source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Age-group | 1,Total | Persons | 2,Males | 3,Females | 4,Marital status | Persons | 5,Never married | Males | 6,Females | 7,Married | Persons | 8,Males | 9,Females | 10,Widowed | Persons | 11,Males | 12,Females | 13,Divorced/Separated | Persons | 14,Males | 15,Females | 16,Unspecified | Persons | 17,Males | 18,Females | 19
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Total,50-54,24314,13481,10833,160,127,33,21661,12674,8987,2350,600,1750,143,80,63,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Total,55-59,18065,9119,8946,114,94,20,15830,8432,7398,2041,542,1499,80,51,29,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Total,60-64,17606,9164,8442,249,166,83,13552,8058,5494,3692,872,2820,113,68,45,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Total,65-69,13292,6664,6628,189,116,73,9900,5668,4232,3137,841,2296,66,39,27,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Total,70-74,11308,6172,5136,367,237,130,7072,4874,2198,3823,1021,2802,46,40,6,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Total,75-79,5570,2946,2624,205,151,54,3534,2186,1348,1799,590,1209,32,19,13,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Total,80+,7930,4182,3748,226,145,81,3827,2771,1056,3848,1246,2602,29,20,9,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Total,Age not stated,2725,1504,1221,2038,1117,921,635,371,264,49,14,35,3,2,1,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Total,Less than 18,329466,171095,158371,325232,169776,155456,4071,1253,2818,106,30,76,57,36,21,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Total,Less than 21,386042,200757,185285,371241,197339,173902,14509,3320,11189,180,47,133,112,51,61,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Rural,All ages,636016,331380,304636,349971,195697,154274,262859,128925,133934,21695,6037,15658,1491,721,770,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Rural,0-9,146271,76449,69822,146271,76449,69822,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Rural,Oct-14,84677,43699,40978,83184,43108,40076,1418,554,864,44,16,28,31,21,10,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Rural,15-19,74703,38624,36079,69006,37492,31514,5602,1103,4499,49,12,37,46,17,29,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Rural,20-24,57531,30721,26810,33594,23799,9795,23668,6827,16841,149,48,101,120,47,73,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Rural,25-29,50394,26193,24201,11582,10080,1502,38277,15931,22346,346,111,235,189,71,118,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Rural,30-34,41541,21072,20469,2336,2097,239,38590,18771,19819,452,137,315,163,67,96,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Rural,35-39,40451,20576,19875,596,496,100,38781,19778,19003,869,221,648,205,81,124,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Rural,40-44,30008,16151,13857,307,251,56,28546,15592,12954,1006,243,763,149,65,84,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Rural,45-49,25845,13299,12546,162,132,30,24206,12794,11412,1357,316,1041,120,57,63,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Rural,50-54,20047,11044,9003,128,108,20,17869,10358,7511,1923,508,1415,127,70,57,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Rural,55-59,15010,7538,7472,101,83,18,13152,6941,6211,1685,467,1218,72,47,25,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Rural,60-64,14843,7755,7088,216,149,67,11424,6789,4635,3097,753,2344,106,64,42,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Rural,65-69,11222,5633,5589,165,104,61,8395,4772,3623,2597,718,1879,65,39,26,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Rural,70-74,9603,5257,4346,310,201,109,6027,4133,1894,3221,884,2337,45,39,6,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Rural,75-79,4787,2524,2263,164,120,44,3067,1888,1179,1530,500,1030,26,16,10,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Rural,80+,6878,3639,3239,194,128,66,3327,2400,927,3333,1093,2240,24,18,6,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Rural,Age not stated,2205,1206,999,1655,900,755,510,294,216,37,10,27,3,2,1,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Rural,Less than 18,276566,143246,133320,273095,142167,130928,3345,1023,2322,73,23,50,53,33,20,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Rural,Less than 21,323161,167614,155547,310664,164782,145882,12270,2748,9522,129,37,92,98,47,51,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,All ages,134139,71876,62263,71380,40607,30773,58139,30148,27991,4365,1018,3347,255,103,152,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,0-9,26862,14361,12501,26862,14361,12501,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,Oct-14,16694,8707,7987,16355,8580,7775,316,121,195,21,5,16,2,1,1,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,15-19,15577,8098,7479,14552,7868,6684,995,224,771,23,3,20,7,3,4,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,20-24,12981,7059,5922,8584,5813,2771,4351,1232,3119,21,6,15,25,8,17,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,25-29,12010,6359,5651,3386,2783,603,8507,3547,4960,81,17,64,36,12,24,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,30-34,10467,5734,4733,740,635,105,9567,5049,4518,120,37,83,40,13,27,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,35-39,10310,5536,4774,176,138,38,9871,5329,4542,229,52,177,34,17,17,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,40-44,7084,4140,2944,70,46,24,6755,4037,2718,225,46,179,34,11,23,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,45-49,5939,3246,2693,40,23,17,5537,3150,2387,329,59,270,33,14,19,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,50-54,4267,2437,1830,32,19,13,3792,2316,1476,427,92,335,16,10,6,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,55-59,3055,1581,1474,13,11,2,2678,1491,1187,356,75,281,8,4,4,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,60-64,2763,1409,1354,33,17,16,2128,1269,859,595,119,476,7,4,3,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,65-69,2070,1031,1039,24,12,12,1505,896,609,540,123,417,1,0,1,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,70-74,1705,915,790,57,36,21,1045,741,304,602,137,465,1,1,0,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,75-79,783,422,361,41,31,10,467,298,169,269,90,179,6,3,3,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,80+,1052,543,509,32,17,15,500,371,129,515,153,362,5,2,3,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,Age not stated,520,298,222,383,217,166,125,77,48,12,4,8,0,0,0,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,Less than 18,52900,27849,25051,52137,27609,24528,726,230,496,33,7,26,4,3,1,0,0,0
C-02_(SC)_India,C0502SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,Less than 21,62881,33143,29738,60577,32557,28020,2239,572,1667,51,10,41,14,4,10,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,All ages,1502170,763333,738837,745238,412912,332326,683378,331481,351897,68480,16514,51966,5074,2426,2648,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,0-9,318186,163815,154371,318186,163815,154371,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,Oct-14,185335,94172,91163,183780,93629,90151,1360,477,883,142,40,102,53,26,27,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,15-19,154829,80630,74199,143157,78793,64364,11424,1765,9659,135,33,102,113,39,74,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,20-24,140632,71076,69556,68641,51012,17629,71153,19834,51319,404,95,309,434,135,299,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,25-29,125133,62291,62842,18356,15971,2385,105274,45836,59438,932,246,686,571,238,333,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,30-34,102855,51432,51423,3362,2734,628,97410,48130,49280,1520,330,1190,563,238,325,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,35-39,99296,48391,50905,1566,1200,366,94464,46409,48055,2573,467,2106,693,315,378,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,40-44,77401,39099,38302,905,740,165,72551,37480,35071,3353,600,2753,592,279,313,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,45-49,72323,36310,36013,729,598,131,66300,34557,31743,4795,909,3886,499,246,253,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,50-54,55355,28988,26367,711,608,103,48035,26857,21178,6198,1287,4911,411,236,175,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,55-59,43675,21933,21742,467,397,70,36725,19991,16734,6183,1377,4806,300,168,132,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,60-64,41271,21083,20188,636,511,125,30044,18181,11863,10252,2214,8038,339,177,162,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,65-69,28719,14022,14697,441,347,94,19451,11521,7930,8625,2030,6595,202,124,78,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,70-74,23918,12611,11307,573,432,141,14013,9658,4355,9202,2438,6764,130,83,47,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,75-79,11713,6191,5522,304,223,81,6822,4546,2276,4513,1373,3140,74,49,25,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,80+,17853,9293,8560,429,295,134,7745,5876,1869,9585,3055,6530,94,67,27,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,Age not stated,3676,1996,1680,2995,1607,1388,607,363,244,68,20,48,6,6,0,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,Less than 18,597071,306171,290900,593310,305098,288212,3434,961,2473,235,67,168,92,45,47,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,Less than 21,691620,355397,336223,666862,350830,316032,24178,4401,19777,346,84,262,234,82,152,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,All ages,1403050,710166,692884,696104,385026,311078,637152,306957,330195,64968,15842,49126,4826,2341,2485,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,0-9,299751,154126,145625,299751,154126,145625,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,Oct-14,174296,88468,85828,172850,87968,84882,1263,437,826,133,37,96,50,26,24,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,15-19,144254,74795,69459,133164,73088,60076,10858,1640,9218,128,31,97,104,36,68,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,20-24,129788,65220,64568,62024,46477,15547,66964,18519,48445,382,94,288,418,130,288,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,25-29,115477,57319,58158,16268,14387,1881,97792,42468,55324,865,230,635,552,234,318,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,30-34,94713,47186,47527,2958,2432,526,89802,44209,45593,1414,312,1102,539,233,306,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,35-39,91369,44195,47174,1397,1104,293,86947,42349,44598,2376,444,1932,649,298,351,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,40-44,71368,35599,35769,829,684,145,66902,34091,32811,3082,562,2520,555,262,293,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,45-49,67216,33431,33785,667,560,107,61587,31764,29823,4489,867,3622,473,240,233,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,50-54,51806,26844,24962,677,581,96,44921,24805,20116,5820,1232,4588,388,226,162,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,55-59,41168,20505,20663,450,387,63,34615,18640,15975,5814,1314,4500,289,164,125,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,60-64,39445,20146,19299,611,495,116,28758,17356,11402,9753,2121,7632,323,174,149,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,65-69,27491,13447,14044,420,333,87,18653,11026,7627,8223,1966,6257,195,122,73,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,70-74,22995,12114,10881,534,407,127,13497,9280,4217,8843,2350,6493,121,77,44,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,75-79,11221,5924,5297,277,205,72,6552,4358,2194,4319,1313,3006,73,48,25,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,80+,17222,8964,8258,398,277,121,7472,5672,1800,9261,2950,6311,91,65,26,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,Age not stated,3470,1883,1587,2829,1515,1314,569,343,226,66,19,47,6,6,0,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,Less than 18,561417,287447,273970,557915,286466,271449,3195,876,2319,221,62,159,86,43,43,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,Less than 21,648984,332793,316191,625589,328549,297040,22847,4086,18761,327,79,248,221,79,142,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,All ages,99120,53167,45953,49134,27886,21248,46226,24524,21702,3512,672,2840,248,85,163,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,0-9,18435,9689,8746,18435,9689,8746,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,Oct-14,11039,5704,5335,10930,5661,5269,97,40,57,9,3,6,3,0,3,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,15-19,10575,5835,4740,9993,5705,4288,566,125,441,7,2,5,9,3,6,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,20-24,10844,5856,4988,6617,4535,2082,4189,1315,2874,22,1,21,16,5,11,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,25-29,9656,4972,4684,2088,1584,504,7482,3368,4114,67,16,51,19,4,15,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,30-34,8142,4246,3896,404,302,102,7608,3921,3687,106,18,88,24,5,19,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,35-39,7927,4196,3731,169,96,73,7517,4060,3457,197,23,174,44,17,27,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,40-44,6033,3500,2533,76,56,20,5649,3389,2260,271,38,233,37,17,20,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,45-49,5107,2879,2228,62,38,24,4713,2793,1920,306,42,264,26,6,20,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,50-54,3549,2144,1405,34,27,7,3114,2052,1062,378,55,323,23,10,13,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,55-59,2507,1428,1079,17,10,7,2110,1351,759,369,63,306,11,4,7,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,60-64,1826,937,889,25,16,9,1286,825,461,499,93,406,16,3,13,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,65-69,1228,575,653,21,14,7,798,495,303,402,64,338,7,2,5,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,70-74,923,497,426,39,25,14,516,378,138,359,88,271,9,6,3,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,75-79,492,267,225,27,18,9,270,188,82,194,60,134,1,1,0,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,80+,631,329,302,31,18,13,273,204,69,324,105,219,3,2,1,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,Age not stated,206,113,93,166,92,74,38,20,18,2,1,1,0,0,0,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,Less than 18,35654,18724,16930,35395,18632,16763,239,85,154,14,5,9,6,2,4,0,0,0
C-02_(SC)_India,C0502SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,Less than 21,42636,22604,20032,41273,22281,18992,1331,315,1016,19,5,14,13,3,10,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Total,All ages,7028723,3714350,3314373,3703046,2105675,1597371,3070350,1523224,1547126,241592,77575,164017,13735,7876,5859,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Total,0-9,1625115,870751,754364,1625115,870751,754364,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Total,Oct-14,902411,478272,424139,885336,470979,414357,15727,6785,8942,986,318,668,362,190,172,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Total,15-19,774178,422635,351543,713585,406983,306602,59387,15213,44174,746,249,497,460,190,270,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Total,20-24,639697,345881,293816,327984,235522,92462,308319,109063,199256,1900,659,1241,1494,637,857,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Total,25-29,527998,270564,257434,78935,66692,12243,443190,201416,241774,3783,1346,2437,2090,1110,980,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Total,30-34,481499,237630,243869,17818,15844,1974,454957,218306,236651,6705,2256,4449,2019,1224,795,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Total,35-39,463371,238479,224892,7843,7009,834,442340,226924,215416,11165,3277,7888,2023,1269,754,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Total,40-44,368841,197528,171313,5568,4801,767,347787,187782,160005,13992,4003,9989,1494,942,552,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Total,45-49,300220,160543,139677,3356,2913,443,279201,152388,126813,16665,4614,12051,998,628,370,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Total,50-54,219511,125133,94378,2752,2407,345,195005,115895,79110,20909,6291,14618,845,540,305,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Total,55-59,149378,72525,76853,1348,1157,191,131936,66150,65786,15676,4961,10715,418,257,161,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Total,60-64,172808,82377,90431,2539,1937,602,136811,71022,65789,32940,9125,23815,518,293,225,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Total,65-69,148423,71795,76628,2411,1666,745,113280,60256,53024,32372,9662,22710,360,211,149,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Total,70-74,112147,64117,48030,3245,2375,870,72207,49242,22965,36374,12311,24063,321,189,132,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Total,75-79,45984,24086,21898,1535,1148,387,30581,17452,13129,13747,5406,8341,121,80,41,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Total,80+,69064,36977,32087,3298,2209,1089,32524,21752,10772,33072,12921,20151,170,95,75,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Total,Age not stated,28078,15057,13021,20378,11282,9096,7098,3578,3520,560,176,384,42,21,21,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Total,Less than 18,2992517,1598928,1393589,2956637,1585805,1370832,33858,12339,21519,1463,498,965,559,286,273,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Total,Less than 21,3505639,1884930,1620709,3360325,1841738,1518587,141834,41927,99907,2283,735,1548,1197,530,667,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Rural,All ages,5318254,2807876,2510378,2809000,1598521,1210479,2314667,1142254,1172413,184301,61013,123288,10286,6088,4198,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Rural,0-9,1252051,670297,581754,1252051,670297,581754,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Rural,Oct-14,682894,361258,321636,670215,355861,314354,11606,4984,6622,792,265,527,281,148,133,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Rural,15-19,575645,315038,260607,531802,303950,227852,42930,10747,32183,579,196,383,334,145,189,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Rural,20-24,476239,258702,217537,242468,176547,65921,231272,81178,150094,1371,469,902,1128,508,620,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Rural,25-29,393899,201380,192519,57216,49248,7968,332391,150302,182089,2766,985,1781,1526,845,681,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Rural,30-34,360565,177710,182855,13354,12034,1320,340897,163113,177784,4858,1664,3194,1456,899,557,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Rural,35-39,342194,176379,165815,6072,5507,565,326693,167478,159215,7976,2440,5536,1453,954,499,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Rural,40-44,271710,144720,126990,4444,3889,555,256155,137133,119022,10032,2989,7043,1079,709,370,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Rural,45-49,222247,117574,104673,2646,2342,304,206885,111315,95570,11955,3426,8529,761,491,270,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Rural,50-54,166471,94494,71977,2231,1982,249,148320,87314,61006,15258,4769,10489,662,429,233,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Rural,55-59,114113,54879,59234,1098,965,133,101287,49938,51349,11392,3768,7624,336,208,128,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Rural,60-64,136320,64798,71522,2054,1613,441,108850,55789,53061,25004,7154,17850,412,242,170,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Rural,65-69,118797,57570,61227,1964,1398,566,91683,48320,43363,24842,7664,17178,308,188,120,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Rural,70-74,90451,52019,38432,2460,1864,596,58905,40043,18862,28812,9951,18861,274,161,113,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Rural,75-79,37423,19497,17926,1186,886,300,25019,14171,10848,11113,4371,6742,105,69,36,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Rural,80+,56686,30536,26150,2575,1761,814,26827,17938,8889,27147,10761,16386,137,76,61,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Rural,Age not stated,20549,11025,9524,15164,8377,6787,4947,2491,2456,404,141,263,34,16,18,0,0,0
C-02_(SC)_India,C0502SC,03,00,0000,State - PUNJAB  03,Rural,Less than 18,2280590,1217607,1062983,2254429,1208103,1046326,24570,8869,15701,1165,412,753,426,223,203,0,0,0
