source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Age-group | 1,Total | Persons | 2,Males | 3,Females | 4,Illiterate | Persons | 5,Males | 6,Females | 7,Literate | Persons | 8,Males | 9,Females | 10,Educational level | Literate without | educational level | Persons | 11,Males | 12,Females | 13,Below | primary | Persons | 14,Males | 15,Females | 16,Primary | Persons | 17,Males | 18,Females | 19,Middle | Persons | 20,Males | 21,Females | 22,Matric/Secondary | Persons | 23,Males | 24,Females | 25,Higher secondary/Intermediate | Pre-University/Senior secondary | Persons | 26,Males | 27,Females | 28,Non-technical diploma or | certificate not equal to degree | Persons | 29,Males | 30,Females | 31,Technical diploma or certificate | not equal to degree | Persons | 32,Males | 33,Females | 34,Graduate & above | Persons | 35,Males | 36,Females | 37,Unclassified | Persons | 38,Males | 39,Females | 40
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Total,60-64,9452,4642,4810,6957,2979,3978,2495,1663,832,244,166,78,1184,762,422,680,460,220,222,157,65,122,89,33,5,4,1,0,0,0,26,16,10,11,8,3,1,1,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Total,65-69,7424,3488,3936,5654,2351,3303,1770,1137,633,174,105,69,950,577,373,438,300,138,108,85,23,61,46,15,10,9,1,0,0,0,18,7,11,10,8,2,1,0,1
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Total,70-74,4719,2297,2422,3723,1645,2078,996,652,344,101,61,40,610,395,215,206,146,60,44,28,16,22,16,6,3,1,2,0,0,0,4,3,1,6,2,4,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Total,75-79,2590,1332,1258,1968,929,1039,622,403,219,63,42,21,375,236,139,128,92,36,33,16,17,12,10,2,5,5,0,0,0,0,1,0,1,5,2,3,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Total,80+,3006,1482,1524,2330,1044,1286,676,438,238,90,63,27,395,249,146,117,82,35,32,14,18,26,17,9,5,3,2,0,0,0,7,7,0,4,3,1,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Total,Age not stated,345,188,157,202,106,96,143,82,61,71,43,28,25,14,11,23,14,9,10,4,6,9,5,4,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Rural,All ages,350019,173267,176752,157924,68776,89148,192095,104491,87604,5439,3188,2251,59761,33358,26403,56704,31876,24828,44285,23119,21166,18249,9175,9074,4559,2206,2353,108,34,74,1201,646,555,1786,888,898,3,1,2
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Rural,0-6,48231,24417,23814,48231,24417,23814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Rural,7,5708,2873,2835,2050,1015,1035,3658,1858,1800,54,32,22,3604,1826,1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Rural,8,6270,3211,3059,1397,686,711,4873,2525,2348,53,29,24,4820,2496,2324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Rural,9,5765,2898,2867,728,358,370,5037,2540,2497,28,13,15,4751,2388,2363,258,139,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Rural,10,7581,3981,3600,1093,559,534,6488,3422,3066,52,34,18,4939,2634,2305,1496,754,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Rural,11,5091,2698,2393,374,197,177,4717,2501,2216,40,21,19,1927,1048,879,2750,1432,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Rural,12,7448,3915,3533,849,420,429,6599,3495,3104,53,30,23,1770,992,778,4573,2376,2197,203,97,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Rural,13,6462,3287,3175,572,262,310,5890,3025,2865,45,27,18,947,534,413,3973,2042,1931,925,422,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Rural,14,6748,3415,3333,616,271,345,6132,3144,2988,41,26,15,756,402,354,2753,1540,1213,2582,1176,1406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Rural,15,6843,3670,3173,865,436,429,5978,3234,2744,46,27,19,944,544,400,1907,1172,735,2687,1315,1372,394,176,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Rural,16,6662,3321,3341,895,392,503,5767,2929,2838,56,26,30,878,456,422,1570,891,679,2317,1187,1130,946,369,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Rural,17,5839,2893,2946,660,279,381,5179,2614,2565,41,19,22,691,343,348,1270,740,530,1921,1018,903,1256,494,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Rural,18,9613,4737,4876,1631,632,999,7982,4105,3877,132,62,70,1484,786,698,2196,1228,968,2553,1329,1224,1117,520,597,471,164,307,3,0,3,26,16,10,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Rural,19,6406,2949,3457,882,300,582,5524,2649,2875,64,35,29,756,369,387,1354,678,676,1953,967,986,895,417,478,465,164,301,2,0,2,35,19,16,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Rural,20-24,38082,17169,20913,7630,2420,5210,30452,14749,15703,556,254,302,5201,2583,2618,7825,3927,3898,9793,4739,5054,4507,2108,2399,1624,716,908,30,8,22,316,201,115,600,213,387,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Rural,25-29,36142,17736,18406,10529,3839,6690,25613,13897,11716,702,383,319,5128,2871,2257,7015,3965,3050,7408,3967,3441,3564,1805,1759,922,463,459,33,6,27,270,155,115,571,282,289,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Rural,30-34,26049,12997,13052,9822,3700,6122,16227,9297,6930,604,354,250,3705,2173,1532,4346,2604,1742,4494,2504,1990,2153,1137,1016,483,289,194,15,6,9,178,85,93,249,145,104,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Rural,35-39,26906,13181,13725,13051,5026,8025,13855,8155,5700,682,403,279,4253,2519,1734,3887,2316,1571,2998,1741,1257,1468,852,616,268,172,96,15,6,9,160,67,93,124,79,45,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Rural,40-44,18919,9471,9448,10061,4005,6056,8858,5466,3392,500,312,188,3086,1933,1153,2587,1609,978,1674,954,720,720,465,255,128,94,34,5,4,1,70,35,35,88,60,28,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Rural,45-49,19663,9803,9860,11345,4687,6658,8318,5116,3202,473,295,178,3161,1988,1173,2652,1602,1050,1283,743,540,560,369,191,100,69,31,1,1,0,31,12,19,57,37,20,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Rural,50-54,12862,6650,6212,7758,3290,4468,5104,3360,1744,281,195,86,2079,1392,687,1659,1100,559,680,401,279,273,180,93,50,40,10,2,2,0,32,12,20,48,38,10,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Rural,55-59,9997,4916,5081,6569,2720,3849,3428,2196,1232,219,152,67,1465,907,558,1103,700,403,386,269,117,180,123,57,21,15,6,2,1,1,31,13,18,21,16,5,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Rural,60-64,9165,4518,4647,6788,2927,3861,2377,1591,786,231,157,74,1142,740,402,653,445,208,211,148,63,103,77,26,4,3,1,0,0,0,25,15,10,7,5,2,1,1,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Rural,65-69,7225,3398,3827,5518,2301,3217,1707,1097,610,171,102,69,917,556,361,425,294,131,106,84,22,54,41,13,9,8,1,0,0,0,16,6,10,8,6,2,1,0,1
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Rural,70-74,4580,2240,2340,3633,1615,2018,947,625,322,94,55,39,587,385,202,198,141,57,39,25,14,17,13,4,3,1,2,0,0,0,4,3,1,5,2,3,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Rural,75-79,2519,1296,1223,1921,904,1017,598,392,206,61,40,21,362,232,130,125,91,34,33,16,17,10,8,2,3,3,0,0,0,0,0,0,0,4,2,2,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Rural,80+,2916,1448,1468,2261,1015,1246,655,433,222,89,62,27,385,248,137,111,80,31,30,13,17,25,17,8,4,3,1,0,0,0,7,7,0,4,3,1,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Rural,Age not stated,327,179,148,195,103,92,132,76,56,71,43,28,23,13,10,18,10,8,9,4,5,7,4,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Urban,All ages,14170,6902,7268,4016,1766,2250,10154,5136,5018,148,89,59,2326,1196,1130,2525,1304,1221,2055,1043,1012,1629,794,835,655,307,348,25,6,19,229,130,99,561,266,295,1,1,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Urban,0-6,1667,857,810,1667,857,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Urban,7,245,127,118,54,27,27,191,100,91,2,1,1,189,99,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Urban,8,235,133,102,20,13,7,215,120,95,0,0,0,215,120,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Urban,9,284,128,156,13,7,6,271,121,150,0,0,0,252,117,135,19,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Urban,10,400,184,216,17,9,8,383,175,208,0,0,0,250,118,132,133,57,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Urban,11,368,176,192,4,2,2,364,174,190,1,0,1,95,46,49,267,127,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Urban,12,446,208,238,19,11,8,427,197,230,3,2,1,54,29,25,356,158,198,14,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Urban,13,346,172,174,9,8,1,337,164,173,1,0,1,21,14,7,246,119,127,69,31,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Urban,14,349,177,172,9,5,4,340,172,168,0,0,0,23,13,10,129,76,53,188,83,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Urban,15,337,142,195,18,8,10,319,134,185,3,1,2,29,8,21,77,38,39,169,73,96,41,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Urban,16,345,154,191,20,5,15,325,149,176,3,1,2,28,12,16,61,37,24,124,57,67,109,42,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Urban,17,252,116,136,11,4,7,241,112,129,2,1,1,33,12,21,42,24,18,51,23,28,113,52,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Urban,18,372,166,206,28,8,20,344,158,186,4,1,3,33,16,17,71,37,34,92,46,46,71,31,40,69,24,45,0,0,0,4,3,1,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Urban,19,222,111,111,10,2,8,212,109,103,3,1,2,23,9,14,35,17,18,56,32,24,33,16,17,59,32,27,0,0,0,3,2,1,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Urban,20-24,1324,635,689,130,44,86,1194,591,603,5,4,1,128,58,70,251,130,121,308,162,146,186,91,95,162,75,87,4,1,3,43,30,13,107,40,67,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Urban,25-29,1238,550,688,185,69,116,1053,481,572,18,9,9,156,78,78,217,119,98,268,124,144,169,67,102,74,27,47,4,1,3,33,18,15,114,38,76,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Urban,30-34,1113,517,596,201,73,128,912,444,468,16,9,7,148,82,66,143,82,61,196,91,105,188,72,116,85,39,46,9,3,6,47,27,20,80,39,41,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Urban,35-39,1172,590,582,293,116,177,879,474,405,14,7,7,155,90,65,122,81,41,192,102,90,222,104,118,80,36,44,3,0,3,32,19,13,59,35,24,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Urban,40-44,917,478,439,233,90,143,684,388,296,13,9,4,124,71,53,97,53,44,124,73,51,181,106,75,47,26,21,1,1,0,31,16,15,66,33,33,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Urban,45-49,874,467,407,256,102,154,618,365,253,12,9,3,128,71,57,116,65,51,103,72,31,135,82,53,38,20,18,2,0,2,16,8,8,68,38,30,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Urban,50-54,504,292,212,153,66,87,351,226,125,9,5,4,70,46,24,44,30,14,54,35,19,98,66,32,23,14,9,2,0,2,9,3,6,42,27,15,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Urban,55-59,356,172,184,148,51,97,208,121,87,13,8,5,49,28,21,37,17,20,26,17,9,47,28,19,12,10,2,0,0,0,7,2,5,17,11,6,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Urban,60-64,287,124,163,169,52,117,118,72,46,13,9,4,42,22,20,27,15,12,11,9,2,19,12,7,1,1,0,0,0,0,1,1,0,4,3,1,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Urban,65-69,199,90,109,136,50,86,63,40,23,3,3,0,33,21,12,13,6,7,2,1,1,7,5,2,1,1,0,0,0,0,2,1,1,2,2,0,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Urban,70-74,139,57,82,90,30,60,49,27,22,7,6,1,23,10,13,8,5,3,5,3,2,5,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Urban,75-79,71,36,35,47,25,22,24,11,13,2,2,0,13,4,9,3,1,2,0,0,0,2,2,0,2,2,0,0,0,0,1,0,1,1,0,1,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Urban,80+,90,34,56,69,29,40,21,5,16,1,1,0,10,1,9,6,2,4,2,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,32,00,0000,State - KERALA  32,Urban,Age not stated,18,9,9,7,3,4,11,6,5,0,0,0,2,1,1,5,4,1,1,0,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Total,All ages,651321,328917,322404,420422,188530,231892,230899,140387,90512,23846,14489,9357,60645,34651,25994,76902,46539,30363,34045,20942,13103,21586,14224,7362,8088,5227,2861,93,61,32,1428,1295,133,4265,2959,1306,1,0,1
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Total,0-6,95300,49005,46295,95300,49005,46295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Total,7,16133,8260,7873,7072,3463,3609,9061,4797,4264,291,164,127,8770,4633,4137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Total,8,17024,8754,8270,5666,2677,2989,11358,6077,5281,270,140,130,11088,5937,5151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Total,9,13649,7199,6450,3141,1464,1677,10508,5735,4773,244,135,109,9009,4909,4100,1255,691,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Total,10,19688,10373,9315,6131,2770,3361,13557,7603,5954,429,242,187,6909,3852,3057,6219,3509,2710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Total,11,10038,5247,4791,1924,811,1113,8114,4436,3678,183,104,79,1925,1085,840,6006,3247,2759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Total,12,16544,8620,7924,5197,2283,2914,11347,6337,5010,418,238,180,2000,1160,840,8147,4514,3633,782,425,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Total,13,12264,6378,5886,3237,1352,1885,9027,5026,4001,333,182,151,1044,590,454,5210,2931,2279,2440,1323,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Total,14,10256,5367,4889,2875,1171,1704,7381,4196,3185,316,177,139,727,401,326,2846,1649,1197,3492,1969,1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Total,15,14281,7819,6462,5479,2610,2869,8802,5209,3593,610,362,248,966,545,421,2815,1717,1098,2984,1795,1189,1426,790,636,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Total,16,10409,5381,5028,3648,1544,2104,6761,3837,2924,454,256,198,655,351,304,1934,1092,842,1837,1092,745,1881,1046,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Total,17,10073,5371,4702,3543,1497,2046,6530,3874,2656,500,274,226,626,375,251,1887,1115,772,1461,884,577,2056,1226,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Total,18,15154,7391,7763,6772,2609,4163,8382,4782,3600,853,466,387,860,491,369,2496,1390,1106,1810,1024,786,1346,828,518,928,511,417,5,3,2,84,69,15,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Total,19,10678,5106,5572,4272,1506,2766,6406,3600,2806,597,327,270,579,301,278,1901,1052,849,1355,718,637,961,584,377,902,523,379,10,6,4,101,89,12,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Total,20-24,56623,25929,30694,28600,9610,18990,28023,16319,11704,3230,1761,1469,2624,1424,1200,8313,4674,3639,5689,3309,2380,3890,2454,1436,2612,1557,1055,32,22,10,503,455,48,1130,663,467,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Total,25-29,59703,28500,31203,36286,13672,22614,23417,14828,8589,3260,2018,1242,2673,1552,1121,7235,4368,2867,4106,2651,1455,3113,2133,980,1525,1000,525,20,14,6,359,337,22,1126,755,371,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Total,30-34,46699,22674,24025,31903,12884,19019,14796,9790,5006,2345,1447,898,1965,1191,774,4584,2946,1638,2258,1533,725,1916,1407,509,854,618,236,9,5,4,197,178,19,668,465,203,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Total,35-39,52409,25159,27250,38670,15911,22759,13739,9248,4491,2439,1524,915,2202,1419,783,4663,3107,1556,1887,1317,570,1469,1053,416,522,401,121,4,2,2,85,79,6,468,346,122,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Total,40-44,39128,20824,18304,29519,14013,15506,9609,6811,2798,1751,1177,574,1544,1078,466,3361,2398,963,1216,864,352,1127,799,328,278,225,53,2,1,1,46,41,5,284,228,56,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Total,45-49,36052,19267,16785,27694,13059,14635,8358,6208,2150,1594,1098,496,1387,1016,371,2843,2179,664,1055,767,288,970,720,250,212,185,27,6,4,2,25,21,4,266,218,48,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Total,50-54,25415,13619,11796,20441,9885,10556,4974,3734,1240,958,633,325,838,648,190,1655,1242,413,619,462,157,618,501,117,111,93,18,3,3,0,18,17,1,154,135,19,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Total,55-59,18583,9316,9267,15224,6780,8444,3359,2536,823,695,471,224,676,505,171,1189,911,278,367,288,79,315,261,54,54,45,9,0,0,0,4,4,0,59,51,8,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Total,60-64,17759,9118,8641,15354,7287,8067,2405,1831,574,585,370,215,494,398,96,831,656,175,225,172,53,198,175,23,27,21,6,0,0,0,2,2,0,43,37,6,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Total,65-69,10030,4858,5172,8544,3791,4753,1486,1067,419,340,204,136,335,241,94,511,371,140,139,105,34,120,110,10,16,13,3,2,1,1,1,1,0,22,21,1,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Total,70-74,7620,4128,3492,6523,3263,3260,1097,865,232,281,203,78,257,205,52,392,320,72,88,70,18,55,45,10,7,6,1,0,0,0,0,0,0,17,16,1,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Total,75-79,2959,1586,1373,2466,1204,1262,493,382,111,102,61,41,110,84,26,176,152,24,65,54,11,30,22,8,5,5,0,0,0,0,1,0,1,4,4,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Total,80+,3680,2024,1656,3048,1527,1521,632,497,135,152,112,40,170,135,35,188,150,38,66,54,12,40,33,7,8,6,2,0,0,0,1,1,0,7,6,1,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Total,Age not stated,3170,1644,1526,1893,882,1011,1277,762,515,616,343,273,212,125,87,245,158,87,104,66,38,55,37,18,27,18,9,0,0,0,1,1,0,17,14,3,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Rural,All ages,551143,278746,272397,370551,166864,203687,180592,111882,68710,19041,11753,7288,50419,29184,21235,62266,38405,23861,25766,16335,9431,14855,10141,4714,5241,3632,1609,52,40,12,882,824,58,2070,1568,502,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Rural,0-6,80968,41660,39308,80968,41660,39308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Rural,7,13800,7042,6758,6204,3025,3179,7596,4017,3579,255,140,115,7341,3877,3464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Rural,8,14632,7550,7082,5010,2369,2641,9622,5181,4441,248,126,122,9374,5055,4319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Rural,9,11754,6257,5497,2848,1311,1537,8906,4946,3960,207,120,87,7687,4254,3433,1012,572,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Rural,10,16898,8933,7965,5543,2489,3054,11355,6444,4911,393,224,169,5772,3251,2521,5190,2969,2221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Rural,11,8337,4359,3978,1726,714,1012,6611,3645,2966,151,86,65,1561,881,680,4899,2678,2221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Rural,12,14106,7353,6753,4694,2071,2623,9412,5282,4130,361,212,149,1703,994,709,6744,3747,2997,604,329,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Rural,13,10291,5374,4917,2933,1224,1709,7358,4150,3208,283,162,121,877,499,378,4271,2412,1859,1927,1077,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Rural,14,8566,4525,4041,2602,1056,1546,5964,3469,2495,265,146,119,608,344,264,2350,1381,969,2741,1598,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Rural,15,12010,6613,5397,4931,2352,2579,7079,4261,2818,522,305,217,822,465,357,2354,1445,909,2356,1469,887,1025,577,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_India,C2708ST,33,00,0000,State - TAMIL NADU  33,Rural,16,8627,4498,4129,3289,1393,1896,5338,3105,2233,358,209,149,547,295,252,1618,925,693,1451,888,563,1364,788,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
