source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Age-group | 1,Total | Persons | 2,Males | 3,Females | 4,Marital status | Persons | 5,Never married | Males | 6,Females | 7,Married | Persons | 8,Males | 9,Females | 10,Widowed | Persons | 11,Males | 12,Females | 13,Divorced/Separated | Persons | 14,Males | 15,Females | 16,Unspecified | Persons | 17,Males | 18,Females | 19
C-02_(ST)_India,C0602ST,22,00,0000,State - CHHATTISGARH  22,Rural,50-54,228074,114832,113242,1081,602,479,190475,104618,85857,34427,8666,25761,2091,946,1145,0,0,0
C-02_(ST)_India,C0602ST,22,00,0000,State - CHHATTISGARH  22,Rural,55-59,190163,89786,100377,735,409,326,152091,79810,72281,35854,8875,26979,1483,692,791,0,0,0
C-02_(ST)_India,C0602ST,22,00,0000,State - CHHATTISGARH  22,Rural,60-64,175106,80154,94952,1156,545,611,116254,67201,49053,56443,11845,44598,1253,563,690,0,0,0
C-02_(ST)_India,C0602ST,22,00,0000,State - CHHATTISGARH  22,Rural,65-69,117804,51615,66189,830,392,438,71346,41141,30205,44944,9793,35151,684,289,395,0,0,0
C-02_(ST)_India,C0602ST,22,00,0000,State - CHHATTISGARH  22,Rural,70-74,80328,35956,44372,664,316,348,40692,26845,13847,38557,8610,29947,415,185,230,0,0,0
C-02_(ST)_India,C0602ST,22,00,0000,State - CHHATTISGARH  22,Rural,75-79,35494,15200,20294,389,227,162,18239,10769,7470,16712,4135,12577,154,69,85,0,0,0
C-02_(ST)_India,C0602ST,22,00,0000,State - CHHATTISGARH  22,Rural,80+,40355,18624,21731,1228,603,625,17319,11827,5492,21636,6103,15533,172,91,81,0,0,0
C-02_(ST)_India,C0602ST,22,00,0000,State - CHHATTISGARH  22,Rural,Age not stated,8748,4951,3797,5313,3046,2267,2996,1767,1229,400,124,276,39,14,25,0,0,0
C-02_(ST)_India,C0602ST,22,00,0000,State - CHHATTISGARH  22,Rural,Less than 18,2727505,1379887,1347618,2700138,1373599,1326539,25774,5833,19941,870,227,643,723,228,495,0,0,0
C-02_(ST)_India,C0602ST,22,00,0000,State - CHHATTISGARH  22,Rural,Less than 21,3066534,1546650,1519884,2905969,1504204,1401765,154353,40436,113917,2499,824,1675,3713,1186,2527,0,0,0
C-02_(ST)_India,C0602ST,22,00,0000,State - CHHATTISGARH  22,Urban,All ages,351761,181248,170513,187985,102856,85129,147780,75135,72645,13846,2763,11083,2150,494,1656,0,0,0
C-02_(ST)_India,C0602ST,22,00,0000,State - CHHATTISGARH  22,Urban,0-9,76953,38865,38088,76953,38865,38088,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_India,C0602ST,22,00,0000,State - CHHATTISGARH  22,Urban,10-14,45833,23376,22457,45454,23273,22181,336,90,246,23,6,17,20,7,13,0,0,0
C-02_(ST)_India,C0602ST,22,00,0000,State - CHHATTISGARH  22,Urban,15-19,40696,21341,19355,37714,20821,16893,2887,493,2394,40,11,29,55,16,39,0,0,0
C-02_(ST)_India,C0602ST,22,00,0000,State - CHHATTISGARH  22,Urban,20-24,32907,17487,15420,18643,13070,5573,13830,4315,9515,184,47,137,250,55,195,0,0,0
C-02_(ST)_India,C0602ST,22,00,0000,State - CHHATTISGARH  22,Urban,25-29,28592,14315,14277,6178,4835,1343,21758,9300,12458,366,99,267,290,81,209,0,0,0
C-02_(ST)_India,C0602ST,22,00,0000,State - CHHATTISGARH  22,Urban,30-34,27164,13792,13372,1507,1156,351,24701,12406,12295,603,152,451,353,78,275,0,0,0
C-02_(ST)_India,C0602ST,22,00,0000,State - CHHATTISGARH  22,Urban,35-39,26622,13549,13073,452,291,161,24827,12991,11836,995,195,800,348,72,276,0,0,0
C-02_(ST)_India,C0602ST,22,00,0000,State - CHHATTISGARH  22,Urban,40-44,21134,11322,9812,220,117,103,19512,10941,8571,1151,216,935,251,48,203,0,0,0
C-02_(ST)_India,C0602ST,22,00,0000,State - CHHATTISGARH  22,Urban,45-49,17565,9798,7767,137,81,56,15795,9422,6373,1437,259,1178,196,36,160,0,0,0
C-02_(ST)_India,C0602ST,22,00,0000,State - CHHATTISGARH  22,Urban,50-54,11720,6692,5028,85,38,47,9837,6315,3522,1648,301,1347,150,38,112,0,0,0
C-02_(ST)_India,C0602ST,22,00,0000,State - CHHATTISGARH  22,Urban,55-59,7838,4156,3682,68,35,33,6228,3794,2434,1464,310,1154,78,17,61,0,0,0
C-02_(ST)_India,C0602ST,22,00,0000,State - CHHATTISGARH  22,Urban,60-64,6225,2789,3436,73,28,45,3898,2356,1542,2170,384,1786,84,21,63,0,0,0
C-02_(ST)_India,C0602ST,22,00,0000,State - CHHATTISGARH  22,Urban,65-69,3776,1618,2158,54,19,35,2107,1289,818,1578,298,1280,37,12,25,0,0,0
C-02_(ST)_India,C0602ST,22,00,0000,State - CHHATTISGARH  22,Urban,70-74,2412,1066,1346,49,19,30,1129,820,309,1207,221,986,27,6,21,0,0,0
C-02_(ST)_India,C0602ST,22,00,0000,State - CHHATTISGARH  22,Urban,75-79,886,395,491,24,15,9,410,255,155,447,122,325,5,3,2,0,0,0
C-02_(ST)_India,C0602ST,22,00,0000,State - CHHATTISGARH  22,Urban,80+,1021,460,561,91,39,52,403,280,123,523,139,384,4,2,2,0,0,0
C-02_(ST)_India,C0602ST,22,00,0000,State - CHHATTISGARH  22,Urban,Age not stated,417,227,190,283,154,129,122,68,54,10,3,7,2,2,0,0,0,0
C-02_(ST)_India,C0602ST,22,00,0000,State - CHHATTISGARH  22,Urban,Less than 18,147887,75196,72691,146732,74956,71776,1073,214,859,38,10,28,44,16,28,0,0,0
C-02_(ST)_India,C0602ST,22,00,0000,State - CHHATTISGARH  22,Urban,Less than 21,173326,88582,84744,166646,87232,79414,6430,1286,5144,102,25,77,148,39,109,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Total,All ages,12233474,6195240,6038234,6345448,3390439,2955009,5366000,2647130,2718870,472048,134683,337365,49978,22988,26990,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Total,0-9,3694464,1870071,1824393,3694464,1870071,1824393,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Total,10-14,1615656,846089,769567,1590461,838096,752365,23908,7565,16343,928,245,683,359,183,176,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Total,15-19,1032986,539011,493975,787167,471062,316105,241555,66260,175295,1897,775,1122,2367,914,1453,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Total,20-24,916153,440896,475257,174827,138971,35856,726198,295095,431103,7052,3362,3690,8076,3468,4608,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Total,25-29,896036,441490,454546,39666,33550,6116,835160,397860,437300,12537,5875,6662,8673,4205,4468,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Total,30-34,860878,423545,437333,12412,9973,2439,821906,402601,419305,18701,7443,11258,7859,3528,4331,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Total,35-39,770926,403482,367444,6009,4609,1400,732370,386595,345775,25549,9216,16333,6998,3062,3936,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Total,40-44,572930,303343,269587,3871,2892,979,535265,288584,246681,29051,9708,19343,4743,2159,2584,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Total,45-49,470707,243493,227214,2379,1833,546,431592,229525,202067,33312,10513,22799,3424,1622,1802,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Total,50-54,356103,191174,164929,1927,1452,475,306826,175487,131339,44920,12990,31930,2430,1245,1185,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Total,55-59,284842,130968,153874,1276,935,341,241148,117487,123661,40932,11775,29157,1486,771,715,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Total,60-64,298218,144017,154201,2990,1777,1213,209162,121773,87389,84434,19686,64748,1632,781,851,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Total,65-69,190000,86885,103115,2283,1294,989,124326,70326,54000,62519,14805,47714,872,460,412,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Total,70-74,129335,62961,66374,1474,870,604,70019,47867,22152,57279,13911,43368,563,313,250,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Total,75-79,49612,21934,27678,673,405,268,27779,15859,11920,20975,5568,15407,185,102,83,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Total,80+,60865,28209,32656,2436,1295,1141,27393,18272,9121,30833,8521,22312,203,121,82,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Total,Age not stated,33763,17672,16091,21133,11354,9779,11393,5974,5419,1129,290,839,108,54,54,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Total,Less than 18,5942229,3051905,2890324,5843378,3025084,2818294,96115,25889,70226,1710,514,1196,1026,418,608,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Total,Less than 21,6640361,3406551,3233810,6163759,3250251,2913508,466572,152232,314340,4731,1919,2812,5299,2149,3150,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Rural,All ages,11446448,5783678,5662770,5920493,3153668,2766825,5036818,2480430,2556388,442303,127689,314614,46834,21891,24943,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Rural,0-9,3489531,1765434,1724097,3489531,1765434,1724097,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Rural,10-14,1509976,790327,719649,1486194,782750,703444,22593,7179,15414,862,229,633,327,169,158,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Rural,15-19,947724,491946,455778,714583,427112,287471,229102,63213,165889,1783,742,1041,2256,879,1377,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Rural,20-24,845930,403517,442413,145733,117014,28719,685920,279975,405945,6629,3188,3441,7648,3340,4308,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Rural,25-29,833444,409960,423484,31165,26603,4562,782448,373798,408650,11691,5544,6147,8140,4015,4125,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Rural,30-34,802128,393625,408503,10245,8239,2006,767275,375019,392256,17269,7011,10258,7339,3356,3983,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Rural,35-39,715809,374680,341129,5247,4041,1206,680683,359120,321563,23380,8638,14742,6499,2881,3618,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Rural,40-44,532341,280678,251663,3474,2619,855,497832,266937,230895,26654,9085,17569,4381,2037,2344,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Rural,45-49,439195,225956,213239,2143,1660,483,403204,212844,190360,30651,9911,20740,3197,1541,1656,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Rural,50-54,334751,179130,155621,1775,1356,419,289071,164333,124738,41645,12261,29384,2260,1180,1080,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Rural,55-59,269994,123527,146467,1163,857,306,229068,110769,118299,38355,11156,27199,1408,745,663,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Rural,60-64,283471,137153,146318,2803,1659,1144,199701,116027,83674,79436,18729,60707,1531,738,793,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Rural,65-69,181203,82919,98284,2151,1219,932,119020,67134,51886,59195,14122,45073,837,444,393,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Rural,70-74,123290,60116,63174,1375,809,566,67018,45715,21303,54366,13296,41070,531,296,235,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Rural,75-79,47456,20983,26473,617,374,243,26681,15167,11514,19978,5342,14636,180,100,80,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Rural,80+,58087,26974,31113,2270,1203,1067,26296,17500,8796,29327,8155,21172,194,116,78,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Rural,Age not stated,32118,16753,15365,20024,10719,9305,10906,5700,5206,1082,280,802,106,54,52,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Rural,Less than 18,5579705,2863047,2716658,5486109,2837497,2648612,91029,24668,66361,1602,487,1115,965,395,570,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Rural,Less than 21,6220780,3186741,3034039,5770486,3037852,2732634,440835,145004,295831,4435,1823,2612,5024,2062,2962,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Urban,All ages,787026,411562,375464,424955,236771,188184,329182,166700,162482,29745,6994,22751,3144,1097,2047,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Urban,0-9,204933,104637,100296,204933,104637,100296,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Urban,10-14,105680,55762,49918,104267,55346,48921,1315,386,929,66,16,50,32,14,18,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Urban,15-19,85262,47065,38197,72584,43950,28634,12453,3047,9406,114,33,81,111,35,76,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Urban,20-24,70223,37379,32844,29094,21957,7137,40278,15120,25158,423,174,249,428,128,300,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Urban,25-29,62592,31530,31062,8501,6947,1554,52712,24062,28650,846,331,515,533,190,343,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Urban,30-34,58750,29920,28830,2167,1734,433,54631,27582,27049,1432,432,1000,520,172,348,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Urban,35-39,55117,28802,26315,762,568,194,51687,27475,24212,2169,578,1591,499,181,318,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Urban,40-44,40589,22665,17924,397,273,124,37433,21647,15786,2397,623,1774,362,122,240,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Urban,45-49,31512,17537,13975,236,173,63,28388,16681,11707,2661,602,2059,227,81,146,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Urban,50-54,21352,12044,9308,152,96,56,17755,11154,6601,3275,729,2546,170,65,105,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Urban,55-59,14848,7441,7407,113,78,35,12080,6718,5362,2577,619,1958,78,26,52,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Urban,60-64,14747,6864,7883,187,118,69,9461,5746,3715,4998,957,4041,101,43,58,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Urban,65-69,8797,3966,4831,132,75,57,5306,3192,2114,3324,683,2641,35,16,19,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Urban,70-74,6045,2845,3200,99,61,38,3001,2152,849,2913,615,2298,32,17,15,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Urban,75-79,2156,951,1205,56,31,25,1098,692,406,997,226,771,5,2,3,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Urban,80+,2778,1235,1543,166,92,74,1097,772,325,1506,366,1140,9,5,4,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Urban,Age not stated,1645,919,726,1109,635,474,487,274,213,47,10,37,2,0,2,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Urban,Less than 18,362524,188858,173666,357269,187587,169682,5086,1221,3865,108,27,81,61,23,38,0,0,0
C-02_(ST)_India,C0602ST,23,00,0000,State - MADHYA PRADESH  23,Urban,Less than 21,419581,219810,199771,393273,212399,180874,25737,7228,18509,296,96,200,275,87,188,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Total,All ages,7481160,3790117,3691043,3667151,1968827,1698324,3477159,1720163,1756996,298333,83235,215098,38517,17892,20625,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Total,0-9,1902044,969991,932053,1902044,969991,932053,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Total,10-14,882375,459797,422578,875593,457705,417888,6016,1850,4166,557,133,424,209,109,100,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Total,15-19,687951,357522,330429,606341,338646,267695,79391,18177,61214,762,231,531,1457,468,989,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Total,20-24,638830,311811,327019,194362,139226,55136,434422,168656,265766,3701,1447,2254,6345,2482,3863,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Total,25-29,611188,303129,308059,45601,34434,11167,551649,262651,288998,7170,2916,4254,6768,3128,3640,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Total,30-34,583916,287929,295987,15202,10744,4458,550901,269977,280924,11362,4118,7244,6451,3090,3361,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Total,35-39,521940,271936,250004,7748,5326,2422,491852,258553,233299,16880,5405,11475,5460,2652,2808,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Total,40-44,419345,212764,206581,4772,3139,1633,390124,201595,188529,20539,6103,14436,3910,1927,1983,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Total,45-49,348385,183199,165186,3048,2075,973,316069,172295,143774,26560,7411,19149,2708,1418,1290,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Total,50-54,254066,131695,122371,1944,1359,585,219081,120625,98456,31303,8801,22502,1738,910,828,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Total,55-59,195085,94712,100373,1148,794,354,162420,84808,77612,30351,8527,21824,1166,583,583,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Total,60-64,175856,83817,92039,1513,910,603,125931,70761,55170,47390,11655,35735,1022,491,531,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Total,65-69,113584,53621,59963,1045,595,450,75265,43589,31676,36669,9149,27520,605,288,317,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Total,70-74,75751,35401,40350,866,449,417,40703,26396,14307,33781,8361,25420,401,195,206,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Total,75-79,29319,13062,16257,435,227,208,15975,9297,6678,12785,3466,9319,124,72,52,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Total,80+,35535,16311,19224,1224,635,589,15800,10132,5668,18373,5470,12903,138,74,64,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Total,Age not stated,5990,3420,2570,4265,2572,1693,1560,801,759,150,42,108,15,5,10,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Total,Less than 18,3211945,1654302,1557643,3187333,1647844,1539489,23162,5986,17176,863,229,634,587,243,344,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Total,Less than 21,3651282,1876028,1775254,3473006,1827708,1645298,173002,46557,126445,2059,661,1398,3215,1102,2113,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Rural,All ages,6866637,3471002,3395635,3357145,1796415,1560730,3204275,1580909,1623366,270598,77404,193194,34619,16274,18345,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Rural,0-9,1766429,899250,867179,1766429,899250,867179,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Rural,10-14,808866,421494,387372,802701,419570,383131,5456,1699,3757,517,124,393,192,101,91,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Rural,15-19,619750,321218,298532,544247,303617,240630,73429,16948,56481,701,217,484,1373,436,937,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Rural,20-24,577789,279925,297864,166968,119679,47289,401634,156592,245042,3395,1349,2046,5792,2305,3487,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Rural,25-29,557757,276339,281418,38946,29274,9672,506331,241516,264815,6404,2699,3705,6076,2850,3226,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Rural,30-34,531970,261561,270409,13059,9100,3959,503204,245915,257289,10006,3757,6249,5701,2789,2912,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Rural,35-39,472968,246297,226671,6691,4551,2140,446900,234518,212382,14597,4869,9728,4780,2359,2421,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Rural,40-44,381329,192076,189253,4220,2758,1462,355925,182097,173828,17748,5515,12233,3436,1706,1730,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Rural,45-49,319849,167506,152343,2689,1832,857,291290,157620,133670,23445,6779,16666,2425,1275,1150,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Rural,50-54,235509,121560,113949,1743,1222,521,204297,111410,92887,27884,8087,19797,1585,841,744,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Rural,55-59,183314,88953,94361,1031,715,316,153538,79709,73829,27658,7989,19669,1087,540,547,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Rural,60-64,165110,79046,86064,1368,833,535,119548,66882,52666,43234,10865,32369,960,466,494,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Rural,65-69,107212,50869,56343,953,547,406,71727,41392,30335,33965,8657,25308,567,273,294,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Rural,70-74,71604,33682,37922,786,405,381,38967,25204,13763,31468,7885,23583,383,188,195,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Rural,75-79,27940,12462,15478,379,196,183,15365,8891,6474,12077,3306,8771,119,69,50,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Rural,80+,33851,15671,18180,1107,568,539,15250,9765,5485,17365,5267,12098,129,71,58,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Rural,Age not stated,5390,3093,2297,3828,2298,1530,1414,751,663,134,39,95,14,5,9,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Rural,Less than 18,2961523,1523403,1438120,2939071,1517437,1421634,21113,5526,15587,798,214,584,541,226,315,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Rural,Less than 21,3354905,1720833,1634072,3191170,1676115,1515055,158858,43075,115783,1907,616,1291,2970,1027,1943,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Urban,All ages,614523,319115,295408,310006,172412,137594,272884,139254,133630,27735,5831,21904,3898,1618,2280,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Urban,0-9,135615,70741,64874,135615,70741,64874,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Urban,10-14,73509,38303,35206,72892,38135,34757,560,151,409,40,9,31,17,8,9,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Urban,15-19,68201,36304,31897,62094,35029,27065,5962,1229,4733,61,14,47,84,32,52,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Urban,20-24,61041,31886,29155,27394,19547,7847,32788,12064,20724,306,98,208,553,177,376,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Urban,25-29,53431,26790,26641,6655,5160,1495,45318,21135,24183,766,217,549,692,278,414,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Urban,30-34,51946,26368,25578,2143,1644,499,47697,24062,23635,1356,361,995,750,301,449,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Urban,35-39,48972,25639,23333,1057,775,282,44952,24035,20917,2283,536,1747,680,293,387,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Urban,40-44,38016,20688,17328,552,381,171,34199,19498,14701,2791,588,2203,474,221,253,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Urban,45-49,28536,15693,12843,359,243,116,24779,14675,10104,3115,632,2483,283,143,140,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Urban,50-54,18557,10135,8422,201,137,64,14784,9215,5569,3419,714,2705,153,69,84,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Urban,55-59,11771,5759,6012,117,79,38,8882,5099,3783,2693,538,2155,79,43,36,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Urban,60-64,10746,4771,5975,145,77,68,6383,3879,2504,4156,790,3366,62,25,37,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Urban,65-69,6372,2752,3620,92,48,44,3538,2197,1341,2704,492,2212,38,15,23,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Urban,70-74,4147,1719,2428,80,44,36,1736,1192,544,2313,476,1837,18,7,11,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Urban,75-79,1379,600,779,56,31,25,610,406,204,708,160,548,5,3,2,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Urban,80+,1684,640,1044,117,67,50,550,367,183,1008,203,805,9,3,6,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Urban,Age not stated,600,327,273,437,274,163,146,50,96,16,3,13,1,0,1,0,0,0
C-02_(ST)_India,C0602ST,24,00,0000,State - GUJARAT  24,Urban,Less than 18,250422,130899,119523,248262,130407,117855,2049,460,1589,65,15,50,46,17,29,0,0,0
