source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Marital | status | 1,Total population | Persons | 2,Males | 3,Females | 4,Religious communities | Hindu | Persons | 5,Males | 6,Females | 7,Muslim | Persons | 8,Males | 9,Females | 10,Christian | Persons | 11,Males | 12,Females | 13,Sikh | Persons | 14,Males | 15,Females | 16,Buddhist | Persons | 17,Males | 18,Females | 19,Jain | Persons | 20,Males | 21,Females | 22,Other religious communities | Persons | 23,Males | 24,Females | 25
C-03_Manipur,C0703,14,00,0000,State - MANIPUR  14,Urban,Married,227654,114011,113643,167164,84055,83109,18937,9499,9438,11835,5895,5940,446,253,193,71,48,23,740,373,367,28348,13827,14521
C-03_Manipur,C0703,14,00,0000,State - MANIPUR  14,Urban,Widowed,24589,4633,19956,18883,3553,15330,1767,274,1493,987,170,817,18,6,12,4,0,4,38,11,27,2876,613,2263
C-03_Manipur,C0703,14,00,0000,State - MANIPUR  14,Urban,Divorced/Separated,3390,854,2536,2403,618,1785,395,70,325,149,35,114,6,4,2,0,0,0,0,0,0,433,127,306
C-03_Manipur,C0703,14,00,0000,State - MANIPUR  14,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Meghalaya,C0703,17,00,0000,State - MEGHALAYA  17,Total,Total,2318822,1176087,1142735,307822,168517,139305,99169,52455,46714,1628986,812961,816025,3110,1810,1300,4703,2513,2190,772,405,367,267245,133899,133346
C-03_Meghalaya,C0703,17,00,0000,State - MEGHALAYA  17,Total,Never married,1402873,747717,655156,162997,93016,69981,56764,31939,24825,1012069,532074,479995,1590,944,646,2674,1528,1146,371,195,176,162327,85890,76437
C-03_Meghalaya,C0703,17,00,0000,State - MEGHALAYA  17,Total,Married,810013,405965,404048,131220,72442,58778,38762,20161,18601,546656,266792,279864,1396,832,564,1846,953,893,384,207,177,87143,43288,43855
C-03_Meghalaya,C0703,17,00,0000,State - MEGHALAYA  17,Total,Widowed,72469,12865,59604,12043,2312,9731,3139,253,2886,47086,8268,38818,111,25,86,160,28,132,15,2,13,9706,1923,7783
C-03_Meghalaya,C0703,17,00,0000,State - MEGHALAYA  17,Total,Divorced/Separated,33467,9540,23927,1562,747,815,504,102,402,23175,5827,17348,13,9,4,23,4,19,2,1,1,8069,2798,5271
C-03_Meghalaya,C0703,17,00,0000,State - MEGHALAYA  17,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Meghalaya,C0703,17,00,0000,State - MEGHALAYA  17,Rural,Total,1864711,946999,917712,181473,99028,82445,87021,45182,41839,1344515,675876,668639,876,592,284,2431,1335,1096,340,179,161,241619,121561,120058
C-03_Meghalaya,C0703,17,00,0000,State - MEGHALAYA  17,Rural,Never married,1131554,605478,526076,98735,56392,42343,50253,27996,22257,830511,440312,390199,437,294,143,1489,875,614,194,103,91,146235,77571,68664
C-03_Meghalaya,C0703,17,00,0000,State - MEGHALAYA  17,Rural,Married,647638,322460,325178,73976,40553,33423,33447,16924,16523,457028,223419,233609,426,295,131,867,445,422,140,74,66,79310,39538,39772
C-03_Meghalaya,C0703,17,00,0000,State - MEGHALAYA  17,Rural,Widowed,57309,10829,46480,7743,1616,6127,2886,198,2688,37807,7145,30662,9,1,8,65,14,51,4,1,3,8607,1803,6804
C-03_Meghalaya,C0703,17,00,0000,State - MEGHALAYA  17,Rural,Divorced/Separated,28210,8232,19978,1019,467,552,435,64,371,19169,5000,14169,4,2,2,10,1,9,2,1,1,7467,2649,4818
C-03_Meghalaya,C0703,17,00,0000,State - MEGHALAYA  17,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Meghalaya,C0703,17,00,0000,State - MEGHALAYA  17,Urban,Total,454111,229088,225023,126349,69489,56860,12148,7273,4875,284471,137085,147386,2234,1218,1016,2272,1178,1094,432,226,206,25626,12338,13288
C-03_Meghalaya,C0703,17,00,0000,State - MEGHALAYA  17,Urban,Never married,271319,142239,129080,64262,36624,27638,6511,3943,2568,181558,91762,89796,1153,650,503,1185,653,532,177,92,85,16092,8319,7773
C-03_Meghalaya,C0703,17,00,0000,State - MEGHALAYA  17,Urban,Married,162375,83505,78870,57244,31889,25355,5315,3237,2078,89628,43373,46255,970,537,433,979,508,471,244,133,111,7833,3750,4083
C-03_Meghalaya,C0703,17,00,0000,State - MEGHALAYA  17,Urban,Widowed,15160,2036,13124,4300,696,3604,253,55,198,9279,1123,8156,102,24,78,95,14,81,11,1,10,1099,120,979
C-03_Meghalaya,C0703,17,00,0000,State - MEGHALAYA  17,Urban,Divorced/Separated,5257,1308,3949,543,280,263,69,38,31,4006,827,3179,9,7,2,13,3,10,0,0,0,602,149,453
C-03_Meghalaya,C0703,17,00,0000,State - MEGHALAYA  17,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Mizoram,C0703,15,00,0000,State - MIZORAM  15,Total,Total,888573,459109,429464,31562,23528,8034,10099,7946,2153,772809,389155,383654,326,251,75,70494,36540,33954,179,103,76,2443,1231,1212
C-03_Mizoram,C0703,15,00,0000,State - MIZORAM  15,Total,Never married,514121,276552,237569,14582,10522,4060,6130,4933,1197,451085,238202,212883,105,61,44,40330,21806,18524,91,50,41,1418,750,668
C-03_Mizoram,C0703,15,00,0000,State - MIZORAM  15,Total,Married,327518,169177,158341,16374,12676,3698,3811,2937,874,277736,138749,138987,217,187,30,28180,14019,14161,82,49,33,879,441,438
C-03_Mizoram,C0703,15,00,0000,State - MIZORAM  15,Total,Widowed,26293,5920,20373,365,140,225,83,29,54,24075,5184,18891,2,2,0,1659,544,1115,3,2,1,81,14,67
C-03_Mizoram,C0703,15,00,0000,State - MIZORAM  15,Total,Divorced/Separated,20641,7460,13181,241,190,51,75,47,28,19913,7020,12893,2,1,1,325,171,154,3,2,1,65,26,39
C-03_Mizoram,C0703,15,00,0000,State - MIZORAM  15,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Mizoram,C0703,15,00,0000,State - MIZORAM  15,Rural,Total,447567,232726,214841,10290,8588,1702,3318,2101,1217,362553,185013,177540,192,135,57,69385,35962,33423,134,72,62,1442,722,720
C-03_Mizoram,C0703,15,00,0000,State - MIZORAM  15,Rural,Never married,259396,140702,118694,4602,3778,824,1911,1215,696,212053,113659,98394,66,33,33,39704,21469,18235,68,32,36,847,435,412
C-03_Mizoram,C0703,15,00,0000,State - MIZORAM  15,Rural,Married,166409,85339,81070,5504,4667,837,1355,860,495,131003,65575,65428,124,101,23,27737,13786,13951,62,37,25,527,265,262
C-03_Mizoram,C0703,15,00,0000,State - MIZORAM  15,Rural,Widowed,12802,3340,9462,87,59,28,30,12,18,10996,2715,8281,1,1,0,1636,540,1096,1,1,0,44,10,34
C-03_Mizoram,C0703,15,00,0000,State - MIZORAM  15,Rural,Divorced/Separated,8960,3345,5615,97,84,13,22,14,8,8501,3064,5437,1,0,1,308,167,141,3,2,1,24,12,12
C-03_Mizoram,C0703,15,00,0000,State - MIZORAM  15,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Mizoram,C0703,15,00,0000,State - MIZORAM  15,Urban,Total,441006,226383,214623,21272,14940,6332,6781,5845,936,410256,204142,206114,134,116,18,1109,578,531,45,31,14,1001,509,492
C-03_Mizoram,C0703,15,00,0000,State - MIZORAM  15,Urban,Never married,254725,135850,118875,9980,6744,3236,4219,3718,501,239032,124543,114489,39,28,11,626,337,289,23,18,5,571,315,256
C-03_Mizoram,C0703,15,00,0000,State - MIZORAM  15,Urban,Married,161109,83838,77271,10870,8009,2861,2456,2077,379,146733,73174,73559,93,86,7,443,233,210,20,12,8,352,176,176
C-03_Mizoram,C0703,15,00,0000,State - MIZORAM  15,Urban,Widowed,13491,2580,10911,278,81,197,53,17,36,13079,2469,10610,1,1,0,23,4,19,2,1,1,37,4,33
C-03_Mizoram,C0703,15,00,0000,State - MIZORAM  15,Urban,Divorced/Separated,11681,4115,7566,144,106,38,53,33,20,11412,3956,7456,1,1,0,17,4,13,0,0,0,41,14,27
C-03_Mizoram,C0703,15,00,0000,State - MIZORAM  15,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_NCT_of_Delhi,C0703,07,00,0000,State - DELHI  07,Total,Total,13850507,7607234,6243273,11358049,6249351,5108698,1623520,911006,712514,130319,62763,67556,555602,288675,266927,23705,12958,10747,155122,80150,74972,2174,1162,1012
C-03_NCT_of_Delhi,C0703,07,00,0000,State - DELHI  07,Total,Never married,7000034,4083401,2916633,5637046,3299810,2337236,962201,561716,400485,66460,32412,34048,250787,142278,108509,12478,7232,5246,68905,38632,30273,1040,606,434
C-03_NCT_of_Delhi,C0703,07,00,0000,State - DELHI  07,Total,Married,6418699,3411540,3007159,5361358,2855101,2506257,626243,340805,285438,59630,29509,30121,278613,139586,139027,10539,5505,5034,80472,40084,40388,1053,536,517
C-03_NCT_of_Delhi,C0703,07,00,0000,State - DELHI  07,Total,Widowed,409527,103587,305940,342468,87453,255015,32385,7681,24704,3865,734,3131,24498,6127,18371,643,203,440,5510,1344,4166,67,14,53
C-03_NCT_of_Delhi,C0703,07,00,0000,State - DELHI  07,Total,Divorced/Separated,22247,8706,13541,17177,6987,10190,2691,804,1887,364,108,256,1704,684,1020,45,18,27,235,90,145,14,6,8
C-03_NCT_of_Delhi,C0703,07,00,0000,State - DELHI  07,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_NCT_of_Delhi,C0703,07,00,0000,State - DELHI  07,Rural,Total,944727,522087,422640,847474,468880,378594,65300,36523,28777,6366,3147,3219,22174,11733,10441,1104,606,498,2054,1055,999,102,55,47
C-03_NCT_of_Delhi,C0703,07,00,0000,State - DELHI  07,Rural,Never married,488286,287444,200842,433594,256051,177543,38608,22430,16178,3214,1640,1574,11248,6402,4846,582,341,241,907,498,409,54,32,22
C-03_NCT_of_Delhi,C0703,07,00,0000,State - DELHI  07,Rural,Married,430300,227145,203155,389930,205905,184025,25622,13819,11803,2943,1459,1484,10127,5109,5018,481,252,229,1085,543,542,46,23,23
C-03_NCT_of_Delhi,C0703,07,00,0000,State - DELHI  07,Rural,Widowed,25175,7067,18108,23133,6551,16582,1002,249,753,183,41,142,749,197,552,38,12,26,60,14,46,2,0,2
C-03_NCT_of_Delhi,C0703,07,00,0000,State - DELHI  07,Rural,Divorced/Separated,966,431,535,817,373,444,68,25,43,26,7,19,50,25,25,3,1,2,2,0,2,0,0,0
C-03_NCT_of_Delhi,C0703,07,00,0000,State - DELHI  07,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_NCT_of_Delhi,C0703,07,00,0000,State - DELHI  07,Urban,Total,12905780,7085147,5820633,10510575,5780471,4730104,1558220,874483,683737,123953,59616,64337,533428,276942,256486,22601,12352,10249,153068,79095,73973,2072,1107,965
C-03_NCT_of_Delhi,C0703,07,00,0000,State - DELHI  07,Urban,Never married,6511748,3795957,2715791,5203452,3043759,2159693,923593,539286,384307,63246,30772,32474,239539,135876,103663,11896,6891,5005,67998,38134,29864,986,574,412
C-03_NCT_of_Delhi,C0703,07,00,0000,State - DELHI  07,Urban,Married,5988399,3184395,2804004,4971428,2649196,2322232,600621,326986,273635,56687,28050,28637,268486,134477,134009,10058,5253,4805,79387,39541,39846,1007,513,494
C-03_NCT_of_Delhi,C0703,07,00,0000,State - DELHI  07,Urban,Widowed,384352,96520,287832,319335,80902,238433,31383,7432,23951,3682,693,2989,23749,5930,17819,605,191,414,5450,1330,4120,65,14,51
C-03_NCT_of_Delhi,C0703,07,00,0000,State - DELHI  07,Urban,Divorced/Separated,21281,8275,13006,16360,6614,9746,2623,779,1844,338,101,237,1654,659,995,42,17,25,233,90,143,14,6,8
C-03_NCT_of_Delhi,C0703,07,00,0000,State - DELHI  07,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Nagaland,C0703,13,00,0000,State - NAGALAND  13,Total,Total,1990036,1047141,942895,153162,96808,56354,35005,21690,13315,1790349,922406,867943,1152,774,378,1356,761,595,2093,1130,963,6108,3150,2958
C-03_Nagaland,C0703,13,00,0000,State - NAGALAND  13,Total,Never married,1272698,689774,582924,77014,47868,29146,20548,13218,7330,1168760,625176,543584,484,291,193,753,419,334,939,553,386,3673,1961,1712
C-03_Nagaland,C0703,13,00,0000,State - NAGALAND  13,Total,Married,672651,345204,327447,73268,47971,25297,13959,8311,5648,580699,286337,294362,653,479,174,570,330,240,1113,569,544,2136,1083,1053
C-03_Nagaland,C0703,13,00,0000,State - NAGALAND  13,Total,Widowed,34874,8358,26516,2295,597,1698,369,85,284,31892,7581,24311,13,3,10,26,7,19,37,7,30,219,73,146
C-03_Nagaland,C0703,13,00,0000,State - NAGALAND  13,Total,Divorced/Separated,9813,3805,6008,585,372,213,129,76,53,8998,3312,5686,2,1,1,7,5,2,4,1,3,80,33,47
C-03_Nagaland,C0703,13,00,0000,State - NAGALAND  13,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Nagaland,C0703,13,00,0000,State - NAGALAND  13,Rural,Total,1647249,859716,787533,73299,47274,26025,16632,9691,6941,1549221,798398,750823,615,428,187,656,395,261,109,63,46,6025,3104,2921
C-03_Nagaland,C0703,13,00,0000,State - NAGALAND  13,Rural,Never married,1064900,573956,490944,37737,23610,14127,9899,5910,3989,1012528,541864,470664,251,145,106,370,221,149,49,31,18,3624,1932,1692
C-03_Nagaland,C0703,13,00,0000,State - NAGALAND  13,Rural,Married,543858,275028,268830,34215,23134,11081,6458,3696,2762,500176,246546,253630,358,280,78,270,166,104,54,30,24,2105,1066,1039
C-03_Nagaland,C0703,13,00,0000,State - NAGALAND  13,Rural,Widowed,30119,7487,22632,1053,338,715,207,48,159,28602,7015,21587,5,2,3,12,4,8,4,2,2,216,73,143
C-03_Nagaland,C0703,13,00,0000,State - NAGALAND  13,Rural,Divorced/Separated,8372,3245,5127,294,192,102,68,37,31,7915,2973,4942,1,1,0,4,4,0,2,0,2,80,33,47
C-03_Nagaland,C0703,13,00,0000,State - NAGALAND  13,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Nagaland,C0703,13,00,0000,State - NAGALAND  13,Urban,Total,342787,187425,155362,79863,49534,30329,18373,11999,6374,241128,124008,117120,537,346,191,700,366,334,1984,1067,917,83,46,37
C-03_Nagaland,C0703,13,00,0000,State - NAGALAND  13,Urban,Never married,207798,115818,91980,39277,24258,15019,10649,7308,3341,156232,83312,72920,233,146,87,383,198,185,890,522,368,49,29,20
C-03_Nagaland,C0703,13,00,0000,State - NAGALAND  13,Urban,Married,128793,70176,58617,39053,24837,14216,7501,4615,2886,80523,39791,40732,295,199,96,300,164,136,1059,539,520,31,17,14
C-03_Nagaland,C0703,13,00,0000,State - NAGALAND  13,Urban,Widowed,4755,871,3884,1242,259,983,162,37,125,3290,566,2724,8,1,7,14,3,11,33,5,28,3,0,3
C-03_Nagaland,C0703,13,00,0000,State - NAGALAND  13,Urban,Divorced/Separated,1441,560,881,291,180,111,61,39,22,1083,339,744,1,0,1,3,1,2,2,1,1,0,0,0
C-03_Nagaland,C0703,13,00,0000,State - NAGALAND  13,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Odisha,C0703,21,00,0000,State - ORISSA  21,Total,Total,36804660,18660570,18144090,34726129,17615951,17110178,761985,391234,370751,897861,443245,454616,17492,9448,8044,9863,5180,4683,9154,4736,4418,361981,180156,181825
C-03_Odisha,C0703,21,00,0000,State - ORISSA  21,Total,Never married,18447277,10117851,8329426,17301698,9503312,7798386,441333,241621,199712,487411,253684,233727,8346,4866,3480,4816,2723,2093,4388,2451,1937,188833,103129,85704
C-03_Odisha,C0703,21,00,0000,State - ORISSA  21,Total,Married,16518353,8172008,8346345,15683107,7759629,7923478,292954,145979,146975,367859,180745,187114,8531,4460,4071,4472,2289,2183,4427,2214,2213,148316,72386,75930
C-03_Odisha,C0703,21,00,0000,State - ORISSA  21,Total,Widowed,1706175,336052,1370123,1617108,320215,1296893,24810,3257,21553,39456,7984,31472,583,108,475,546,158,388,327,68,259,22376,4044,18332
C-03_Odisha,C0703,21,00,0000,State - ORISSA  21,Total,Divorced/Separated,132855,34659,98196,124216,32795,91421,2888,377,2511,3135,832,2303,32,14,18,29,10,19,12,3,9,2456,597,1859
C-03_Odisha,C0703,21,00,0000,State - ORISSA  21,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Odisha,C0703,21,00,0000,State - ORISSA  21,Rural,Total,31287422,15748970,15538452,29693202,14956547,14736655,444476,223063,221413,763195,376206,386989,2092,1258,834,8475,4357,4118,3116,1601,1515,354859,176572,178287
C-03_Odisha,C0703,21,00,0000,State - ORISSA  21,Rural,Never married,15606673,8496499,7110174,14736098,8033065,6703033,256769,138262,118507,413211,215135,198076,929,571,358,4202,2356,1846,1577,869,708,184625,100919,83706
C-03_Odisha,C0703,21,00,0000,State - ORISSA  21,Rural,Married,14061335,6918907,7142428,13418685,6605065,6813620,170175,82549,87626,312785,153204,159581,1092,663,429,3747,1844,1903,1416,709,707,145659,71063,74596
C-03_Odisha,C0703,21,00,0000,State - ORISSA  21,Rural,Widowed,1501716,302276,1199440,1427908,288740,1139168,15619,2031,13588,34474,7115,27359,63,19,44,499,147,352,116,21,95,22145,3996,18149
C-03_Odisha,C0703,21,00,0000,State - ORISSA  21,Rural,Divorced/Separated,117698,31288,86410,110511,29677,80834,1913,221,1692,2725,752,1973,8,5,3,27,10,17,7,2,5,2430,594,1836
C-03_Odisha,C0703,21,00,0000,State - ORISSA  21,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Odisha,C0703,21,00,0000,State - ORISSA  21,Urban,Total,5517238,2911600,2605638,5032927,2659404,2373523,317509,168171,149338,134666,67039,67627,15400,8190,7210,1388,823,565,6038,3135,2903,7122,3584,3538
C-03_Odisha,C0703,21,00,0000,State - ORISSA  21,Urban,Never married,2840604,1621352,1219252,2565600,1470247,1095353,184564,103359,81205,74200,38549,35651,7417,4295,3122,614,367,247,2811,1582,1229,4208,2210,1998
C-03_Odisha,C0703,21,00,0000,State - ORISSA  21,Urban,Married,2457018,1253101,1203917,2264422,1154564,1109858,122779,63430,59349,55074,27541,27533,7439,3797,3642,725,445,280,3011,1505,1506,2657,1323,1334
C-03_Odisha,C0703,21,00,0000,State - ORISSA  21,Urban,Widowed,204459,33776,170683,189200,31475,157725,9191,1226,7965,4982,869,4113,520,89,431,47,11,36,211,47,164,231,48,183
C-03_Odisha,C0703,21,00,0000,State - ORISSA  21,Urban,Divorced/Separated,15157,3371,11786,13705,3118,10587,975,156,819,410,80,330,24,9,15,2,0,2,5,1,4,26,3,23
C-03_Odisha,C0703,21,00,0000,State - ORISSA  21,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Puducherry,C0703,34,00,0000,State - PONDICHERRY  34,Total,Total,974345,486961,487384,845449,425459,419990,59358,28303,31055,67688,32214,35474,108,70,38,73,41,32,952,501,451,158,83,75
C-03_Puducherry,C0703,34,00,0000,State - PONDICHERRY  34,Total,Never married,463211,259956,203255,400533,226275,174258,28835,15980,12855,32945,17174,15771,53,39,14,39,22,17,424,244,180,84,53,31
C-03_Puducherry,C0703,34,00,0000,State - PONDICHERRY  34,Total,Married,445349,218125,227224,388476,191487,196989,26479,11911,14568,29517,14286,15231,51,30,21,31,18,13,500,250,250,65,30,35
C-03_Puducherry,C0703,34,00,0000,State - PONDICHERRY  34,Total,Widowed,60717,7677,53040,52237,6719,45518,3699,320,3379,4714,623,4091,3,0,3,2,1,1,28,7,21,9,0,9
C-03_Puducherry,C0703,34,00,0000,State - PONDICHERRY  34,Total,Divorced/Separated,5068,1203,3865,4203,978,3225,345,92,253,512,131,381,1,1,0,1,0,1,0,0,0,0,0,0
C-03_Puducherry,C0703,34,00,0000,State - PONDICHERRY  34,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Puducherry,C0703,34,00,0000,State - PONDICHERRY  34,Rural,Total,325726,163703,162023,303249,152897,150352,12471,5886,6585,9683,4755,4928,20,11,9,8,4,4,24,13,11,54,29,25
C-03_Puducherry,C0703,34,00,0000,State - PONDICHERRY  34,Rural,Never married,157159,88756,68403,146286,82764,63522,5931,3343,2588,4784,2561,2223,10,6,4,4,1,3,7,5,2,30,19,11
C-03_Puducherry,C0703,34,00,0000,State - PONDICHERRY  34,Rural,Married,145703,71637,74066,135647,67033,68614,5630,2439,3191,4277,2091,2186,10,5,5,4,3,1,16,8,8,23,10,13
C-03_Puducherry,C0703,34,00,0000,State - PONDICHERRY  34,Rural,Widowed,21385,2986,18399,19946,2804,17142,848,87,761,576,92,484,0,0,0,0,0,0,1,0,1,1,0,1
C-03_Puducherry,C0703,34,00,0000,State - PONDICHERRY  34,Rural,Divorced/Separated,1479,324,1155,1370,296,1074,62,17,45,46,11,35,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Puducherry,C0703,34,00,0000,State - PONDICHERRY  34,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Puducherry,C0703,34,00,0000,State - PONDICHERRY  34,Urban,Total,648619,323258,325361,542200,272562,269638,46887,22417,24470,58005,27459,30546,88,59,29,65,37,28,928,488,440,104,54,50
C-03_Puducherry,C0703,34,00,0000,State - PONDICHERRY  34,Urban,Never married,306052,171200,134852,254247,143511,110736,22904,12637,10267,28161,14613,13548,43,33,10,35,21,14,417,239,178,54,34,20
C-03_Puducherry,C0703,34,00,0000,State - PONDICHERRY  34,Urban,Married,299646,146488,153158,252829,124454,128375,20849,9472,11377,25240,12195,13045,41,25,16,27,15,12,484,242,242,42,20,22
C-03_Puducherry,C0703,34,00,0000,State - PONDICHERRY  34,Urban,Widowed,39332,4691,34641,32291,3915,28376,2851,233,2618,4138,531,3607,3,0,3,2,1,1,27,7,20,8,0,8
C-03_Puducherry,C0703,34,00,0000,State - PONDICHERRY  34,Urban,Divorced/Separated,3589,879,2710,2833,682,2151,283,75,208,466,120,346,1,1,0,1,0,1,0,0,0,0,0,0
C-03_Puducherry,C0703,34,00,0000,State - PONDICHERRY  34,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Punjab,C0703,03,00,0000,State - PUNJAB  03,Total,Total,24358999,12985045,11373954,8997942,4874765,4123177,382045,213023,169022,292800,154673,138127,14592387,7692776,6899611,41487,22171,19316,39276,20523,18753,8594,4655,3939
C-03_Punjab,C0703,03,00,0000,State - PUNJAB  03,Total,Never married,11871211,6891196,4980015,4442981,2591928,1851053,203229,119174,84055,156711,87659,69052,7023325,4066238,2957087,21540,12542,8998,16726,9674,7052,4279,2522,1757
C-03_Punjab,C0703,03,00,0000,State - PUNJAB  03,Total,Married,11499566,5790335,5709231,4210927,2185739,2025188,167272,90047,77225,126361,63632,62729,6949863,3428416,3521447,18291,9084,9207,20971,10449,10522,4000,2030,1970
C-03_Punjab,C0703,03,00,0000,State - PUNJAB  03,Total,Widowed,938678,276565,662113,325758,86933,238825,10537,3267,7270,9175,3067,6108,589677,182285,407392,1564,494,1070,1515,375,1140,295,89,206
C-03_Punjab,C0703,03,00,0000,State - PUNJAB  03,Total,Divorced/Separated,49544,26949,22595,18276,10165,8111,1007,535,472,553,315,238,29522,15837,13685,92,51,41,64,25,39,20,14,6
C-03_Punjab,C0703,03,00,0000,State - PUNJAB  03,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Punjab,C0703,03,00,0000,State - PUNJAB  03,Rural,Total,16096488,8516596,7579892,4064199,2173479,1890720,215516,115773,99743,211160,112064,99096,11567437,6094915,5472522,28081,14917,13164,2011,1041,970,5238,2867,2371
C-03_Punjab,C0703,03,00,0000,State - PUNJAB  03,Rural,Never married,7900457,4574689,3325768,2070186,1198759,871427,111810,63925,47885,113964,64329,49635,5584644,3236032,2348612,14678,8579,6099,1015,579,436,2632,1574,1058
C-03_Punjab,C0703,03,00,0000,State - PUNJAB  03,Rural,Married,7515800,3725186,3790614,1830999,926799,904200,96337,49403,46934,90363,45254,45109,5481299,2695509,2785790,12261,5962,6299,908,439,469,2412,1231,1181
C-03_Punjab,C0703,03,00,0000,State - PUNJAB  03,Rural,Widowed,648000,198661,449339,155081,43302,111779,6754,2132,4622,6484,2263,4221,478241,150509,327732,1081,343,738,81,20,61,188,59,129
C-03_Punjab,C0703,03,00,0000,State - PUNJAB  03,Rural,Divorced/Separated,32231,18060,14171,7933,4619,3314,615,313,302,349,218,131,23253,12865,10388,61,33,28,7,3,4,6,3,3
C-03_Punjab,C0703,03,00,0000,State - PUNJAB  03,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Punjab,C0703,03,00,0000,State - PUNJAB  03,Urban,Total,8262511,4468449,3794062,4933743,2701286,2232457,166529,97250,69279,81640,42609,39031,3024950,1597861,1427089,13406,7254,6152,37265,19482,17783,3356,1788,1568
C-03_Punjab,C0703,03,00,0000,State - PUNJAB  03,Urban,Never married,3970754,2316507,1654247,2372795,1393169,979626,91419,55249,36170,42747,23330,19417,1438681,830206,608475,6862,3963,2899,15711,9095,6616,1647,948,699
C-03_Punjab,C0703,03,00,0000,State - PUNJAB  03,Urban,Married,3983766,2065149,1918617,2379928,1258940,1120988,70935,40644,30291,35998,18378,17620,1468564,732907,735657,6030,3122,2908,20063,10010,10053,1588,799,789
C-03_Punjab,C0703,03,00,0000,State - PUNJAB  03,Urban,Widowed,290678,77904,212774,170677,43631,127046,3783,1135,2648,2691,804,1887,111436,31776,79660,483,151,332,1434,355,1079,107,30,77
C-03_Punjab,C0703,03,00,0000,State - PUNJAB  03,Urban,Divorced/Separated,17313,8889,8424,10343,5546,4797,392,222,170,204,97,107,6269,2972,3297,31,18,13,57,22,35,14,11,3
C-03_Punjab,C0703,03,00,0000,State - PUNJAB  03,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Rajasthan,C0703,08,00,0000,State - RAJASTHAN  08,Total,Total,56507188,29420011,27087177,50151452,26122326,24029126,4788227,2482394,2305833,72660,36591,36069,818420,432534,385886,10335,5734,4601,650493,331871,318622,5253,2895,2358
C-03_Rajasthan,C0703,08,00,0000,State - RAJASTHAN  08,Total,Never married,28214701,15958506,12256195,24837995,14080663,10757332,2634535,1459629,1174906,36921,19334,17587,400778,227878,172900,5274,3100,2174,291042,162986,128056,2493,1507,986
C-03_Rajasthan,C0703,08,00,0000,State - RAJASTHAN  08,Total,Married,26071536,12879824,13191712,23305561,11511798,11793763,2005232,987760,1017472,33058,16569,16489,387148,195308,191840,4702,2504,2198,329060,162454,166606,2529,1317,1212
