source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Age | 1,Total | Persons | 2,Males | 3,Females | 4,Attending educational institution | Main workers | Persons | 5,Males | 6,Females | 7,Marginal workers | Persons | 8,Males | 9,Females | 10,Non-workers | Persons | 11,Males | 12,Females | 13,Not attending educational institution | Main workers | Persons | 14,Males | 15,Females | 16,Marginal workers | Persons | 17,Males | 18,Females | 19,Non-workers | Persons | 20,Males | 21,Females | 22
C-12_(ST)_India,C0412ST,10,00,0000,State - BIHAR  10,Rural,12,27617,14991,12626,155,128,27,463,333,130,8946,6119,2827,2316,1425,891,2785,1174,1611,12952,5812,7140
C-12_(ST)_India,C0412ST,10,00,0000,State - BIHAR  10,Rural,13,9313,4955,4358,66,54,12,195,146,49,3040,2108,932,996,606,390,1197,507,690,3819,1534,2285
C-12_(ST)_India,C0412ST,10,00,0000,State - BIHAR  10,Rural,14,13625,7272,6353,116,100,16,289,214,75,3815,2602,1213,2417,1605,812,2133,920,1213,4855,1831,3024
C-12_(ST)_India,C0412ST,10,00,0000,State - BIHAR  10,Rural,15,16204,9508,6696,190,170,20,323,254,69,3452,2559,893,4085,2865,1220,3008,1434,1574,5146,2226,2920
C-12_(ST)_India,C0412ST,10,00,0000,State - BIHAR  10,Rural,16,13264,7230,6034,143,130,13,210,165,45,2360,1719,641,4134,2773,1361,2591,1125,1466,3826,1318,2508
C-12_(ST)_India,C0412ST,10,00,0000,State - BIHAR  10,Rural,17,5100,2805,2295,65,55,10,99,77,22,778,592,186,1674,1152,522,1100,492,608,1384,437,947
C-12_(ST)_India,C0412ST,10,00,0000,State - BIHAR  10,Rural,18,18794,10593,8201,242,221,21,298,249,49,2155,1718,437,7409,5277,2132,4116,1690,2426,4574,1438,3136
C-12_(ST)_India,C0412ST,10,00,0000,State - BIHAR  10,Rural,19,5141,2489,2652,66,59,7,54,40,14,512,420,92,1938,1279,659,1250,377,873,1321,314,1007
C-12_(ST)_India,C0412ST,10,00,0000,State - BIHAR  10,Urban,5-19,15958,8784,7174,48,38,10,29,22,7,9487,5458,4029,957,700,257,338,192,146,5099,2374,2725
C-12_(ST)_India,C0412ST,10,00,0000,State - BIHAR  10,Urban,5,1064,559,505,1,1,0,0,0,0,228,134,94,4,2,2,4,2,2,827,420,407
C-12_(ST)_India,C0412ST,10,00,0000,State - BIHAR  10,Urban,6,1201,585,616,0,0,0,2,0,2,393,189,204,1,0,1,4,2,2,801,394,407
C-12_(ST)_India,C0412ST,10,00,0000,State - BIHAR  10,Urban,7,975,510,465,0,0,0,0,0,0,670,364,306,1,1,0,1,1,0,303,144,159
C-12_(ST)_India,C0412ST,10,00,0000,State - BIHAR  10,Urban,8,1601,859,742,0,0,0,2,2,0,1035,595,440,7,5,2,6,4,2,551,253,298
C-12_(ST)_India,C0412ST,10,00,0000,State - BIHAR  10,Urban,9,765,408,357,0,0,0,0,0,0,592,320,272,1,1,0,2,2,0,170,85,85
C-12_(ST)_India,C0412ST,10,00,0000,State - BIHAR  10,Urban,10,1734,983,751,7,6,1,2,2,0,1152,688,464,34,21,13,10,5,5,529,261,268
C-12_(ST)_India,C0412ST,10,00,0000,State - BIHAR  10,Urban,11,655,334,321,1,1,0,0,0,0,531,278,253,10,5,5,4,3,1,109,47,62
C-12_(ST)_India,C0412ST,10,00,0000,State - BIHAR  10,Urban,12,1511,848,663,6,4,2,3,3,0,1060,624,436,46,28,18,28,16,12,368,173,195
C-12_(ST)_India,C0412ST,10,00,0000,State - BIHAR  10,Urban,13,838,466,372,2,1,1,1,1,0,617,364,253,39,26,13,10,3,7,169,71,98
C-12_(ST)_India,C0412ST,10,00,0000,State - BIHAR  10,Urban,14,1130,624,506,5,4,1,4,4,0,800,469,331,67,46,21,31,15,16,223,86,137
C-12_(ST)_India,C0412ST,10,00,0000,State - BIHAR  10,Urban,15,1037,601,436,7,5,2,6,4,2,649,391,258,101,66,35,36,21,15,238,114,124
C-12_(ST)_India,C0412ST,10,00,0000,State - BIHAR  10,Urban,16,979,545,434,6,6,0,5,3,2,541,327,214,125,72,53,56,35,21,246,102,144
C-12_(ST)_India,C0412ST,10,00,0000,State - BIHAR  10,Urban,17,551,320,231,2,1,1,1,1,0,324,193,131,101,75,26,21,10,11,102,40,62
C-12_(ST)_India,C0412ST,10,00,0000,State - BIHAR  10,Urban,18,1364,818,546,10,8,2,2,1,1,617,380,237,284,228,56,105,63,42,346,138,208
C-12_(ST)_India,C0412ST,10,00,0000,State - BIHAR  10,Urban,19,553,324,229,1,1,0,1,1,0,278,142,136,136,124,12,20,10,10,117,46,71
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Total,5-19,42367,21195,21172,815,481,334,3336,1666,1670,25926,12877,13049,4005,2223,1782,1476,635,841,6809,3313,3496
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Total,5,2631,1356,1275,10,4,6,18,9,9,971,497,474,20,12,8,15,6,9,1597,828,769
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Total,6,2751,1379,1372,9,6,3,23,14,9,1453,715,738,23,9,14,10,4,6,1233,631,602
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Total,7,2592,1290,1302,20,13,7,33,15,18,1834,911,923,33,12,21,14,7,7,658,332,326
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Total,8,3012,1486,1526,32,17,15,107,46,61,2286,1133,1153,46,26,20,29,11,18,512,253,259
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Total,9,2614,1287,1327,43,26,17,116,65,51,2073,1019,1054,53,33,20,26,8,18,303,136,167
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Total,10,3421,1732,1689,58,32,26,256,127,129,2652,1349,1303,85,41,44,48,16,32,322,167,155
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Total,11,2409,1259,1150,49,32,17,235,118,117,1814,945,869,71,43,28,55,23,32,185,98,87
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Total,12,3617,1838,1779,90,50,40,401,209,192,2618,1335,1283,183,90,93,76,37,39,249,117,132
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Total,13,2946,1437,1509,77,41,36,363,182,181,1983,953,1030,193,99,94,95,45,50,235,117,118
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Total,14,2902,1389,1513,60,34,26,389,188,201,1880,907,973,270,127,143,113,48,65,190,85,105
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Total,15,2859,1435,1424,83,54,29,360,178,182,1639,800,839,424,246,178,149,65,84,204,92,112
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Total,16,2716,1302,1414,67,45,22,327,160,167,1479,685,794,462,239,223,165,72,93,216,101,115
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Total,17,2358,1164,1194,70,38,32,260,136,124,1144,543,601,501,276,225,168,80,88,215,91,124
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Total,18,3301,1731,1570,91,57,34,304,144,160,1340,700,640,889,551,338,290,124,166,387,155,232
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Total,19,2238,1110,1128,56,32,24,144,75,69,760,385,375,752,419,333,223,89,134,303,110,193
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Rural,5-19,39158,19669,19489,744,426,318,3331,1663,1668,23501,11687,11814,3724,2123,1601,1420,612,808,6438,3158,3280
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Rural,5,2474,1274,1200,9,3,6,18,9,9,870,445,425,20,12,8,15,6,9,1542,799,743
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Rural,6,2603,1311,1292,8,5,3,23,14,9,1350,664,686,21,8,13,10,4,6,1191,616,575
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Rural,7,2431,1212,1219,17,11,6,33,15,18,1689,839,850,31,12,19,13,6,7,648,329,319
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Rural,8,2822,1388,1434,24,11,13,107,46,61,2120,1048,1072,44,24,20,29,11,18,498,248,250
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Rural,9,2432,1195,1237,35,19,16,114,64,50,1921,944,977,44,30,14,26,8,18,292,130,162
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Rural,10,3202,1621,1581,54,28,26,256,127,129,2455,1248,1207,78,39,39,44,16,28,315,163,152
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Rural,11,2227,1172,1055,43,27,16,234,118,116,1660,872,788,65,40,25,52,22,30,173,93,80
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Rural,12,3353,1727,1626,84,45,39,401,209,192,2406,1236,1170,156,87,69,73,36,37,233,114,119
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Rural,13,2713,1316,1397,72,36,36,363,182,181,1806,855,951,171,93,78,87,42,45,214,108,106
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Rural,14,2655,1287,1368,57,32,25,389,188,201,1685,825,860,242,118,124,112,48,64,170,76,94
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Rural,15,2599,1317,1282,77,51,26,358,176,182,1453,712,741,388,233,155,143,63,80,180,82,98
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Rural,16,2475,1199,1276,63,42,21,327,160,167,1301,603,698,431,231,200,156,69,87,197,94,103
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Rural,17,2127,1054,1073,64,34,30,260,136,124,987,472,515,467,260,207,160,75,85,189,77,112
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Rural,18,3003,1585,1418,85,53,32,304,144,160,1156,605,551,838,528,310,283,119,164,337,136,201
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Rural,19,2042,1011,1031,52,29,23,144,75,69,642,319,323,728,408,320,217,87,130,259,93,166
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Urban,5-19,3209,1526,1683,71,55,16,5,3,2,2425,1190,1235,281,100,181,56,23,33,371,155,216
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Urban,5,157,82,75,1,1,0,0,0,0,101,52,49,0,0,0,0,0,0,55,29,26
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Urban,6,148,68,80,1,1,0,0,0,0,103,51,52,2,1,1,0,0,0,42,15,27
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Urban,7,161,78,83,3,2,1,0,0,0,145,72,73,2,0,2,1,1,0,10,3,7
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Urban,8,190,98,92,8,6,2,0,0,0,166,85,81,2,2,0,0,0,0,14,5,9
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Urban,9,182,92,90,8,7,1,2,1,1,152,75,77,9,3,6,0,0,0,11,6,5
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Urban,10,219,111,108,4,4,0,0,0,0,197,101,96,7,2,5,4,0,4,7,4,3
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Urban,11,182,87,95,6,5,1,1,0,1,154,73,81,6,3,3,3,1,2,12,5,7
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Urban,12,264,111,153,6,5,1,0,0,0,212,99,113,27,3,24,3,1,2,16,3,13
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Urban,13,233,121,112,5,5,0,0,0,0,177,98,79,22,6,16,8,3,5,21,9,12
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Urban,14,247,102,145,3,2,1,0,0,0,195,82,113,28,9,19,1,0,1,20,9,11
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Urban,15,260,118,142,6,3,3,2,2,0,186,88,98,36,13,23,6,2,4,24,10,14
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Urban,16,241,103,138,4,3,1,0,0,0,178,82,96,31,8,23,9,3,6,19,7,12
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Urban,17,231,110,121,6,4,2,0,0,0,157,71,86,34,16,18,8,5,3,26,14,12
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Urban,18,298,146,152,6,4,2,0,0,0,184,95,89,51,23,28,7,5,2,50,19,31
C-12_(ST)_India,C0412ST,11,00,0000,State - SIKKIM  11,Urban,19,196,99,97,4,3,1,0,0,0,118,66,52,24,11,13,6,2,4,44,17,27
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,5-19,282023,142502,139521,1630,933,697,6642,3454,3188,154042,83304,70738,19639,8057,11582,8871,3538,5333,91199,43216,47983
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,5,22276,11511,10765,16,9,7,20,7,13,4601,2495,2106,122,56,66,47,23,24,17470,8921,8549
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,6,23843,12132,11711,24,18,6,42,26,16,7784,4210,3574,100,47,53,89,35,54,15804,7796,8008
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,7,20595,10632,9963,54,36,18,81,47,34,10515,5769,4746,106,37,69,139,64,75,9700,4679,5021
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,8,25657,12996,12661,62,36,26,164,83,81,13882,7388,6494,203,83,120,309,133,176,11037,5273,5764
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,9,17775,8913,8862,44,32,12,215,115,100,11100,5853,5247,188,65,123,291,124,167,5937,2724,3213
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,10,26614,13516,13098,93,54,39,415,197,218,16443,8874,7569,595,210,385,703,286,417,8365,3895,4470
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,11,12049,5988,6061,53,30,23,218,99,119,8665,4566,4099,287,93,194,275,99,176,2551,1101,1450
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,12,24380,12217,12163,105,52,53,730,355,375,16291,8741,7550,1079,366,713,860,335,525,5315,2368,2947
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,13,15172,7553,7619,89,48,41,518,268,250,10792,5733,5059,792,271,521,548,179,369,2433,1054,1379
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,14,18412,9176,9236,124,71,53,886,450,436,12634,6672,5962,1446,544,902,789,310,479,2533,1129,1404
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,15,18754,9636,9118,196,123,73,830,453,377,11759,6423,5336,2208,922,1286,1075,435,640,2686,1280,1406
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,16,16903,8510,8393,170,89,81,825,435,390,10596,5711,4885,2409,1002,1407,881,356,525,2022,917,1105
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,17,10382,5405,4977,125,68,57,520,275,245,6191,3527,2664,1788,769,1019,583,238,345,1175,528,647
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,18,19471,9713,9758,285,159,126,864,475,389,9067,5187,3880,5114,2247,2867,1443,603,840,2698,1042,1656
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,19,9740,4604,5136,190,108,82,314,169,145,3722,2155,1567,3202,1345,1857,839,318,521,1473,509,964
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,5-19,238487,121140,117347,1396,801,595,6325,3320,3005,119643,65474,54169,18000,7625,10375,8430,3439,4991,84693,40481,44212
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,5,19190,9958,9232,10,7,3,16,6,10,3174,1762,1412,112,51,61,45,22,23,15833,8110,7723
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,6,20732,10575,10157,18,14,4,38,25,13,5815,3211,2604,93,43,50,85,34,51,14683,7248,7435
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,7,17477,8988,8489,37,22,15,65,37,28,7916,4383,3533,96,35,61,136,64,72,9227,4447,4780
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,8,22345,11378,10967,48,30,18,152,79,73,11019,5971,5048,186,79,107,294,129,165,10646,5090,5556
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,9,15200,7644,7556,33,24,9,205,110,95,8797,4695,4102,168,62,106,279,122,157,5718,2631,3087
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,10,23169,11791,11378,76,44,32,399,192,207,13456,7299,6157,525,202,323,681,283,398,8032,3771,4261
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,11,10046,5038,5008,45,23,22,214,97,117,6868,3673,3195,235,87,148,262,98,164,2422,1060,1362
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,12,20974,10638,10336,90,45,45,708,347,361,13402,7284,6118,913,339,574,828,334,494,5033,2289,2744
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,13,12592,6299,6293,76,40,36,499,260,239,8549,4577,3972,700,260,440,519,177,342,2249,985,1264
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,14,15281,7734,7547,110,65,45,862,444,418,9952,5331,4621,1283,519,764,740,300,440,2334,1075,1259
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,15,15376,7931,7445,174,111,63,789,440,349,8966,4917,4049,2012,870,1142,1022,427,595,2413,1166,1247
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,16,13975,7105,6870,153,81,72,785,419,366,8144,4439,3705,2244,962,1282,829,343,486,1820,861,959
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,17,8163,4255,3908,108,60,48,483,257,226,4421,2549,1872,1655,725,930,543,225,318,953,439,514
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,18,16132,8105,8027,253,140,113,819,450,369,6689,3904,2785,4777,2123,2654,1373,579,794,2221,909,1312
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,19,7835,3701,4134,165,95,70,291,157,134,2475,1479,996,3001,1268,1733,794,302,492,1109,400,709
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,5-19,43536,21362,22174,234,132,102,317,134,183,34399,17830,16569,1639,432,1207,441,99,342,6506,2735,3771
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,5,3086,1553,1533,6,2,4,4,1,3,1427,733,694,10,5,5,2,1,1,1637,811,826
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,6,3111,1557,1554,6,4,2,4,1,3,1969,999,970,7,4,3,4,1,3,1121,548,573
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,7,3118,1644,1474,17,14,3,16,10,6,2599,1386,1213,10,2,8,3,0,3,473,232,241
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,8,3312,1618,1694,14,6,8,12,4,8,2863,1417,1446,17,4,13,15,4,11,391,183,208
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,9,2575,1269,1306,11,8,3,10,5,5,2303,1158,1145,20,3,17,12,2,10,219,93,126
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,10,3445,1725,1720,17,10,7,16,5,11,2987,1575,1412,70,8,62,22,3,19,333,124,209
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,11,2003,950,1053,8,7,1,4,2,2,1797,893,904,52,6,46,13,1,12,129,41,88
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,12,3406,1579,1827,15,7,8,22,8,14,2889,1457,1432,166,27,139,32,1,31,282,79,203
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,13,2580,1254,1326,13,8,5,19,8,11,2243,1156,1087,92,11,81,29,2,27,184,69,115
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,14,3131,1442,1689,14,6,8,24,6,18,2682,1341,1341,163,25,138,49,10,39,199,54,145
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,15,3378,1705,1673,22,12,10,41,13,28,2793,1506,1287,196,52,144,53,8,45,273,114,159
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,16,2928,1405,1523,17,8,9,40,16,24,2452,1272,1180,165,40,125,52,13,39,202,56,146
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,17,2219,1150,1069,17,8,9,37,18,19,1770,978,792,133,44,89,40,13,27,222,89,133
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,18,3339,1608,1731,32,19,13,45,25,20,2378,1283,1095,337,124,213,70,24,46,477,133,344
C-12_(ST)_India,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,19,1905,903,1002,25,13,12,23,12,11,1247,676,571,201,77,124,45,16,29,364,109,255
C-12_(ST)_India,C0412ST,13,00,0000,State - NAGALAND  13,Total,5-19,738683,383688,354995,7164,3992,3172,32696,16974,15722,458610,242297,216313,56662,28682,27980,17720,8217,9503,165831,83526,82305
C-12_(ST)_India,C0412ST,13,00,0000,State - NAGALAND  13,Total,5,41170,21284,19886,101,57,44,194,89,105,13287,6944,6343,489,254,235,211,106,105,26888,13834,13054
C-12_(ST)_India,C0412ST,13,00,0000,State - NAGALAND  13,Total,6,51060,26177,24883,124,67,57,358,174,184,22675,11758,10917,625,301,324,273,143,130,27005,13734,13271
C-12_(ST)_India,C0412ST,13,00,0000,State - NAGALAND  13,Total,7,40583,20878,19705,139,73,66,652,316,336,26212,13613,12599,530,273,257,245,122,123,12805,6481,6324
C-12_(ST)_India,C0412ST,13,00,0000,State - NAGALAND  13,Total,8,57421,29875,27546,282,160,122,1418,720,698,38548,20249,18299,1027,511,516,449,198,251,15697,8037,7660
C-12_(ST)_India,C0412ST,13,00,0000,State - NAGALAND  13,Total,9,43230,22681,20549,228,118,110,1184,611,573,30998,16430,14568,855,436,419,381,174,207,9584,4912,4672
C-12_(ST)_India,C0412ST,13,00,0000,State - NAGALAND  13,Total,10,67900,35415,32485,504,269,235,2727,1415,1312,47658,25289,22369,2343,1195,1148,980,444,536,13688,6803,6885
C-12_(ST)_India,C0412ST,13,00,0000,State - NAGALAND  13,Total,11,33095,17353,15742,263,143,120,1393,689,704,24686,13094,11592,1140,586,554,431,210,221,5182,2631,2551
C-12_(ST)_India,C0412ST,13,00,0000,State - NAGALAND  13,Total,12,62966,32584,30382,609,334,275,3410,1769,1641,45010,23592,21418,3110,1517,1593,1171,558,613,9656,4814,4842
C-12_(ST)_India,C0412ST,13,00,0000,State - NAGALAND  13,Total,13,41258,21453,19805,413,212,201,2200,1108,1092,29738,15638,14100,2416,1219,1197,825,383,442,5666,2893,2773
C-12_(ST)_India,C0412ST,13,00,0000,State - NAGALAND  13,Total,14,54601,28247,26354,669,358,311,3479,1781,1698,37520,19871,17649,4436,2171,2265,1423,631,792,7074,3435,3639
C-12_(ST)_India,C0412ST,13,00,0000,State - NAGALAND  13,Total,15,52098,27262,24836,650,360,290,3357,1788,1569,33973,17987,15986,5501,2830,2671,1773,856,917,6844,3441,3403
C-12_(ST)_India,C0412ST,13,00,0000,State - NAGALAND  13,Total,16,56190,29059,27131,843,491,352,3834,2006,1828,35090,18335,16755,7015,3629,3386,2218,1042,1176,7190,3556,3634
C-12_(ST)_India,C0412ST,13,00,0000,State - NAGALAND  13,Total,17,34508,18027,16481,488,288,200,2270,1216,1054,20324,10871,9453,5491,2738,2753,1623,743,880,4312,2171,2141
C-12_(ST)_India,C0412ST,13,00,0000,State - NAGALAND  13,Total,18,71336,37025,34311,1308,758,550,4453,2322,2131,37471,20143,17328,14471,7371,7100,3838,1764,2074,9795,4667,5128
C-12_(ST)_India,C0412ST,13,00,0000,State - NAGALAND  13,Total,19,31267,16368,14899,543,304,239,1767,970,797,15420,8483,6937,7213,3651,3562,1879,843,1036,4445,2117,2328
C-12_(ST)_India,C0412ST,13,00,0000,State - NAGALAND  13,Rural,5-19,641328,333901,307427,6279,3502,2777,31280,16231,15049,377921,200676,177245,54441,27533,26908,16945,7883,9062,154462,78076,76386
C-12_(ST)_India,C0412ST,13,00,0000,State - NAGALAND  13,Rural,5,36055,18659,17396,77,42,35,177,82,95,10517,5500,5017,437,228,209,201,100,101,24646,12707,11939
C-12_(ST)_India,C0412ST,13,00,0000,State - NAGALAND  13,Rural,6,45105,23130,21975,95,55,40,347,169,178,18494,9629,8865,592,286,306,259,132,127,25318,12859,12459
C-12_(ST)_India,C0412ST,13,00,0000,State - NAGALAND  13,Rural,7,34889,17904,16985,104,56,48,626,299,327,21267,11015,10252,500,260,240,234,116,118,12158,6158,6000
C-12_(ST)_India,C0412ST,13,00,0000,State - NAGALAND  13,Rural,8,50626,26395,24231,222,129,93,1376,696,680,32494,17144,15350,979,489,490,437,191,246,15118,7746,7372
C-12_(ST)_India,C0412ST,13,00,0000,State - NAGALAND  13,Rural,9,37762,19816,17946,185,95,90,1140,589,551,26010,13776,12234,829,424,405,365,167,198,9233,4765,4468
C-12_(ST)_India,C0412ST,13,00,0000,State - NAGALAND  13,Rural,10,59754,31163,28591,440,234,206,2641,1369,1272,40365,21452,18913,2216,1129,1087,943,431,512,13149,6548,6601
C-12_(ST)_India,C0412ST,13,00,0000,State - NAGALAND  13,Rural,11,28139,14806,13333,220,118,102,1336,656,680,20149,10755,9394,1084,557,527,415,206,209,4935,2514,2421
C-12_(ST)_India,C0412ST,13,00,0000,State - NAGALAND  13,Rural,12,54891,28569,26322,543,304,239,3285,1704,1581,37928,20047,17881,2921,1431,1490,1104,532,572,9110,4551,4559
C-12_(ST)_India,C0412ST,13,00,0000,State - NAGALAND  13,Rural,13,34902,18231,16671,350,179,171,2077,1052,1025,24176,12782,11394,2274,1156,1118,771,365,406,5254,2697,2557
C-12_(ST)_India,C0412ST,13,00,0000,State - NAGALAND  13,Rural,14,47043,24457,22586,596,318,278,3317,1707,1610,30930,16518,14412,4260,2088,2172,1331,595,736,6609,3231,3378
C-12_(ST)_India,C0412ST,13,00,0000,State - NAGALAND  13,Rural,15,44810,23568,21242,565,319,246,3196,1695,1501,27949,14940,13009,5248,2706,2542,1683,803,880,6169,3105,3064
C-12_(ST)_India,C0412ST,13,00,0000,State - NAGALAND  13,Rural,16,48378,25117,23261,782,452,330,3644,1915,1729,28511,14985,13526,6795,3516,3279,2128,1002,1126,6518,3247,3271
