source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Age-group | 1,Total | Persons | 2,Males | 3,Females | 4,Marital status | Persons | 5,Never married | Males | 6,Females | 7,Married | Persons | 8,Males | 9,Females | 10,Widowed | Persons | 11,Males | 12,Females | 13,Divorced/Separated | Persons | 14,Males | 15,Females | 16,Unspecified | Persons | 17,Males | 18,Females | 19
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Total,All ages,50671017,26385577,24285440,24132905,13647899,10485006,24222087,12141819,12080268,2111678,497265,1614413,204347,98594,105753,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Total,0-9,10950692,5800166,5150526,10950692,5800166,5150526,0,0,0,0,0,0,0,0,0,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Total,10-14,5673476,3014422,2659054,5601614,2991501,2610113,65048,20894,44154,5141,1196,3945,1673,831,842,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Total,15-19,5183754,2756478,2427276,4609848,2619423,1990425,561423,133170,428253,5481,1481,4000,7002,2404,4598,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Total,20-24,4839265,2538544,2300721,2030752,1501312,529440,2761367,1018313,1743054,18867,7165,11702,28279,11754,16525,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Total,25-29,4224871,2182059,2042812,508585,422664,85921,3645362,1726881,1918481,36097,14895,21202,34827,17619,17208,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Total,30-34,3985565,2027533,1958032,157642,125832,31810,3732011,1861772,1870239,61685,22201,39484,34227,17728,16499,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Total,35-39,3630780,1901397,1729383,75337,57425,17912,3430985,1800160,1630825,94472,28611,65861,29986,15201,14785,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Total,40-44,3013173,1585745,1427428,47991,33817,14174,2817267,1507909,1309358,125066,32858,92208,22849,11161,11688,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Total,45-49,2421061,1277531,1143530,30431,21184,9247,2217220,1211853,1005367,157853,36832,121021,15557,7662,7895,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Total,50-54,1851667,988925,862742,22102,15048,7054,1618748,922753,695995,200151,45923,154228,10666,5201,5465,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Total,55-59,1350413,657563,692850,12615,8479,4136,1146151,603418,542733,185484,42708,142776,6163,2958,3205,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Total,60-64,1297301,625662,671639,15808,9919,5889,953473,548309,405164,322406,64886,257520,5614,2548,3066,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Total,65-69,892465,418028,474437,11115,6754,4361,608338,353562,254776,269693,56156,213537,3319,1556,1763,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Total,70-74,650698,303145,347553,9298,5434,3864,360005,238682,121323,279194,58018,221176,2201,1011,1190,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Total,75-79,284362,126396,157966,5283,3127,2156,150586,92696,57890,127655,30148,97507,838,425,413,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Total,80+,374237,155243,218994,10002,5556,4446,141921,95329,46592,221262,53867,167395,1052,491,561,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Total,Age not stated,47237,26740,20497,33790,20258,13532,12182,6118,6064,1171,320,851,94,44,50,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Total,Less than 18,19724879,10452028,9272851,19493380,10387297,9106083,219576,61196,158380,8050,1898,6152,3873,1637,2236,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Total,Less than 21,23231636,12316550,10915086,21986074,11985766,10000308,1215293,320984,894309,14818,4105,10713,15451,5695,9756,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Rural,All ages,31740767,16317771,15422996,15144193,8433022,6711171,15058801,7468015,7590786,1403972,350241,1053731,133801,66493,67308,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Rural,0-9,7367669,3859273,3508396,7367669,3859273,3508396,0,0,0,0,0,0,0,0,0,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Rural,10-14,3623780,1919246,1704534,3573376,1902675,1670701,46041,15240,30801,3313,819,2494,1050,512,538,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Rural,15-19,3152829,1644102,1508727,2732302,1538770,1193532,411734,102515,309219,3697,1062,2635,5096,1755,3341,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Rural,20-24,2871801,1470791,1401010,1015817,759485,256332,1822780,697291,1125489,13198,5509,7689,20006,8506,11500,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Rural,25-29,2511297,1287160,1224137,237229,203788,33441,2225550,1060020,1165530,25401,11309,14092,23117,12043,11074,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Rural,30-34,2406237,1204983,1201254,78227,65910,12317,2263818,1110845,1152973,42116,16385,25731,22076,11843,10233,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Rural,35-39,2163571,1133808,1029763,38198,31158,7040,2043383,1072004,971379,63186,20800,42386,18804,9846,8958,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Rural,40-44,1799007,926415,872592,23744,18310,5434,1680018,877702,802316,80992,23217,57775,14253,7186,7067,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Rural,45-49,1473030,766483,706547,15079,11657,3422,1344250,723454,620796,103893,26321,77572,9808,5051,4757,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Rural,50-54,1150542,601702,548840,10899,8475,2424,1002095,557529,444566,130875,32287,98588,6673,3411,3262,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Rural,55-59,876878,416917,459961,6318,4831,1487,742894,379511,363383,123627,30544,93083,4039,2031,2008,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Rural,60-64,862383,412250,450133,8557,6005,2552,633160,358366,274794,216910,46055,170855,3756,1824,1932,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Rural,65-69,585605,271612,313993,5867,3955,1912,398781,227770,171011,178723,38812,139911,2234,1075,1159,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Rural,70-74,433701,201498,232203,4928,3117,1811,239823,157550,82273,187411,40086,147325,1539,745,794,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Rural,75-79,184383,80871,103512,2582,1651,931,99849,59359,40490,81406,19574,61832,546,287,259,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Rural,80+,252879,106029,146850,5530,3174,2356,98039,65228,32811,148565,37272,111293,745,355,390,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Rural,Age not stated,25175,14631,10544,17871,10788,7083,6586,3631,2955,659,189,470,59,23,36,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Rural,Less than 18,12892026,6771186,6120840,12724242,6722673,6001569,159967,46130,113837,5200,1301,3899,2617,1082,1535,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Rural,Less than 21,15000326,7861149,7139177,14124526,7617281,6507245,854904,236806,618098,9920,3003,6917,10976,4059,6917,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Urban,All ages,18930250,10067806,8862444,8988712,5214877,3773835,9163286,4673804,4489482,707706,147024,560682,70546,32101,38445,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Urban,0-9,3583023,1940893,1642130,3583023,1940893,1642130,0,0,0,0,0,0,0,0,0,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Urban,10-14,2049696,1095176,954520,2028238,1088826,939412,19007,5654,13353,1828,377,1451,623,319,304,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Urban,15-19,2030925,1112376,918549,1877546,1080653,796893,149689,30655,119034,1784,419,1365,1906,649,1257,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Urban,20-24,1967464,1067753,899711,1014935,741827,273108,938587,321022,617565,5669,1656,4013,8273,3248,5025,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Urban,25-29,1713574,894899,818675,271356,218876,52480,1419812,666861,752951,10696,3586,7110,11710,5576,6134,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Urban,30-34,1579328,822550,756778,79415,59922,19493,1468193,750927,717266,19569,5816,13753,12151,5885,6266,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Urban,35-39,1467209,767589,699620,37139,26267,10872,1387602,728156,659446,31286,7811,23475,11182,5355,5827,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Urban,40-44,1214166,659330,554836,24247,15507,8740,1137249,630207,507042,44074,9641,34433,8596,3975,4621,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Urban,45-49,948031,511048,436983,15352,9527,5825,872970,488399,384571,53960,10511,43449,5749,2611,3138,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Urban,50-54,701125,387223,313902,11203,6573,4630,616653,365224,251429,69276,13636,55640,3993,1790,2203,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Urban,55-59,473535,240646,232889,6297,3648,2649,403257,223907,179350,61857,12164,49693,2124,927,1197,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Urban,60-64,434918,213412,221506,7251,3914,3337,320313,189943,130370,105496,18831,86665,1858,724,1134,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Urban,65-69,306860,146416,160444,5248,2799,2449,209557,125792,83765,90970,17344,73626,1085,481,604,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Urban,70-74,216997,101647,115350,4370,2317,2053,120182,81132,39050,91783,17932,73851,662,266,396,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Urban,75-79,99979,45525,54454,2701,1476,1225,50737,33337,17400,46249,10574,35675,292,138,154,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Urban,80+,121358,49214,72144,4472,2382,2090,43882,30101,13781,72697,16595,56102,307,136,171,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Urban,Age not stated,22062,12109,9953,15919,9470,6449,5596,2487,3109,512,131,381,35,21,14,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Urban,Less than 18,6832853,3680842,3152011,6769138,3664624,3104514,59609,15066,44543,2850,597,2253,1256,555,701,0,0,0
C-02_India,C0402,24,00,0000,State - GUJARAT  24,Urban,Less than 21,8231310,4455401,3775909,7861548,4368485,3493063,360389,84178,276211,4898,1102,3796,4475,1636,2839,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Total,All ages,158204,92512,65692,81268,51432,29836,70161,40237,29924,6186,675,5511,589,168,421,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Total,0-9,29218,15153,14065,29218,15153,14065,0,0,0,0,0,0,0,0,0,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Total,10-14,13976,7341,6635,13897,7313,6584,70,25,45,6,2,4,3,1,2,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Total,15-19,17679,11117,6562,16279,10580,5699,1387,536,851,8,0,8,5,1,4,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Total,20-24,24834,17610,7224,14652,12615,2037,10080,4980,5100,44,6,38,58,9,49,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Total,25-29,19974,12969,7005,5121,4469,652,14653,8452,6201,105,25,80,95,23,72,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Total,30-34,13437,8288,5149,1080,788,292,12045,7454,4591,213,25,188,99,21,78,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Total,35-39,10433,6034,4399,354,209,145,9680,5768,3912,311,32,279,88,25,63,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Total,40-44,7105,4022,3083,179,90,89,6510,3877,2633,348,30,318,68,25,43,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Total,45-49,5722,2910,2812,136,59,77,4983,2784,2199,536,46,490,67,21,46,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Total,50-54,4363,2182,2181,83,37,46,3626,2084,1542,618,53,565,36,8,28,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Total,55-59,3350,1519,1831,60,18,42,2608,1439,1169,655,47,608,27,15,12,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Total,60-64,3033,1326,1707,45,13,32,2028,1217,811,941,90,851,19,6,13,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Total,65-69,2080,876,1204,37,14,23,1240,776,464,794,81,713,9,5,4,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Total,70-74,1379,552,827,23,7,16,651,451,200,701,92,609,4,2,2,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Total,75-79,739,287,452,21,12,9,324,206,118,387,65,322,7,4,3,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Total,80+,811,281,530,32,18,14,258,180,78,517,81,436,4,2,2,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Total,Age not stated,71,45,26,51,37,14,18,8,10,2,0,2,0,0,0,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Total,Less than 18,51799,27248,24551,51494,27142,24352,296,103,193,6,2,4,3,1,2,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Total,Less than 21,67314,38088,29226,63968,36795,27173,3311,1288,2023,19,3,16,16,2,14,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,All ages,100856,63606,37250,52424,35240,17184,45211,27926,17285,2922,362,2560,299,78,221,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,0-9,18644,9696,8948,18644,9696,8948,0,0,0,0,0,0,0,0,0,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,10-14,8633,4594,4039,8586,4577,4009,43,16,27,3,1,2,1,0,1,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,15-19,11856,8138,3718,10760,7645,3115,1088,492,596,5,0,5,3,1,2,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,20-24,18432,14233,4199,10559,9799,760,7802,4425,3377,35,4,31,36,5,31,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,25-29,13635,9647,3988,3045,2890,155,10469,6727,3742,69,17,52,52,13,39,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,30-34,8449,5583,2866,476,409,67,7801,5154,2647,132,14,118,40,6,34,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,35-39,6383,3966,2417,126,96,30,6035,3836,2199,173,21,152,49,13,36,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,40-44,4062,2432,1630,52,36,16,3799,2362,1437,175,22,153,36,12,24,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,45-49,3096,1722,1374,37,17,20,2764,1670,1094,269,28,241,26,7,19,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,50-54,2191,1155,1036,26,13,13,1860,1113,747,285,26,259,20,3,17,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,55-59,1652,778,874,10,3,7,1349,743,606,281,25,256,12,7,5,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,60-64,1524,685,839,16,5,11,1026,622,404,472,55,417,10,3,7,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,65-69,991,445,546,13,5,8,607,392,215,366,44,322,5,4,1,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,70-74,628,240,388,9,2,7,289,192,97,327,45,282,3,1,2,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,75-79,308,130,178,9,7,2,143,91,52,152,30,122,4,2,2,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,80+,319,129,190,18,13,5,123,85,38,176,30,146,2,1,1,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,Age not stated,53,33,20,38,27,11,13,6,7,2,0,2,0,0,0,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,Less than 18,32608,17381,15227,32385,17296,15089,219,84,135,3,1,2,1,0,1,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,Less than 21,43898,26033,17865,41273,24872,16401,2604,1158,1446,13,2,11,8,1,7,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Urban,All ages,57348,28906,28442,28844,16192,12652,24950,12311,12639,3264,313,2951,290,90,200,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Urban,0-9,10574,5457,5117,10574,5457,5117,0,0,0,0,0,0,0,0,0,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Urban,10-14,5343,2747,2596,5311,2736,2575,27,9,18,3,1,2,2,1,1,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Urban,15-19,5823,2979,2844,5519,2935,2584,299,44,255,3,0,3,2,0,2,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Urban,20-24,6402,3377,3025,4093,2816,1277,2278,555,1723,9,2,7,22,4,18,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Urban,25-29,6339,3322,3017,2076,1579,497,4184,1725,2459,36,8,28,43,10,33,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Urban,30-34,4988,2705,2283,604,379,225,4244,2300,1944,81,11,70,59,15,44,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Urban,35-39,4050,2068,1982,228,113,115,3645,1932,1713,138,11,127,39,12,27,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Urban,40-44,3043,1590,1453,127,54,73,2711,1515,1196,173,8,165,32,13,19,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Urban,45-49,2626,1188,1438,99,42,57,2219,1114,1105,267,18,249,41,14,27,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Urban,50-54,2172,1027,1145,57,24,33,1766,971,795,333,27,306,16,5,11,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Urban,55-59,1698,741,957,50,15,35,1259,696,563,374,22,352,15,8,7,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Urban,60-64,1509,641,868,29,8,21,1002,595,407,469,35,434,9,3,6,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Urban,65-69,1089,431,658,24,9,15,633,384,249,428,37,391,4,1,3,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Urban,70-74,751,312,439,14,5,9,362,259,103,374,47,327,1,1,0,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Urban,75-79,431,157,274,12,5,7,181,115,66,235,35,200,3,2,1,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Urban,80+,492,152,340,14,5,9,135,95,40,341,51,290,2,1,1,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Urban,Age not stated,18,12,6,13,10,3,5,2,3,0,0,0,0,0,0,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Urban,Less than 18,19191,9867,9324,19109,9846,9263,77,19,58,3,1,2,2,1,1,0,0,0
C-02_India,C0402,25,00,0000,State - DAMAN & DIU  25,Urban,Less than 21,23416,12055,11361,22695,11923,10772,707,130,577,6,1,5,8,1,7,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,All ages,220490,121666,98824,110357,63789,46568,103236,56480,46756,5976,997,4979,921,400,521,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,0-9,54994,27765,27229,54994,27765,27229,0,0,0,0,0,0,0,0,0,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,10-14,22764,11935,10829,22609,11892,10717,140,40,100,10,3,7,5,0,5,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,15-19,19967,11313,8654,16798,10480,6318,3102,819,2283,27,10,17,40,4,36,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,20-24,27032,16762,10270,10911,9395,1516,15904,7293,8611,75,16,59,142,58,84,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,25-29,25146,15557,9589,3785,3429,356,21055,12008,9047,118,29,89,188,91,97,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,30-34,18006,10441,7565,603,459,144,17074,9884,7190,181,38,143,148,60,88,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,35-39,14739,8418,6321,192,129,63,14117,8189,5928,302,52,250,128,48,80,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,40-44,10351,5702,4649,108,63,45,9796,5551,4245,370,48,322,77,40,37,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,45-49,8327,4534,3793,62,35,27,7706,4399,3307,493,68,425,66,32,34,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,50-54,5682,3034,2648,39,18,21,5016,2883,2133,585,107,478,42,26,16,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,55-59,4564,2270,2294,28,15,13,3797,2127,1670,711,111,600,28,17,11,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,60-64,3702,1623,2079,50,21,29,2578,1433,1145,1053,161,892,21,8,13,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,65-69,2495,1160,1335,38,21,17,1608,998,610,838,135,703,11,6,5,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,70-74,1427,590,837,24,9,15,738,475,263,656,102,554,9,4,5,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,75-79,579,255,324,12,7,5,301,194,107,259,52,207,7,2,5,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,80+,611,254,357,32,13,19,274,172,102,297,65,232,8,4,4,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,Age not stated,104,53,51,72,38,34,30,15,15,1,0,1,1,0,1,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,Less than 18,88530,45484,43046,87740,45316,42424,755,160,595,19,6,13,16,2,14,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,Less than 21,104836,55243,49593,98111,53120,44991,6587,2089,4498,61,22,39,77,12,65,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,All ages,170027,91832,78195,86583,48802,37781,77534,41809,35725,5095,855,4240,815,366,449,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,0-9,44398,22216,22182,44398,22216,22182,0,0,0,0,0,0,0,0,0,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,10-14,18608,9723,8885,18491,9691,8800,103,29,74,9,3,6,5,0,5,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,15-19,15581,8552,7029,13018,7925,5093,2502,614,1888,23,9,14,38,4,34,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,20-24,19799,12081,7718,7498,6394,1104,12110,5619,6491,61,13,48,130,55,75,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,25-29,17500,10798,6702,2317,2042,275,14919,8649,6270,101,24,77,163,83,80,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,30-34,12761,7158,5603,400,289,111,12089,6784,5305,145,30,115,127,55,72,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,35-39,11011,6093,4918,124,81,43,10541,5927,4614,238,42,196,108,43,65,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,40-44,7981,4232,3749,77,39,38,7520,4115,3405,321,44,277,63,34,29,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,45-49,6704,3569,3135,44,24,20,6180,3455,2725,419,61,358,61,29,32,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,50-54,4539,2391,2148,25,9,16,3987,2268,1719,489,91,398,38,23,15,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,55-59,3782,1855,1927,20,13,7,3114,1725,1389,622,100,522,26,17,9,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,60-64,3119,1315,1804,41,18,23,2130,1150,980,927,139,788,21,8,13,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,65-69,2115,964,1151,30,16,14,1321,820,501,753,122,631,11,6,5,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,70-74,1145,459,686,18,6,12,577,370,207,542,80,462,8,3,5,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,75-79,441,200,241,6,3,3,224,152,72,204,43,161,7,2,5,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,80+,469,190,279,25,8,17,196,124,72,240,54,186,8,4,4,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,Age not stated,74,36,38,51,28,23,21,8,13,1,0,1,1,0,1,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,Less than 18,71677,36512,35165,71045,36398,34647,601,106,495,15,6,9,16,2,14,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,Less than 21,83946,43625,40321,78634,41997,36637,5187,1596,3591,51,20,31,74,12,62,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,All ages,50463,29834,20629,23774,14987,8787,25702,14671,11031,881,142,739,106,34,72,0,0,0
C-02_India,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,0-9,10596,5549,5047,10596,5549,5047,0,0,0,0,0,0,0,0,0,0,0,0
