source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Age at | marriage | 1,Number of ever married | persons | Males | 2,Females | 3,Duration of marriage of currently married persons | All durations | Males | 4,Females | 5,0-4 | Males | 6,Females | 7,5-9 | Males | 8,Females | 9,10-19 | Males | 10,Females | 11,20-29 | Males | 12,Females | 13,30-39 | Males | 14,Females | 15,40+ | Males | 16,Females | 17,Duration not known | Males | 18,Females | 19
C-04_(ST)_India,C1304ST,08,00,0000,State - RAJASTHAN  08,Urban,32-33,208,43,202,41,52,11,32,8,61,14,42,4,13,3,1,0,1,1
C-04_(ST)_India,C1304ST,08,00,0000,State - RAJASTHAN  08,Urban,34+,408,143,386,87,75,22,55,10,124,28,77,17,39,6,9,1,7,3
C-04_(ST)_India,C1304ST,08,00,0000,State - RAJASTHAN  08,Urban,Age not stated,2704,2733,2464,2112,0,0,0,0,0,0,0,0,0,0,0,0,2464,2112
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Total,All ages,24692,25412,23425,23615,2831,3047,3453,3576,6900,7050,4589,4477,2523,2477,2298,2125,831,863
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Total,Less than 10,485,718,440,674,4,6,7,22,92,172,122,182,88,130,125,161,2,1
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Total,10-11,475,719,459,682,10,13,26,54,147,221,104,179,82,112,89,96,1,7
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Total,12-13,301,961,286,910,18,60,35,134,99,307,57,173,43,100,33,135,1,1
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Total,14-15,1338,3427,1257,3251,113,352,153,481,366,1066,280,618,167,386,177,343,1,5
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Total,16-17,2714,6568,2552,6330,410,1005,442,1075,814,1991,432,1216,230,623,222,415,2,5
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Total,18-19,6492,7552,6206,7103,934,1065,1012,1187,1909,2145,1220,1411,646,704,479,584,6,7
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Total,20-21,7780,3298,7380,2799,786,357,1155,459,2200,854,1589,507,842,316,802,303,6,3
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Total,22-23,2324,680,2255,617,304,106,377,97,718,177,432,112,227,67,193,58,4,0
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Total,24-25,1219,289,1160,242,122,53,139,30,365,59,241,50,151,32,141,18,1,0
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Total,26-27,227,61,222,57,60,12,49,15,57,20,30,5,13,0,12,5,1,0
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Total,28-29,166,65,162,60,40,10,26,12,52,19,26,12,12,4,6,3,0,0
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Total,30-31,145,30,139,27,12,2,21,7,46,9,30,4,16,2,13,3,1,0
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Total,32-33,31,6,30,3,6,1,5,0,10,0,8,2,0,0,1,0,0,0
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Total,34+,74,34,72,27,12,5,6,3,25,10,18,6,6,1,5,1,0,1
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Total,Age not stated,921,1004,805,833,0,0,0,0,0,0,0,0,0,0,0,0,805,833
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Rural,All ages,22087,22861,20912,21244,2555,2766,3120,3260,6091,6278,4032,3979,2301,2282,2146,1979,667,700
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Rural,Less than 10,443,650,401,613,4,5,7,21,88,158,104,161,82,118,114,149,2,1
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Rural,10-11,445,652,429,619,8,13,21,51,144,205,99,161,71,98,85,85,1,6
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Rural,12-13,273,860,258,816,17,57,33,127,93,268,49,146,37,91,28,126,1,1
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Rural,14-15,1255,3080,1181,2923,107,328,148,437,346,945,256,545,154,346,169,317,1,5
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Rural,16-17,2545,6095,2388,5875,390,924,419,1006,757,1826,397,1124,213,592,211,398,1,5
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Rural,18-19,6052,6872,5784,6458,874,975,952,1085,1773,1919,1120,1269,605,653,454,550,6,7
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Rural,20-21,7035,2923,6658,2467,713,326,1044,408,1934,730,1427,429,776,290,758,281,6,3
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Rural,22-23,1970,561,1906,502,267,81,323,77,583,139,343,89,208,64,178,52,4,0
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Rural,24-25,943,210,891,168,100,34,107,21,259,39,174,36,124,25,126,13,1,0
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Rural,26-27,138,43,134,40,38,8,28,11,32,17,16,1,9,0,10,3,1,0
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Rural,28-29,93,50,89,46,22,9,16,9,31,14,11,8,9,3,0,3,0,0
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Rural,30-31,91,23,88,20,5,2,16,4,27,8,20,3,10,2,10,1,0,0
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Rural,32-33,13,3,13,2,3,0,2,0,4,0,4,2,0,0,0,0,0,0
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Rural,34+,51,30,49,24,7,4,4,3,20,10,12,5,3,0,3,1,0,1
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Rural,Age not stated,740,809,643,671,0,0,0,0,0,0,0,0,0,0,0,0,643,671
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Urban,All ages,2605,2551,2513,2371,276,281,333,316,809,772,557,498,222,195,152,146,164,163
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Urban,Less than 10,42,68,39,61,0,1,0,1,4,14,18,21,6,12,11,12,0,0
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Urban,10-11,30,67,30,63,2,0,5,3,3,16,5,18,11,14,4,11,0,1
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Urban,12-13,28,101,28,94,1,3,2,7,6,39,8,27,6,9,5,9,0,0
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Urban,14-15,83,347,76,328,6,24,5,44,20,121,24,73,13,40,8,26,0,0
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Urban,16-17,169,473,164,455,20,81,23,69,57,165,35,92,17,31,11,17,1,0
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Urban,18-19,440,680,422,645,60,90,60,102,136,226,100,142,41,51,25,34,0,0
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Urban,20-21,745,375,722,332,73,31,111,51,266,124,162,78,66,26,44,22,0,0
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Urban,22-23,354,119,349,115,37,25,54,20,135,38,89,23,19,3,15,6,0,0
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Urban,24-25,276,79,269,74,22,19,32,9,106,20,67,14,27,7,15,5,0,0
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Urban,26-27,89,18,88,17,22,4,21,4,25,3,14,4,4,0,2,2,0,0
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Urban,28-29,73,15,73,14,18,1,10,3,21,5,15,4,3,1,6,0,0,0
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Urban,30-31,54,7,51,7,7,0,5,3,19,1,10,1,6,0,3,2,1,0
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Urban,32-33,18,3,17,1,3,1,3,0,6,0,4,0,0,0,1,0,0,0
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Urban,34+,23,4,23,3,5,1,2,0,5,0,6,1,3,1,2,0,0,0
C-04_(ST)_India,C1304ST,09,00,0000,State - UTTAR PRADESH  09,Urban,Age not stated,181,195,162,162,0,0,0,0,0,0,0,0,0,0,0,0,162,162
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Total,All ages,173158,189013,164611,166234,19949,21311,24484,25263,50483,51112,35530,34818,17984,17743,12685,12572,3496,3415
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Total,Less than 10,2013,5512,1908,5105,5,42,17,52,395,1226,669,1599,376,1108,437,1071,9,7
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Total,10-11,500,3258,457,3068,38,154,42,287,128,823,105,758,70,485,72,553,2,8
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Total,12-13,1318,8489,1195,7942,105,592,141,1119,377,2510,269,1823,133,996,163,899,7,3
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Total,14-15,5993,31883,5481,29292,451,2708,596,4044,1612,9352,1328,6573,745,3685,744,2913,5,17
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Total,16-17,11193,43277,10504,39620,1581,6691,1653,6755,3442,12619,2028,7811,994,3497,799,2233,7,14
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Total,18-19,30130,48023,28477,42577,4025,7127,4221,7145,9035,13544,5950,8456,2986,3900,2246,2384,14,21
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Total,20-21,50507,30174,47922,24337,5329,2321,7357,3812,14673,7657,10870,5617,5488,2967,4167,1951,38,12
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Total,22-23,28590,6738,27673,5567,4294,947,4541,1039,8915,1730,5691,1062,2676,497,1545,291,11,1
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Total,24-25,24549,4282,23635,3279,2126,331,3449,594,7533,1003,5696,723,2985,412,1832,210,14,6
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Total,26-27,5444,952,5347,815,907,184,1027,161,1693,261,1019,121,505,64,195,23,1,1
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Total,28-29,3407,622,3333,520,580,98,574,82,1066,169,651,106,331,45,130,20,1,0
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Total,30-31,3478,642,3320,447,222,40,523,104,967,118,823,103,500,65,283,17,2,0
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Total,32-33,711,123,689,98,122,25,112,16,224,29,147,19,63,6,21,3,0,0
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Total,34+,1362,367,1288,245,164,51,231,53,423,71,284,47,132,16,51,4,3,3
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Total,Age not stated,3963,4671,3382,3322,0,0,0,0,0,0,0,0,0,0,0,0,3382,3322
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Rural,All ages,164191,180358,155992,158574,19036,20425,23306,24142,47680,48605,33427,33081,17180,17056,12135,12099,3228,3166
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Rural,Less than 10,1913,5279,1814,4890,5,42,16,49,381,1183,630,1520,355,1053,418,1036,9,7
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Rural,10-11,480,3135,438,2959,38,153,40,282,124,804,100,720,65,470,69,523,2,7
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Rural,12-13,1265,8120,1147,7617,104,581,137,1088,364,2394,254,1743,127,951,154,857,7,3
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Rural,14-15,5747,30602,5249,28156,441,2652,573,3911,1540,8979,1273,6268,715,3527,702,2803,5,16
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Rural,16-17,10878,41696,10214,38184,1537,6483,1611,6534,3355,12134,1955,7492,965,3376,784,2151,7,14
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Rural,18-19,28989,46017,27403,40808,3913,6880,4091,6835,8685,12915,5693,8071,2860,3777,2150,2310,11,20
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Rural,20-21,48316,28624,45841,22998,5174,2189,7085,3615,14000,7171,10282,5284,5260,2848,4005,1879,35,12
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Rural,22-23,27185,6256,26294,5120,4118,849,4335,959,8436,1568,5366,981,2554,482,1474,280,11,1
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Rural,24-25,22954,3920,22082,2948,1990,279,3237,513,6969,905,5275,656,2849,390,1748,200,14,5
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Rural,26-27,4949,814,4858,684,814,144,940,137,1521,220,921,101,482,61,179,20,1,1
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Rural,28-29,2970,531,2898,436,506,80,489,63,911,142,562,91,308,41,121,19,1,0
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Rural,30-31,3103,586,2952,396,176,34,460,93,855,103,730,93,464,59,265,14,2,0
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Rural,32-33,581,107,562,82,91,18,87,14,183,25,127,16,56,6,18,3,0,0
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Rural,34+,1188,333,1120,219,129,41,205,49,356,62,259,45,120,15,48,4,3,3
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Rural,Age not stated,3673,4338,3120,3077,0,0,0,0,0,0,0,0,0,0,0,0,3120,3077
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Urban,All ages,8967,8655,8619,7660,913,886,1178,1121,2803,2507,2103,1737,804,687,550,473,268,249
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Urban,Less than 10,100,233,94,215,0,0,1,3,14,43,39,79,21,55,19,35,0,0
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Urban,10-11,20,123,19,109,0,1,2,5,4,19,5,38,5,15,3,30,0,1
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Urban,12-13,53,369,48,325,1,11,4,31,13,116,15,80,6,45,9,42,0,0
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Urban,14-15,246,1281,232,1136,10,56,23,133,72,373,55,305,30,158,42,110,0,1
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Urban,16-17,315,1581,290,1436,44,208,42,221,87,485,73,319,29,121,15,82,0,0
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Urban,18-19,1141,2006,1074,1769,112,247,130,310,350,629,257,385,126,123,96,74,3,1
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Urban,20-21,2191,1550,2081,1339,155,132,272,197,673,486,588,333,228,119,162,72,3,0
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Urban,22-23,1405,482,1379,447,176,98,206,80,479,162,325,81,122,15,71,11,0,0
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Urban,24-25,1595,362,1553,331,136,52,212,81,564,98,421,67,136,22,84,10,0,1
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Urban,26-27,495,138,489,131,93,40,87,24,172,41,98,20,23,3,16,3,0,0
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Urban,28-29,437,91,435,84,74,18,85,19,155,27,89,15,23,4,9,1,0,0
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Urban,30-31,375,56,368,51,46,6,63,11,112,15,93,10,36,6,18,3,0,0
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Urban,32-33,130,16,127,16,31,7,25,2,41,4,20,3,7,0,3,0,0,0
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Urban,34+,174,34,168,26,35,10,26,4,67,9,25,2,12,1,3,0,0,0
C-04_(ST)_India,C1304ST,10,00,0000,State - BIHAR  10,Urban,Age not stated,290,333,262,245,0,0,0,0,0,0,0,0,0,0,0,0,262,245
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Total,All ages,22044,24193,20321,21298,3155,3483,3126,3431,5546,6039,3893,3946,2048,1882,1495,1371,1058,1146
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Total,Less than 10,270,389,250,353,0,0,1,1,29,96,109,124,61,65,50,66,0,1
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Total,10-11,36,71,30,66,0,0,0,5,13,21,4,11,5,15,8,14,0,0
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Total,12-13,60,225,50,192,1,7,1,28,9,69,12,37,12,21,15,30,0,0
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Total,14-15,260,1219,225,1086,10,82,26,181,53,360,45,217,35,123,55,120,1,3
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Total,16-17,691,3001,623,2722,69,427,97,514,183,883,121,525,75,210,78,161,0,2
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Total,18-19,2095,5090,1923,4543,245,800,316,841,552,1384,384,842,214,379,205,290,7,7
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Total,20-21,3545,4588,3217,3999,463,644,532,647,866,1168,685,841,328,394,337,299,6,6
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Total,22-23,2991,2831,2824,2536,520,514,492,440,804,780,558,463,295,210,151,122,4,7
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Total,24-25,3694,2267,3418,1940,540,371,497,330,1052,571,675,357,360,179,289,131,5,1
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Total,26-27,2023,1105,1929,972,412,262,365,147,593,249,333,188,152,78,69,45,5,3
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Total,28-29,1585,761,1503,686,305,175,249,102,444,173,297,129,131,67,72,40,5,0
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Total,30-31,1448,575,1307,471,204,74,208,88,348,100,263,94,181,86,102,28,1,1
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Total,32-33,627,223,599,193,127,47,118,32,171,54,102,31,55,17,24,12,2,0
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Total,34+,1538,500,1404,424,259,80,224,75,429,131,305,87,144,38,40,13,3,0
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Total,Age not stated,1181,1348,1019,1115,0,0,0,0,0,0,0,0,0,0,0,0,1019,1115
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Rural,All ages,20108,21959,18468,19320,2855,3188,2832,3118,5015,5470,3534,3563,1899,1736,1386,1246,947,999
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Rural,Less than 10,248,354,228,320,0,0,1,1,29,90,98,110,56,58,44,60,0,1
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Rural,10-11,27,66,22,62,0,0,0,4,9,20,3,10,3,15,7,13,0,0
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Rural,12-13,58,211,48,178,1,7,1,27,9,62,11,35,11,20,15,27,0,0
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Rural,14-15,248,1131,215,1009,10,80,24,173,51,333,44,197,32,113,53,110,1,3
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Rural,16-17,668,2793,600,2545,65,412,95,483,177,830,114,482,74,192,75,144,0,2
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Rural,18-19,2010,4712,1842,4209,233,765,308,794,525,1269,368,753,204,350,197,271,7,7
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Rural,20-21,3342,4180,3027,3645,444,604,506,585,807,1047,641,766,309,368,315,269,5,6
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Rural,22-23,2751,2529,2591,2259,482,453,454,390,741,692,495,413,278,194,137,111,4,6
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Rural,24-25,3350,1990,3088,1697,490,319,452,285,940,498,600,316,331,163,270,115,5,1
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Rural,26-27,1764,965,1675,842,356,223,316,121,507,215,297,166,135,73,61,42,3,2
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Rural,28-29,1395,663,1319,595,272,148,205,78,392,156,265,116,118,61,62,36,5,0
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Rural,30-31,1279,519,1147,423,177,59,178,79,299,92,230,91,166,76,96,25,1,1
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Rural,32-33,536,206,512,178,108,42,97,30,149,49,88,29,50,17,19,11,1,0
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Rural,34+,1364,459,1242,388,217,76,195,68,380,117,280,79,132,36,35,12,3,0
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Rural,Age not stated,1068,1181,912,970,0,0,0,0,0,0,0,0,0,0,0,0,912,970
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Urban,All ages,1936,2234,1853,1978,300,295,294,313,531,569,359,383,149,146,109,125,111,147
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Urban,Less than 10,22,35,22,33,0,0,0,0,0,6,11,14,5,7,6,6,0,0
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Urban,10-11,9,5,8,4,0,0,0,1,4,1,1,1,2,0,1,1,0,0
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Urban,12-13,2,14,2,14,0,0,0,1,0,7,1,2,1,1,0,3,0,0
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Urban,14-15,12,88,10,77,0,2,2,8,2,27,1,20,3,10,2,10,0,0
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Urban,16-17,23,208,23,177,4,15,2,31,6,53,7,43,1,18,3,17,0,0
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Urban,18-19,85,378,81,334,12,35,8,47,27,115,16,89,10,29,8,19,0,0
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Urban,20-21,203,408,190,354,19,40,26,62,59,121,44,75,19,26,22,30,1,0
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Urban,22-23,240,302,233,277,38,61,38,50,63,88,63,50,17,16,14,11,0,1
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Urban,24-25,344,277,330,243,50,52,45,45,112,73,75,41,29,16,19,16,0,0
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Urban,26-27,259,140,254,130,56,39,49,26,86,34,36,22,17,5,8,3,2,1
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Urban,28-29,190,98,184,91,33,27,44,24,52,17,32,13,13,6,10,4,0,0
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Urban,30-31,169,56,160,48,27,15,30,9,49,8,33,3,15,10,6,3,0,0
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Urban,32-33,91,17,87,15,19,5,21,2,22,5,14,2,5,0,5,1,1,0
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Urban,34+,174,41,162,36,42,4,29,7,49,14,25,8,12,2,5,1,0,0
C-04_(ST)_India,C1304ST,11,00,0000,State - SIKKIM  11,Urban,Age not stated,113,167,107,145,0,0,0,0,0,0,0,0,0,0,0,0,107,145
C-04_(ST)_India,C1304ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,All ages,134287,159370,126892,136238,14354,17193,19329,21932,37419,41674,26509,27164,14639,13842,9823,8429,4819,6004
C-04_(ST)_India,C1304ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,Less than 10,1929,4277,1835,3876,1,14,9,30,384,1198,708,1298,358,709,372,625,3,2
C-04_(ST)_India,C1304ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,10-11,296,1077,282,989,12,43,15,75,71,368,113,237,36,136,35,129,0,1
C-04_(ST)_India,C1304ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,12-13,409,2298,394,2101,19,94,41,285,157,834,88,488,29,239,59,159,1,2
C-04_(ST)_India,C1304ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,14-15,1733,11290,1630,10244,146,759,164,1442,503,3703,363,2361,223,1206,229,771,2,2
C-04_(ST)_India,C1304ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,16-17,4677,22806,4434,20784,621,3257,665,3784,1486,7266,857,3742,464,1718,339,1016,2,1
C-04_(ST)_India,C1304ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,18-19,18405,45091,17354,40003,2170,6068,2879,7410,5570,12987,3432,7713,1890,3744,1406,2074,7,7
C-04_(ST)_India,C1304ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,20-21,33322,33990,31288,27387,2849,2936,5083,4731,9439,8225,6959,6146,4021,3265,2914,2080,23,4
C-04_(ST)_India,C1304ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,22-23,18654,12019,17890,10243,2558,1755,3358,1983,5696,2924,3492,1976,1748,1024,1030,580,8,1
C-04_(ST)_India,C1304ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,24-25,21995,9535,20816,7438,2354,1081,3028,1141,6274,2114,4643,1669,2742,892,1764,540,11,1
C-04_(ST)_India,C1304ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,26-27,8506,3279,8123,2675,1484,532,1295,394,2450,768,1554,549,861,279,475,152,4,1
C-04_(ST)_India,C1304ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,28-29,6251,2185,5985,1780,940,322,980,262,1731,472,1295,357,680,242,353,124,6,1
C-04_(ST)_India,C1304ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,30-31,6610,1878,6204,1380,389,108,911,202,1767,393,1575,324,984,232,577,120,1,1
C-04_(ST)_India,C1304ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,32-33,1688,478,1627,393,260,61,294,61,500,106,353,93,160,46,58,26,2,0
C-04_(ST)_India,C1304ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,34+,4491,1265,4288,965,551,163,607,132,1391,316,1077,211,443,110,212,33,7,0
C-04_(ST)_India,C1304ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,Age not stated,5321,7902,4742,5980,0,0,0,0,0,0,0,0,0,0,0,0,4742,5980
