source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Religion,Age at | marriage | 1,Number of ever married | persons | Males | 2,Females | 3,Duration of marriage of currently married persons | All durations | Males | 4,Females | 5,0-4 | Males | 6,Females | 7,5-9 | Males | 8,Females | 9,10-19 | Males | 10,Females | 11,20-29 | Males | 12,Females | 13,30-39 | Males | 14,Females | 15,40+ | Males | 16,Females | 17,Duration not known | Males | 18,Females | 19
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Christian,26-27,3065,1542,3017,1457,510,388,504,285,980,431,597,222,303,103,122,28,1,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Christian,28-29,2970,861,2923,804,568,199,558,183,872,207,524,134,333,74,64,7,4,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Christian,30-31,2158,435,2109,397,319,97,416,86,659,99,402,75,245,30,68,10,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Christian,32-33,909,148,902,134,198,37,169,26,245,37,176,20,97,13,16,1,1,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Christian,34+,933,202,903,176,191,51,151,32,266,44,190,34,81,10,24,5,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Christian,Age not stated,572,884,523,666,0,0,0,0,0,0,0,0,0,0,0,0,523,666
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Sikh,All ages,14955,16070,14381,14212,1936,1985,2050,2046,4200,4122,2884,2775,1529,1498,1444,1401,338,385
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Sikh,Less than 10,128,282,118,252,0,0,0,0,9,29,42,80,29,58,38,85,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Sikh,10-11,19,92,18,80,0,0,1,2,1,12,7,15,3,12,6,39,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Sikh,12-13,24,248,20,192,0,1,2,7,4,50,5,42,3,29,5,63,1,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Sikh,14-15,81,1044,66,814,0,14,3,40,12,173,16,177,2,155,33,254,0,1
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Sikh,16-17,188,1924,167,1608,9,82,9,147,41,489,27,396,17,244,62,249,2,1
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Sikh,18-19,775,3722,694,3343,33,342,61,477,182,1083,153,740,103,387,161,313,1,1
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Sikh,20-21,2324,4079,2192,3649,162,523,223,590,599,1148,544,732,266,368,396,284,2,4
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Sikh,22-23,2668,2204,2593,2100,320,521,356,405,816,647,561,343,290,125,248,59,2,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Sikh,24-25,3590,1208,3483,1134,456,295,528,230,1109,330,729,162,382,77,279,40,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Sikh,26-27,2012,382,1982,362,433,121,361,90,650,90,312,37,157,13,69,10,0,1
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Sikh,28-29,1359,151,1342,145,276,39,271,30,416,37,224,21,99,16,55,2,1,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Sikh,30-31,806,97,791,85,127,18,135,18,213,17,141,18,108,11,67,3,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Sikh,32-33,287,28,282,25,65,13,54,3,82,2,50,5,24,2,7,0,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Sikh,34+,311,52,304,46,55,16,46,7,66,15,73,7,46,1,18,0,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Sikh,Age not stated,383,557,329,377,0,0,0,0,0,0,0,0,0,0,0,0,329,377
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Buddhist,All ages,9314,11129,8954,9205,1236,1280,1413,1451,2517,2583,1851,1871,1042,1053,727,778,168,189
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Buddhist,Less than 10,75,304,71,265,0,0,0,0,2,42,39,94,17,57,13,72,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Buddhist,10-11,14,131,12,98,0,0,0,1,1,12,2,24,1,22,8,39,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Buddhist,12-13,24,334,20,238,0,0,1,5,0,42,4,79,7,37,8,75,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Buddhist,14-15,105,1320,86,941,1,7,1,47,12,247,22,245,11,193,39,201,0,1
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Buddhist,16-17,263,2078,231,1670,9,112,20,225,74,569,40,385,33,234,53,144,2,1
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Buddhist,18-19,824,2657,759,2252,49,299,76,377,221,709,174,490,117,236,122,139,0,2
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Buddhist,20-21,1842,2059,1740,1761,139,302,221,350,534,506,390,351,236,172,215,79,5,1
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Buddhist,22-23,1583,880,1543,816,186,216,248,211,455,221,359,100,195,55,100,12,0,1
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Buddhist,24-25,1717,587,1679,545,215,176,290,119,482,142,369,59,208,36,113,13,2,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Buddhist,26-27,904,246,894,232,207,101,198,54,233,45,164,26,70,4,20,2,2,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Buddhist,28-29,822,111,815,106,191,39,160,34,229,21,137,8,77,3,21,1,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Buddhist,30-31,563,59,558,51,127,9,117,17,165,15,94,7,47,2,8,1,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Buddhist,32-33,201,23,196,23,69,12,38,7,52,2,26,1,9,1,2,0,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Buddhist,34+,198,31,193,24,43,7,43,4,57,10,31,2,14,1,5,0,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Buddhist,Age not stated,179,309,157,183,0,0,0,0,0,0,0,0,0,0,0,0,157,183
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Jain,All ages,11719,12880,11389,11492,1653,1692,1623,1648,3252,3213,2212,2225,1262,1263,1188,1214,199,237
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Jain,Less than 10,69,211,62,187,0,0,0,0,0,10,23,49,13,44,26,84,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Jain,10-11,2,45,2,35,0,0,0,0,0,4,1,3,1,5,0,23,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Jain,12-13,7,239,6,141,0,1,0,0,0,5,1,19,1,27,4,89,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Jain,14-15,53,979,39,650,0,2,0,5,0,33,5,94,3,155,31,361,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Jain,16-17,147,1536,121,1248,0,9,1,30,9,193,12,353,14,354,85,308,0,1
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Jain,18-19,534,2649,470,2398,0,102,8,219,25,757,83,740,114,376,239,203,1,1
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Jain,20-21,1587,3225,1500,3052,40,402,67,583,276,1126,412,618,353,218,352,104,0,1
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Jain,22-23,2265,2164,2238,2098,187,639,242,476,714,666,563,229,325,57,207,31,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Jain,24-25,3263,1009,3215,977,529,360,553,229,1099,292,612,74,250,16,170,6,2,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Jain,26-27,1978,319,1964,311,454,119,430,68,641,88,283,26,108,8,46,2,2,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Jain,28-29,938,108,925,104,280,40,180,23,296,25,115,12,39,2,14,2,1,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Jain,30-31,447,33,441,27,106,7,97,8,130,6,70,6,29,0,9,0,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Jain,32-33,115,14,113,14,35,4,28,6,34,1,11,2,4,1,1,0,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Jain,34+,103,18,100,16,22,7,17,1,28,7,21,0,8,0,4,1,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Jain,Age not stated,211,331,193,234,0,0,0,0,0,0,0,0,0,0,0,0,193,234
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Others,All ages,440,464,423,416,47,48,70,64,126,121,105,101,42,46,28,30,5,6
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Others,Less than 10,2,13,2,12,0,0,0,0,0,0,0,7,1,3,1,2,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Others,10-11,4,19,2,17,0,0,0,0,0,4,2,4,0,7,0,2,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Others,12-13,4,20,3,14,0,0,0,0,0,2,2,5,1,4,0,3,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Others,14-15,18,66,17,57,0,1,0,3,3,15,4,22,5,10,5,5,0,1
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Others,16-17,18,101,16,92,2,7,1,22,5,33,3,22,4,3,1,5,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Others,18-19,54,108,49,98,7,16,7,16,13,35,15,18,1,10,6,3,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Others,20-21,110,65,110,60,7,8,25,13,29,16,32,10,10,6,6,7,1,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Others,22-23,72,27,69,26,9,4,12,4,18,6,20,8,8,2,2,2,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Others,24-25,61,19,60,18,5,4,8,2,31,7,9,5,4,0,3,0,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Others,26-27,32,9,32,9,7,4,7,3,8,1,9,0,0,1,1,0,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Others,28-29,24,4,24,4,4,1,3,1,12,2,3,0,1,0,1,0,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Others,30-31,20,2,19,2,1,1,4,0,4,0,4,0,5,0,1,1,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Others,32-33,5,2,5,2,1,2,1,0,2,0,0,0,1,0,0,0,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Others,34+,12,0,11,0,4,0,2,0,1,0,2,0,1,0,1,0,0,0
C-05_India,C1405,22,00,0000,State - CHHATTISGARH  22,Urban,Others,Age not stated,4,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,4,5
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,All Religious Communities,All ages,14412529,15715889,13667220,13847854,1774034,1859776,1895064,1923180,3835417,3882610,2740636,2755036,1568051,1578019,1605344,1609159,248674,240074
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,All Religious Communities,Less than 10,226497,697846,211327,640211,4030,10451,6731,17958,44640,131354,59480,169417,39860,131702,55794,178130,792,1199
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,All Religious Communities,10-11,183841,635888,167809,562835,9001,23853,12010,35419,37812,125944,38848,131339,27750,97611,41962,147740,426,929
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,All Religious Communities,12-13,321693,1233379,296179,1090559,19988,66249,25910,106720,76581,300692,69488,251605,44530,164413,59162,199218,520,1662
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,All Religious Communities,14-15,1019854,2931344,927990,2506047,63824,216576,80823,289503,233670,712193,211124,546465,141838,340249,194960,397270,1751,3791
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,All Religious Communities,16-17,1413344,3657953,1320857,3298891,177049,537852,180271,522697,387510,1006260,256109,627792,149262,324083,168261,275093,2395,5114
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,All Religious Communities,18-19,3074325,3687203,2917555,3333141,417415,571718,421724,545823,866913,994543,566205,635050,316760,319616,323275,261296,5263,5095
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,All Religious Communities,20-21,4111589,1674113,3911905,1379723,449753,220246,550850,236195,1124529,388419,825143,271228,463074,141393,491295,120077,7261,2165
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,All Religious Communities,22-23,1596350,481684,1554668,447200,251748,110886,250922,93699,465716,125163,306047,68262,159141,31047,118158,17428,2936,715
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,All Religious Communities,24-25,1179081,239757,1143712,217795,160047,56139,179078,44594,326315,58229,237885,32149,133238,17092,105163,9253,1986,339
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,All Religious Communities,26-27,413070,77571,406774,73797,100167,25378,79150,15366,114844,18686,65004,8660,31130,4196,15824,1383,655,128
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,All Religious Communities,28-29,277901,40938,273173,38159,66925,11405,52309,7479,74694,9740,43272,5396,23857,3052,11647,1023,469,64
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,All Religious Communities,30-31,192713,24773,185560,20734,28064,3713,34812,4258,48217,5605,35146,3820,24435,2401,14483,888,403,49
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,All Religious Communities,32-33,52231,7326,51062,6632,13046,2109,9653,1296,13544,1656,8565,1025,4430,411,1718,124,106,11
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,All Religious Communities,34+,79952,19631,75288,13412,12977,3201,10821,2173,20432,4126,18320,2828,8746,753,3642,236,350,95
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,All Religious Communities,Age not stated,270088,306483,223361,218718,0,0,0,0,0,0,0,0,0,0,0,0,223361,218718
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Hindu,All ages,13246534,14411859,12549550,12713322,1624354,1703347,1736273,1760965,3517165,3559826,2512755,2526548,1446638,1455985,1491013,1495238,221352,211413
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Hindu,Less than 10,216162,664667,201586,610030,4003,10359,6666,17721,43034,125322,55962,160555,37881,124979,53332,169990,708,1104
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Hindu,10-11,180263,614359,164512,543914,8903,23389,11842,34577,36996,121845,38028,126904,27182,94212,41151,142120,410,867
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Hindu,12-13,314604,1179428,289686,1044025,19656,64613,25424,102892,74860,287696,67886,240669,43567,157046,57792,189528,501,1581
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Hindu,14-15,989355,2738951,900602,2344769,62370,208157,78580,273832,226691,666959,204921,508191,137692,316325,188668,367771,1680,3534
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Hindu,16-17,1357810,3379895,1269413,3053754,171159,504486,173499,485071,371595,929105,246076,577814,143603,298653,161197,253952,2284,4673
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Hindu,18-19,2903424,3354618,2755691,3036914,397059,521594,399453,498519,817859,904747,533572,575799,298837,291594,303993,240006,4918,4655
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Hindu,20-21,3789862,1464256,3604960,1202741,415840,192225,510075,206951,1036047,337342,757639,234942,427197,123583,451474,105802,6688,1896
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Hindu,22-23,1405793,407314,1368578,378003,222863,93659,222136,79218,408392,105357,267993,57356,140556,26598,104123,15218,2515,597
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Hindu,24-25,1006712,198964,975791,180791,137491,46866,154026,36972,277366,48296,201238,26493,114026,14111,89975,7772,1669,281
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Hindu,26-27,344361,64133,339003,61094,84286,21118,65978,12729,95217,15475,53583,7058,26056,3441,13352,1163,531,110
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Hindu,28-29,230110,33887,226083,31686,56044,9471,43249,6127,61732,8151,35418,4460,19602,2535,9662,882,376,60
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Hindu,30-31,158764,20244,152594,16988,23370,3043,28710,3521,39582,4623,28758,3096,19870,1931,11984,734,320,40
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Hindu,32-33,42305,5982,41330,5433,10746,1711,7854,1054,10963,1373,6781,840,3511,341,1381,105,94,9
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Hindu,34+,65449,16669,61348,11258,10564,2656,8781,1781,16831,3535,14900,2371,7058,636,2929,195,285,84
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Hindu,Age not stated,241560,268492,198373,191922,0,0,0,0,0,0,0,0,0,0,0,0,198373,191922
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Muslim,All ages,800363,894898,770637,781390,108224,113299,111537,113854,221012,223905,155422,155505,80125,80275,74914,74071,19403,20481
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Muslim,Less than 10,7355,23942,7007,21850,20,83,53,201,1253,4804,2617,6494,1409,4784,1602,5425,53,59
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Muslim,10-11,2781,17162,2582,15280,87,422,139,727,665,3478,636,3654,431,2712,614,4235,10,52
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Muslim,12-13,5374,40954,5016,35988,295,1448,421,3294,1431,10904,1241,8694,706,5357,908,6232,14,59
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Muslim,14-15,23042,146374,21150,125117,1203,7164,1855,13224,5650,37005,4897,30362,3101,17288,4388,19874,56,200
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Muslim,16-17,39281,198428,37031,177406,4743,27629,5374,29592,12018,57455,7191,34311,3581,15571,4041,12533,83,315
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Muslim,18-19,120142,225597,115012,202139,16312,39189,16885,33789,35897,60622,22951,37773,11231,17165,11504,13280,232,321
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Muslim,20-21,230525,137327,221146,114582,26909,19340,30670,19005,64841,31708,47629,22852,23842,11629,26843,9857,412,191
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Muslim,22-23,132310,39762,129544,36486,22280,9560,21249,7565,40369,9622,24839,5776,11662,2597,8856,1296,289,70
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Muslim,24-25,114089,21994,111159,19422,15268,4392,16485,3760,31679,4882,23916,3353,13047,2017,10550,984,214,34
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Muslim,26-27,38481,6339,37968,5917,9204,2013,7306,1132,10417,1474,6441,786,2975,387,1550,114,75,11
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Muslim,28-29,27286,3848,26872,3499,6088,1070,4920,699,7028,812,4725,527,2727,304,1327,85,57,2
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Muslim,30-31,22630,2993,21956,2399,2647,377,3681,466,5583,608,4558,484,3467,349,1959,111,61,4
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Muslim,32-33,6389,793,6263,706,1503,238,1100,140,1624,160,1182,117,622,38,224,12,8,1
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Muslim,34+,10538,2019,10147,1443,1665,374,1399,260,2557,371,2599,322,1324,77,548,33,55,6
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Muslim,Age not stated,20140,27366,17784,19156,0,0,0,0,0,0,0,0,0,0,0,0,17784,19156
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Christian,All ages,38085,42547,36556,37246,5240,5362,5507,5553,10489,10489,7712,7837,4062,4050,2488,2589,1058,1366
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Christian,Less than 10,319,785,297,701,4,1,2,3,44,112,99,233,68,174,79,175,1,3
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Christian,10-11,64,274,59,242,2,6,5,11,14,51,22,76,4,40,8,58,4,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Christian,12-13,117,668,108,567,5,15,10,47,25,155,34,157,18,92,15,100,1,1
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Christian,14-15,432,2674,385,2232,27,115,35,203,118,650,90,571,47,331,67,358,1,4
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Christian,16-17,1156,5634,1074,4849,153,544,156,682,333,1487,205,1093,127,623,99,411,1,9
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Christian,18-19,3523,8571,3312,7440,459,1011,478,1038,967,2223,676,1693,389,848,339,612,4,15
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Christian,20-21,6308,7502,5938,6343,618,799,764,951,1735,1867,1399,1463,771,769,637,484,14,10
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Christian,22-23,4147,5138,4013,4696,547,838,566,859,1263,1431,895,958,440,438,296,170,6,2
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Christian,24-25,5836,4591,5625,4228,665,892,806,823,1659,1218,1371,790,696,370,419,133,9,2
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Christian,26-27,4648,2435,4565,2301,904,598,816,464,1364,622,889,386,426,179,161,51,5,1
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Christian,28-29,4510,1318,4440,1217,871,289,839,245,1242,341,856,213,474,108,152,20,6,1
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Christian,30-31,3170,660,3081,577,495,119,551,110,922,162,628,122,356,52,126,10,3,2
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Christian,32-33,1282,279,1260,249,242,65,221,59,375,75,249,29,132,16,39,4,2,1
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Christian,34+,1452,341,1399,291,248,70,258,58,428,95,299,53,114,10,51,3,1,2
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Christian,Age not stated,1121,1677,1000,1313,0,0,0,0,0,0,0,0,0,0,0,0,1000,1313
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Sikh,All ages,38797,39685,37042,35072,4669,4659,4907,4632,10550,9920,7842,7218,4101,3809,4046,3926,927,908
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Sikh,Less than 10,329,783,305,731,1,3,4,9,29,107,109,216,64,162,93,230,5,4
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Sikh,10-11,86,386,80,339,1,6,7,17,15,63,21,75,19,59,17,118,0,1
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Sikh,12-13,155,901,143,778,1,14,9,56,36,195,41,172,20,118,36,221,0,2
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Sikh,14-15,558,3289,476,2712,16,108,38,227,124,657,104,585,78,432,113,698,3,5
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Sikh,16-17,1050,5511,956,4810,95,466,125,586,300,1465,181,1020,108,567,146,701,1,5
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Sikh,18-19,3433,9430,3209,8473,344,1037,394,1102,956,2617,635,1892,362,936,507,878,11,11
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Sikh,20-21,8328,9313,7824,8054,715,1052,873,1154,2218,2355,1769,1848,968,886,1272,751,9,8
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Sikh,22-23,6477,4759,6267,4488,819,949,877,806,1904,1401,1365,779,650,351,641,190,11,12
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Sikh,24-25,7784,2478,7537,2285,921,591,1003,382,2190,651,1723,395,897,170,791,94,12,2
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Sikh,26-27,4060,870,3991,829,799,244,656,159,1237,227,806,125,330,60,160,14,3,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Sikh,28-29,2705,406,2656,386,528,109,436,81,796,95,514,49,278,38,99,14,5,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Sikh,30-31,1710,204,1653,180,223,31,311,30,448,45,351,36,199,22,115,15,6,1
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Sikh,32-33,517,72,508,66,99,32,92,8,145,16,100,7,55,2,17,1,0,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Sikh,34+,606,108,578,84,107,17,82,15,152,26,123,19,73,6,39,1,2,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Sikh,Age not stated,999,1175,859,857,0,0,0,0,0,0,0,0,0,0,0,0,859,857
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Buddhist,All ages,48062,56441,45510,46444,5539,5776,6029,6320,12539,12870,9456,9670,5684,5798,5307,5134,956,876
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Buddhist,Less than 10,431,1492,385,1300,0,0,1,2,49,216,124,365,82,298,127,417,2,2
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Buddhist,10-11,135,937,118,757,0,7,2,20,24,140,25,161,17,154,49,274,1,1
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Buddhist,12-13,317,2585,263,2062,1,23,6,104,40,438,59,528,48,405,108,559,1,5
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Buddhist,14-15,1431,8252,1210,6240,26,228,56,471,221,1673,250,1432,247,1101,409,1322,1,13
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Buddhist,16-17,2475,12262,2206,10144,163,1048,190,1323,607,3148,457,2291,354,1339,432,984,3,11
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Buddhist,18-19,6909,16184,6412,13945,603,2061,713,2263,1835,4250,1315,2927,930,1490,1004,944,12,10
