source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Age | 1,Total | Persons | 2,Males | 3,Females | 4,Attending educational institution | Main workers | Persons | 5,Males | 6,Females | 7,Marginal workers | Persons | 8,Males | 9,Females | 10,Non-workers | Persons | 11,Males | 12,Females | 13,Not attending educational institution | Main workers | Persons | 14,Males | 15,Females | 16,Marginal workers | Persons | 17,Males | 18,Females | 19,Non-workers | Persons | 20,Males | 21,Females | 22
C-12_India,C0212,03,00,0000,State - PUNJAB  03,Urban,17,154591,84543,70048,1128,854,274,571,363,208,96722,49369,47353,20087,18013,2074,3149,2240,909,32934,13704,19230
C-12_India,C0212,03,00,0000,State - PUNJAB  03,Urban,18,232152,133552,98600,1862,1497,365,769,483,286,106040,54762,51278,51174,46873,4301,6848,4956,1892,65459,24981,40478
C-12_India,C0212,03,00,0000,State - PUNJAB  03,Urban,19,136750,76028,60722,1079,860,219,436,262,174,59619,29623,29996,30270,27675,2595,3788,2694,1094,41558,14914,26644
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Total,5-19,275239,153857,121382,1283,861,422,783,496,287,204858,111963,92895,19976,17801,2175,1571,1226,345,46768,21510,25258
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Total,5,19180,10461,8719,23,11,12,24,17,7,8543,4802,3741,41,24,17,24,11,13,10525,5596,4929
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Total,6,17208,9286,7922,48,28,20,25,12,13,10312,5684,4628,36,25,11,23,8,15,6764,3529,3235
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Total,7,17585,9510,8075,45,25,20,38,25,13,14984,8262,6722,27,15,12,11,8,3,2480,1175,1305
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Total,8,20230,11022,9208,52,28,24,46,27,19,17524,9743,7781,68,40,28,12,9,3,2528,1175,1353
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Total,9,15987,8636,7351,54,29,25,35,18,17,14468,7872,6596,71,48,23,6,2,4,1353,667,686
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Total,10,21763,11927,9836,72,42,30,49,28,21,19209,10615,8594,251,188,63,20,11,9,2162,1043,1119
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Total,11,15528,8505,7023,64,38,26,42,29,13,14221,7818,6403,155,110,45,19,15,4,1027,495,532
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Total,12,20702,11284,9418,81,44,37,63,40,23,18042,9800,8242,528,414,114,61,44,17,1927,942,985
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Total,13,16458,8672,7786,66,43,23,50,32,18,14610,7715,6895,420,312,108,32,19,13,1280,551,729
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Total,14,17322,9540,7782,81,58,23,58,34,24,14577,7959,6618,874,697,177,84,68,16,1648,724,924
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Total,15,18011,10269,7742,109,80,29,62,41,21,13749,7519,6230,1816,1578,238,142,110,32,2133,941,1192
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Total,16,18067,10229,7838,102,73,29,67,47,20,12927,6940,5987,2283,2020,263,188,148,40,2500,1001,1499
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Total,17,16081,9430,6651,116,86,30,63,42,21,10900,6028,4872,2416,2189,227,218,167,51,2368,918,1450
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Total,18,24629,15377,9252,198,161,37,99,67,32,12328,6721,5607,6843,6308,535,465,393,72,4696,1727,2969
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Total,19,16488,9709,6779,172,115,57,62,37,25,8464,4485,3979,4147,3833,314,266,213,53,3377,1026,2351
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Rural,5-19,27892,16608,11284,153,109,44,145,100,45,18014,9986,8028,3947,3710,237,285,217,68,5348,2486,2862
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Rural,5,2317,1275,1042,1,0,1,7,5,2,1071,608,463,1,1,0,5,3,2,1232,658,574
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Rural,6,1978,1068,910,6,3,3,6,4,2,1298,700,598,5,4,1,5,2,3,658,355,303
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Rural,7,2001,1089,912,3,3,0,7,7,0,1706,946,760,4,2,2,2,2,0,279,129,150
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Rural,8,2141,1159,982,1,1,0,13,6,7,1825,1011,814,11,7,4,3,2,1,288,132,156
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Rural,9,1654,851,803,7,2,5,10,4,6,1492,772,720,7,3,4,0,0,0,138,70,68
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Rural,10,2192,1210,982,10,5,5,8,5,3,1879,1057,822,35,27,8,2,0,2,258,116,142
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Rural,11,1442,813,629,6,6,0,9,6,3,1277,715,562,17,13,4,7,4,3,126,69,57
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Rural,12,1936,1084,852,9,5,4,13,8,5,1626,904,722,64,53,11,7,5,2,217,109,108
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Rural,13,1438,776,662,9,6,3,11,9,2,1219,640,579,60,49,11,7,3,4,132,69,63
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Rural,14,1596,939,657,5,3,2,6,3,3,1245,705,540,148,125,23,12,10,2,180,93,87
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Rural,15,1620,1025,595,19,16,3,13,10,3,979,537,442,353,327,26,24,18,6,232,117,115
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Rural,16,1641,1058,583,10,9,1,7,5,2,892,508,384,426,388,38,40,31,9,266,117,149
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Rural,17,1457,968,489,21,13,8,13,12,1,613,347,266,463,446,17,42,29,13,305,121,184
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Rural,18,2840,2141,699,28,24,4,15,11,4,593,365,228,1512,1459,53,89,76,13,603,206,397
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Rural,19,1639,1152,487,18,13,5,7,5,2,299,171,128,841,806,35,40,32,8,434,125,309
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Urban,5-19,247347,137249,110098,1130,752,378,638,396,242,186844,101977,84867,16029,14091,1938,1286,1009,277,41420,19024,22396
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Urban,5,16863,9186,7677,22,11,11,17,12,5,7472,4194,3278,40,23,17,19,8,11,9293,4938,4355
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Urban,6,15230,8218,7012,42,25,17,19,8,11,9014,4984,4030,31,21,10,18,6,12,6106,3174,2932
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Urban,7,15584,8421,7163,42,22,20,31,18,13,13278,7316,5962,23,13,10,9,6,3,2201,1046,1155
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Urban,8,18089,9863,8226,51,27,24,33,21,12,15699,8732,6967,57,33,24,9,7,2,2240,1043,1197
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Urban,9,14333,7785,6548,47,27,20,25,14,11,12976,7100,5876,64,45,19,6,2,4,1215,597,618
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Urban,10,19571,10717,8854,62,37,25,41,23,18,17330,9558,7772,216,161,55,18,11,7,1904,927,977
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Urban,11,14086,7692,6394,58,32,26,33,23,10,12944,7103,5841,138,97,41,12,11,1,901,426,475
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Urban,12,18766,10200,8566,72,39,33,50,32,18,16416,8896,7520,464,361,103,54,39,15,1710,833,877
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Urban,13,15020,7896,7124,57,37,20,39,23,16,13391,7075,6316,360,263,97,25,16,9,1148,482,666
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Urban,14,15726,8601,7125,76,55,21,52,31,21,13332,7254,6078,726,572,154,72,58,14,1468,631,837
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Urban,15,16391,9244,7147,90,64,26,49,31,18,12770,6982,5788,1463,1251,212,118,92,26,1901,824,1077
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Urban,16,16426,9171,7255,92,64,28,60,42,18,12035,6432,5603,1857,1632,225,148,117,31,2234,884,1350
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Urban,17,14624,8462,6162,95,73,22,50,30,20,10287,5681,4606,1953,1743,210,176,138,38,2063,797,1266
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Urban,18,21789,13236,8553,170,137,33,84,56,28,11735,6356,5379,5331,4849,482,376,317,59,4093,1521,2572
C-12_India,C0212,04,00,0000,State - CHANDIGARH  04,Urban,19,14849,8557,6292,154,102,52,55,32,23,8165,4314,3851,3306,3027,279,226,181,45,2943,901,2042
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Total,5-19,3094750,1609631,1485119,12321,8270,4051,64031,32732,31299,2145784,1162325,983459,134011,86051,47960,88422,38221,50201,650181,282032,368149
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Total,5,221979,118230,103749,122,84,38,135,63,72,56725,30983,25742,741,497,244,378,164,214,163878,86439,77439
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Total,6,215968,111011,104957,201,132,69,375,194,181,100942,53102,47840,398,262,136,354,153,201,113698,57168,56530
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Total,7,194956,100563,94393,335,204,131,868,405,463,157456,83050,74406,311,188,123,233,83,150,35753,16633,19120
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Total,8,249951,130325,119626,504,303,201,1713,824,889,213508,113737,99771,602,361,241,398,148,250,33226,14952,18274
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Total,9,188507,97320,91187,340,194,146,2128,966,1162,169569,89013,80556,434,250,184,346,117,229,15690,6780,8910
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Total,10,267500,140300,127200,721,470,251,3943,1906,2037,232474,124757,107717,2138,1401,737,1443,650,793,26781,11116,15665
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Total,11,173807,90500,83307,489,300,189,3554,1640,1914,155849,82844,73005,1025,584,441,840,286,554,12050,4846,7204
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Total,12,254137,132934,121203,902,587,315,6136,2881,3255,215373,116255,99118,2864,1758,1106,2565,1003,1562,26297,10450,15847
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Total,13,189796,95664,94132,805,491,314,5887,2693,3194,158531,83252,75279,3000,1766,1234,2866,1011,1855,18707,6451,12256
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Total,14,208290,106866,101424,1001,642,359,7256,3488,3768,161121,87489,73632,6359,3948,2411,5473,2075,3398,27080,9224,17856
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Total,15,204524,106305,98219,1170,785,385,7679,3807,3872,143796,79943,63853,11583,7603,3980,9018,3686,5332,31278,10481,20797
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Total,16,202706,104043,98663,1344,928,416,7703,4097,3606,127871,71236,56635,17054,11052,6002,12468,5195,7273,36266,11535,24731
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Total,17,157106,81810,75296,1157,822,335,6102,3374,2728,93574,53027,40547,16875,10383,6492,12127,5102,7025,27271,9102,18169
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Total,18,231579,125608,105971,2047,1512,535,7016,4284,2732,103640,61436,42204,42511,29221,13290,24082,11826,12256,52283,17329,34954
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Total,19,133944,68152,65792,1183,816,367,3536,2110,1426,55355,32201,23154,28116,16777,11339,15831,6722,9109,29923,9526,20397
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Rural,5-19,2343890,1203374,1140516,9841,6405,3436,62772,31908,30864,1584664,861363,723301,106477,60586,45891,81130,32201,48929,499006,210911,288095
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Rural,5,173837,92216,81621,83,54,29,122,53,69,39162,21382,17780,532,335,197,333,135,198,133605,70257,63348
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Rural,6,168092,85727,82365,140,91,49,355,183,172,76622,40085,36537,297,192,105,313,128,185,90365,45048,45317
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Rural,7,150560,76909,73651,221,131,90,833,389,444,120211,62961,57250,253,144,109,213,70,143,28829,13214,15615
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Rural,8,192073,99338,92735,377,227,150,1668,798,870,163816,86784,77032,477,263,214,361,125,236,25374,11141,14233
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Rural,9,146707,75109,71598,272,151,121,2084,940,1144,131703,68752,62951,362,199,163,326,105,221,11960,4962,6998
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Rural,10,202852,105180,97672,560,354,206,3873,1866,2007,176126,93945,82181,1570,930,640,1287,530,757,19436,7555,11881
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Rural,11,131640,67907,63733,396,232,164,3499,1603,1896,117393,62179,55214,784,395,389,770,240,530,8798,3258,5540
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Rural,12,192189,99399,92790,732,472,260,6045,2831,3214,161784,87105,74679,2191,1204,987,2310,820,1490,19127,6967,12160
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Rural,13,143510,71843,71667,662,389,273,5815,2651,3164,118161,62461,55700,2408,1262,1146,2634,848,1786,13830,4232,9598
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Rural,14,156298,79430,76868,832,518,314,7139,3414,3725,118352,64891,53461,5074,2817,2257,5010,1713,3297,19891,6077,13814
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Rural,15,153634,78825,74809,969,629,340,7572,3742,3830,104385,58879,45506,9321,5552,3769,8245,3062,5183,23142,6961,16181
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Rural,16,150897,76405,74492,1127,754,373,7578,4018,3560,90502,51673,38829,13845,8091,5754,11459,4373,7086,26386,7496,18890
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Rural,17,115412,58731,56681,929,632,297,5996,3294,2702,63703,37060,26643,13687,7398,6289,11247,4351,6896,19850,5996,13854
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Rural,18,169424,89580,79844,1638,1164,474,6800,4121,2679,68736,42436,26300,33385,20570,12815,21838,9884,11954,37027,11405,25622
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Rural,19,96765,46775,49990,903,607,296,3393,2005,1388,34008,20770,13238,22291,11234,11057,14784,5817,8967,21386,6342,15044
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Urban,5-19,750860,406257,344603,2480,1865,615,1259,824,435,561120,300962,260158,27534,25465,2069,7292,6020,1272,151175,71121,80054
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Urban,5,48142,26014,22128,39,30,9,13,10,3,17563,9601,7962,209,162,47,45,29,16,30273,16182,14091
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Urban,6,47876,25284,22592,61,41,20,20,11,9,24320,13017,11303,101,70,31,41,25,16,23333,12120,11213
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Urban,7,44396,23654,20742,114,73,41,35,16,19,37245,20089,17156,58,44,14,20,13,7,6924,3419,3505
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Urban,8,57878,30987,26891,127,76,51,45,26,19,49692,26953,22739,125,98,27,37,23,14,7852,3811,4041
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Urban,9,41800,22211,19589,68,43,25,44,26,18,37866,20261,17605,72,51,21,20,12,8,3730,1818,1912
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Urban,10,64648,35120,29528,161,116,45,70,40,30,56348,30812,25536,568,471,97,156,120,36,7345,3561,3784
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Urban,11,42167,22593,19574,93,68,25,55,37,18,38456,20665,17791,241,189,52,70,46,24,3252,1588,1664
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Urban,12,61948,33535,28413,170,115,55,91,50,41,53589,29150,24439,673,554,119,255,183,72,7170,3483,3687
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Urban,13,46286,23821,22465,143,102,41,72,42,30,40370,20791,19579,592,504,88,232,163,69,4877,2219,2658
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Urban,14,51992,27436,24556,169,124,45,117,74,43,42769,22598,20171,1285,1131,154,463,362,101,7189,3147,4042
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Urban,15,50890,27480,23410,201,156,45,107,65,42,39411,21064,18347,2262,2051,211,773,624,149,8136,3520,4616
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Urban,16,51809,27638,24171,217,174,43,125,79,46,37369,19563,17806,3209,2961,248,1009,822,187,9880,4039,5841
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Urban,17,41694,23079,18615,228,190,38,106,80,26,29871,15967,13904,3188,2985,203,880,751,129,7421,3106,4315
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Urban,18,62155,36028,26127,409,348,61,216,163,53,34904,19000,15904,9126,8651,475,2244,1942,302,15256,5924,9332
C-12_India,C0212,05,00,0000,State - UTTARANCHAL  05,Urban,19,37179,21377,15802,280,209,71,143,105,38,21347,11431,9916,5825,5543,282,1047,905,142,8537,3184,5353
C-12_India,C0212,06,00,0000,State - HARYANA  06,Total,5-19,7562800,4137726,3425074,27777,20250,7527,221589,137891,83698,4828479,2746941,2081538,443981,346419,97562,291360,116652,174708,1749614,769573,980041
C-12_India,C0212,06,00,0000,State - HARYANA  06,Total,5,541376,300824,240552,209,133,76,262,163,99,92083,53350,38733,1827,1319,508,1085,478,607,445910,245381,200529
C-12_India,C0212,06,00,0000,State - HARYANA  06,Total,6,520422,281676,238746,361,228,133,807,431,376,207036,116477,90559,1313,912,401,1160,486,674,309745,163142,146603
C-12_India,C0212,06,00,0000,State - HARYANA  06,Total,7,483397,263333,220064,626,394,232,2271,1214,1057,365630,205295,160335,999,674,325,1111,493,618,112760,55263,57497
C-12_India,C0212,06,00,0000,State - HARYANA  06,Total,8,601638,326537,275101,866,545,321,4837,2627,2210,493508,275741,217767,1970,1311,659,2152,836,1316,98305,45477,52828
C-12_India,C0212,06,00,0000,State - HARYANA  06,Total,9,476132,257266,218866,872,536,336,6171,3215,2956,414716,229558,185158,1534,1010,524,2273,829,1444,50566,22118,28448
C-12_India,C0212,06,00,0000,State - HARYANA  06,Total,10,631695,343334,288361,1329,820,509,12171,6465,5706,537104,300656,236448,4991,3485,1506,5692,2158,3534,70408,29750,40658
C-12_India,C0212,06,00,0000,State - HARYANA  06,Total,11,451588,244124,207464,1098,643,455,13012,7094,5918,390603,216944,173659,3728,2491,1237,5236,1825,3411,37911,15127,22784
C-12_India,C0212,06,00,0000,State - HARYANA  06,Total,12,612847,330224,282623,1896,1232,664,21054,11668,9386,498178,278930,219248,10547,7174,3373,13131,4710,8421,68041,26510,41531
C-12_India,C0212,06,00,0000,State - HARYANA  06,Total,13,466115,241448,224667,1676,1047,629,20796,11355,9441,366273,199687,166586,10998,7290,3708,14642,4644,9998,51730,17425,34305
C-12_India,C0212,06,00,0000,State - HARYANA  06,Total,14,521031,277317,243714,2367,1587,780,27678,16078,11600,373272,211626,161646,23531,16428,7103,25212,8801,16411,68971,22797,46174
C-12_India,C0212,06,00,0000,State - HARYANA  06,Total,15,488977,265714,223263,2648,1925,723,27315,16738,10577,311104,179672,131432,39382,29959,9423,32610,12703,19907,75918,24717,51201
C-12_India,C0212,06,00,0000,State - HARYANA  06,Total,16,493178,272373,220805,3330,2506,824,28363,18591,9772,277046,163687,113359,58512,45461,13051,40997,16528,24469,84930,25600,59330
C-12_India,C0212,06,00,0000,State - HARYANA  06,Total,17,378426,216973,161453,2844,2266,578,21037,14884,6153,193497,118662,74835,57510,46148,11362,34729,14498,20231,68809,20515,48294
C-12_India,C0212,06,00,0000,State - HARYANA  06,Total,18,566110,329322,236788,4725,3948,777,23873,18086,5787,204703,130783,73920,137317,111023,26294,68247,29918,38329,127245,35564,91681
C-12_India,C0212,06,00,0000,State - HARYANA  06,Total,19,329868,187261,142607,2930,2440,490,11942,9282,2660,103726,65873,37853,89822,71734,18088,43083,17745,25338,78365,20187,58178
C-12_India,C0212,06,00,0000,State - HARYANA  06,Rural,5-19,5487677,2996285,2491392,22091,16080,6011,215602,134205,81397,3312212,1914542,1397670,354100,266127,87973,265105,98009,167096,1318567,567322,751245
C-12_India,C0212,06,00,0000,State - HARYANA  06,Rural,5,399432,221751,177681,105,65,40,210,136,74,49307,28894,20413,1353,951,402,936,389,547,347521,191316,156205
C-12_India,C0212,06,00,0000,State - HARYANA  06,Rural,6,387240,209089,178151,246,156,90,746,401,345,141081,79835,61246,1030,700,330,1046,434,612,243091,127563,115528
C-12_India,C0212,06,00,0000,State - HARYANA  06,Rural,7,352462,191007,161455,447,273,174,2142,1148,994,258257,144995,113262,778,518,260,1018,437,581,89820,43636,46184
C-12_India,C0212,06,00,0000,State - HARYANA  06,Rural,8,441429,238285,203144,625,372,253,4664,2531,2133,355775,198785,156990,1545,999,546,2005,753,1252,76815,34845,41970
C-12_India,C0212,06,00,0000,State - HARYANA  06,Rural,9,354846,190781,164065,682,415,267,6030,3131,2899,305212,168958,136254,1226,781,445,2146,755,1391,39550,16741,22809
C-12_India,C0212,06,00,0000,State - HARYANA  06,Rural,10,458592,247466,211126,1028,613,415,11888,6317,5571,383797,214901,168896,3836,2569,1267,5293,1881,3412,52750,21185,31565
C-12_India,C0212,06,00,0000,State - HARYANA  06,Rural,11,332469,178685,153784,895,518,377,12768,6950,5818,281877,156854,125023,3001,1909,1092,4899,1610,3289,29029,10844,18185
C-12_India,C0212,06,00,0000,State - HARYANA  06,Rural,12,446026,239450,206576,1548,1010,538,20600,11412,9188,352258,199026,153232,8284,5338,2946,12245,4146,8099,51091,18518,32573
C-12_India,C0212,06,00,0000,State - HARYANA  06,Rural,13,337490,174540,162950,1393,859,534,20394,11148,9246,254065,140884,113181,8899,5601,3298,13662,4047,9615,39077,12001,27076
C-12_India,C0212,06,00,0000,State - HARYANA  06,Rural,14,380883,201990,178893,1979,1319,660,27099,15730,11369,257311,149028,108283,19325,12937,6388,23397,7597,15800,51772,15379,36393
C-12_India,C0212,06,00,0000,State - HARYANA  06,Rural,15,349789,189530,160259,2168,1558,610,26684,16348,10336,204806,122152,82654,31519,23076,8443,29807,10730,19077,54805,15666,39139
C-12_India,C0212,06,00,0000,State - HARYANA  06,Rural,16,353932,196602,157330,2786,2075,711,27646,18127,9519,177728,110855,66873,47639,35800,11839,37350,13954,23396,60783,15791,44992
C-12_India,C0212,06,00,0000,State - HARYANA  06,Rural,17,263890,152513,111377,2289,1857,432,20369,14461,5908,116278,76408,39870,46034,35754,10280,31361,12015,19346,47559,12018,35541
C-12_India,C0212,06,00,0000,State - HARYANA  06,Rural,18,400890,234061,166829,3726,3146,580,22987,17470,5517,119781,83792,35989,108331,84380,23951,61161,24668,36493,84904,20605,64299
C-12_India,C0212,06,00,0000,State - HARYANA  06,Rural,19,228307,130535,97772,2174,1844,330,11375,8895,2480,54679,39175,15504,71300,54814,16486,38779,14593,24186,50000,11214,38786
C-12_India,C0212,06,00,0000,State - HARYANA  06,Urban,5-19,2075123,1141441,933682,5686,4170,1516,5987,3686,2301,1516267,832399,683868,89881,80292,9589,26255,18643,7612,431047,202251,228796
C-12_India,C0212,06,00,0000,State - HARYANA  06,Urban,5,141944,79073,62871,104,68,36,52,27,25,42776,24456,18320,474,368,106,149,89,60,98389,54065,44324
C-12_India,C0212,06,00,0000,State - HARYANA  06,Urban,6,133182,72587,60595,115,72,43,61,30,31,65955,36642,29313,283,212,71,114,52,62,66654,35579,31075
C-12_India,C0212,06,00,0000,State - HARYANA  06,Urban,7,130935,72326,58609,179,121,58,129,66,63,107373,60300,47073,221,156,65,93,56,37,22940,11627,11313
C-12_India,C0212,06,00,0000,State - HARYANA  06,Urban,8,160209,88252,71957,241,173,68,173,96,77,137733,76956,60777,425,312,113,147,83,64,21490,10632,10858
C-12_India,C0212,06,00,0000,State - HARYANA  06,Urban,9,121286,66485,54801,190,121,69,141,84,57,109504,60600,48904,308,229,79,127,74,53,11016,5377,5639
C-12_India,C0212,06,00,0000,State - HARYANA  06,Urban,10,173103,95868,77235,301,207,94,283,148,135,153307,85755,67552,1155,916,239,399,277,122,17658,8565,9093
C-12_India,C0212,06,00,0000,State - HARYANA  06,Urban,11,119119,65439,53680,203,125,78,244,144,100,108726,60090,48636,727,582,145,337,215,122,8882,4283,4599
C-12_India,C0212,06,00,0000,State - HARYANA  06,Urban,12,166821,90774,76047,348,222,126,454,256,198,145920,79904,66016,2263,1836,427,886,564,322,16950,7992,8958
C-12_India,C0212,06,00,0000,State - HARYANA  06,Urban,13,128625,66908,61717,283,188,95,402,207,195,112208,58803,53405,2099,1689,410,980,597,383,12653,5424,7229
C-12_India,C0212,06,00,0000,State - HARYANA  06,Urban,14,140148,75327,64821,388,268,120,579,348,231,115961,62598,53363,4206,3491,715,1815,1204,611,17199,7418,9781
C-12_India,C0212,06,00,0000,State - HARYANA  06,Urban,15,139188,76184,63004,480,367,113,631,390,241,106298,57520,48778,7863,6883,980,2803,1973,830,21113,9051,12062
C-12_India,C0212,06,00,0000,State - HARYANA  06,Urban,16,139246,75771,63475,544,431,113,717,464,253,99318,52832,46486,10873,9661,1212,3647,2574,1073,24147,9809,14338
C-12_India,C0212,06,00,0000,State - HARYANA  06,Urban,17,114536,64460,50076,555,409,146,668,423,245,77219,42254,34965,11476,10394,1082,3368,2483,885,21250,8497,12753
C-12_India,C0212,06,00,0000,State - HARYANA  06,Urban,18,165220,95261,69959,999,802,197,886,616,270,84922,46991,37931,28986,26643,2343,7086,5250,1836,42341,14959,27382
C-12_India,C0212,06,00,0000,State - HARYANA  06,Urban,19,101561,56726,44835,756,596,160,567,387,180,49047,26698,22349,18522,16920,1602,4304,3152,1152,28365,8973,19392
C-12_India,C0212,07,00,0000,State - DELHI  07,Total,5-19,4543057,2482216,2060841,12133,9138,2995,6755,4118,2637,3249593,1753430,1496163,249377,226767,22610,32142,25892,6250,993057,462871,530186
C-12_India,C0212,07,00,0000,State - DELHI  07,Total,5,338020,183296,154724,171,112,59,61,31,30,107800,59493,48307,930,745,185,173,108,65,228885,122807,106078
C-12_India,C0212,07,00,0000,State - DELHI  07,Total,6,300968,159340,141628,214,129,85,82,57,25,159039,84898,74141,513,394,119,135,75,60,140985,73787,67198
C-12_India,C0212,07,00,0000,State - DELHI  07,Total,7,293448,156241,137207,293,209,84,132,74,58,248146,133306,114840,453,363,90,78,50,28,44346,22239,22107
C-12_India,C0212,07,00,0000,State - DELHI  07,Total,8,360572,192996,167576,383,258,125,256,121,135,317396,171516,145880,963,820,143,191,129,62,41383,20152,21231
C-12_India,C0212,07,00,0000,State - DELHI  07,Total,9,259271,137476,121795,320,220,100,193,109,84,237537,126623,110914,619,517,102,147,99,48,20455,9908,10547
