source_file,Table | Name,State | Code,Distt. | Code,Area Name,Total/ | Rural/ | Urban/,Age at | marriage | 1,Number of ever married | persons | Males | 2,Females | 3,Duration of marriage of currently married persons | All durations | Males | 4,Females | 5,0-4 | Males | 6,Females | 7,5-9 | Males | 8,Females | 9,10-19 | Males | 10,Females | 11,20-29 | Males | 12,Females | 13,30-39 | Males | 14,Females | 15,40 and above | Males | 16,Females | 17,Duration not known | Males | 18,Females | 19
C-04_Mizoram,C1404,15,000,State - MIZORAM,Total,Less than 10,1279,1917,1204,1662,0,2,3,4,200,509,504,581,229,275,268,290,0,1
C-04_Mizoram,C1404,15,000,State - MIZORAM,Total,10-11,184,238,176,225,0,4,1,11,42,104,96,68,21,21,16,17,0,0
C-04_Mizoram,C1404,15,000,State - MIZORAM,Total,12-13,158,506,154,475,1,22,7,81,39,218,70,113,27,24,10,17,0,0
C-04_Mizoram,C1404,15,000,State - MIZORAM,Total,14-15,599,3698,571,3349,30,314,91,639,246,1276,130,669,49,281,25,170,0,0
C-04_Mizoram,C1404,15,000,State - MIZORAM,Total,16-17,3065,18356,2818,16031,487,2661,624,2918,981,5020,437,2901,176,1603,111,925,2,3
C-04_Mizoram,C1404,15,000,State - MIZORAM,Total,18-19,17526,60236,15990,50157,3217,8421,3251,8597,4805,14171,2616,9561,1270,5754,828,3649,3,4
C-04_Mizoram,C1404,15,000,State - MIZORAM,Total,20-21,39544,55603,35829,43741,6137,6953,6219,6680,9974,11673,6884,9182,3985,5711,2624,3537,6,5
C-04_Mizoram,C1404,15,000,State - MIZORAM,Total,22-23,37291,35440,34280,29188,6323,5532,5670,4708,9160,7501,6907,6196,3820,3387,2393,1859,7,5
C-04_Mizoram,C1404,15,000,State - MIZORAM,Total,24-25,40568,27111,36833,21589,5984,4262,5610,3521,9644,5589,8054,4611,4600,2385,2932,1221,9,0
C-04_Mizoram,C1404,15,000,State - MIZORAM,Total,26-27,25204,14896,23543,12738,4505,2996,3846,2337,6335,3408,4851,2368,2580,1112,1422,517,4,0
C-04_Mizoram,C1404,15,000,State - MIZORAM,Total,28-29,18357,9973,17228,8551,3490,2263,2802,1602,4644,2222,3462,1506,1900,694,928,264,2,0
C-04_Mizoram,C1404,15,000,State - MIZORAM,Total,30-31,16375,7408,15022,6013,2596,1676,2310,1053,4106,1580,3151,1039,1903,478,955,186,1,1
C-04_Mizoram,C1404,15,000,State - MIZORAM,Total,32-33,8073,3667,7664,3210,1660,986,1228,579,2252,896,1429,492,761,183,333,74,1,0
C-04_Mizoram,C1404,15,000,State - MIZORAM,Total,34 +,17757,6672,16624,5820,3662,1801,2935,1189,4922,1615,3135,848,1472,295,496,72,2,0
C-04_Mizoram,C1404,15,000,State - MIZORAM,Total,Not stated,11165,14834,9701,11382,0,0,0,0,0,0,0,0,0,0,0,0,9701,11382
C-04_Mizoram,C1404,15,000,State - MIZORAM,Rural,All ages,112925,122657,103941,103958,17737,18160,17023,17271,27350,27441,19590,19062,11269,10863,6596,6130,4376,5031
C-04_Mizoram,C1404,15,000,State - MIZORAM,Rural,Less than 10,731,1135,688,1019,0,2,3,1,144,362,292,349,101,148,148,157,0,0
C-04_Mizoram,C1404,15,000,State - MIZORAM,Rural,10-11,103,143,97,138,0,4,1,8,23,68,53,42,12,9,8,7,0,0
C-04_Mizoram,C1404,15,000,State - MIZORAM,Rural,12-13,107,366,104,352,1,14,7,65,37,182,42,69,15,11,2,11,0,0
C-04_Mizoram,C1404,15,000,State - MIZORAM,Rural,14-15,432,2643,416,2467,25,241,83,521,193,959,74,446,26,187,15,113,0,0
C-04_Mizoram,C1404,15,000,State - MIZORAM,Rural,16-17,2024,11155,1907,10149,363,1795,460,2083,659,3188,269,1718,89,865,66,497,1,3
C-04_Mizoram,C1404,15,000,State - MIZORAM,Rural,18-19,10564,32021,9832,28010,2102,5163,2119,5247,2957,7996,1466,4894,717,2919,469,1790,2,1
C-04_Mizoram,C1404,15,000,State - MIZORAM,Rural,20-21,21797,26516,20063,21590,3494,3500,3688,3484,5647,5683,3553,4341,2237,2868,1443,1712,1,2
C-04_Mizoram,C1404,15,000,State - MIZORAM,Rural,22-23,18390,14858,17014,12514,3123,2376,2916,2120,4604,3070,3199,2578,1952,1544,1217,823,3,3
C-04_Mizoram,C1404,15,000,State - MIZORAM,Rural,24-25,19011,10952,17251,8886,2686,1758,2622,1421,4342,2202,3809,1906,2336,1061,1455,538,1,0
C-04_Mizoram,C1404,15,000,State - MIZORAM,Rural,26-27,10572,5611,9846,4833,1828,1081,1584,808,2563,1258,2054,981,1176,488,638,217,3,0
C-04_Mizoram,C1404,15,000,State - MIZORAM,Rural,28-29,7275,3767,6793,3233,1288,772,1073,545,1781,835,1415,632,825,318,411,131,0,0
C-04_Mizoram,C1404,15,000,State - MIZORAM,Rural,30-31,6566,2788,5947,2258,906,538,867,359,1553,600,1333,462,875,218,413,81,0,0
C-04_Mizoram,C1404,15,000,State - MIZORAM,Rural,32-33,3022,1318,2851,1171,581,316,462,178,838,341,576,225,278,80,115,31,1,0
C-04_Mizoram,C1404,15,000,State - MIZORAM,Rural,34 +,7290,2646,6769,2316,1340,600,1138,431,2009,697,1455,419,630,147,196,22,1,0
C-04_Mizoram,C1404,15,000,State - MIZORAM,Rural,Not stated,5041,6738,4363,5022,0,0,0,0,0,0,0,0,0,0,0,0,4363,5022
C-04_Mizoram,C1404,15,000,State - MIZORAM,Urban,All ages,124220,137898,113696,110173,20355,19733,17574,16648,30000,28341,22136,21073,11524,11340,6745,6668,5362,6370
C-04_Mizoram,C1404,15,000,State - MIZORAM,Urban,Less than 10,548,782,516,643,0,0,0,3,56,147,212,232,128,127,120,133,0,1
C-04_Mizoram,C1404,15,000,State - MIZORAM,Urban,10-11,81,95,79,87,0,0,0,3,19,36,43,26,9,12,8,10,0,0
C-04_Mizoram,C1404,15,000,State - MIZORAM,Urban,12-13,51,140,50,123,0,8,0,16,2,36,28,44,12,13,8,6,0,0
C-04_Mizoram,C1404,15,000,State - MIZORAM,Urban,14-15,167,1055,155,882,5,73,8,118,53,317,56,223,23,94,10,57,0,0
C-04_Mizoram,C1404,15,000,State - MIZORAM,Urban,16-17,1041,7201,911,5882,124,866,164,835,322,1832,168,1183,87,738,45,428,1,0
C-04_Mizoram,C1404,15,000,State - MIZORAM,Urban,18-19,6962,28215,6158,22147,1115,3258,1132,3350,1848,6175,1150,4667,553,2835,359,1859,1,3
C-04_Mizoram,C1404,15,000,State - MIZORAM,Urban,20-21,17747,29087,15766,22151,2643,3453,2531,3196,4327,5990,3331,4841,1748,2843,1181,1825,5,3
C-04_Mizoram,C1404,15,000,State - MIZORAM,Urban,22-23,18901,20582,17266,16674,3200,3156,2754,2588,4556,4431,3708,3618,1868,1843,1176,1036,4,2
C-04_Mizoram,C1404,15,000,State - MIZORAM,Urban,24-25,21557,16159,19582,12703,3298,2504,2988,2100,5302,3387,4245,2705,2264,1324,1477,683,8,0
C-04_Mizoram,C1404,15,000,State - MIZORAM,Urban,26-27,14632,9285,13697,7905,2677,1915,2262,1529,3772,2150,2797,1387,1404,624,784,300,1,0
C-04_Mizoram,C1404,15,000,State - MIZORAM,Urban,28-29,11082,6206,10435,5318,2202,1491,1729,1057,2863,1387,2047,874,1075,376,517,133,2,0
C-04_Mizoram,C1404,15,000,State - MIZORAM,Urban,30-31,9809,4620,9075,3755,1690,1138,1443,694,2553,980,1818,577,1028,260,542,105,1,1
C-04_Mizoram,C1404,15,000,State - MIZORAM,Urban,32-33,5051,2349,4813,2039,1079,670,766,401,1414,555,853,267,483,103,218,43,0,0
C-04_Mizoram,C1404,15,000,State - MIZORAM,Urban,34 +,10467,4026,9855,3504,2322,1201,1797,758,2913,918,1680,429,842,148,300,50,1,0
C-04_Mizoram,C1404,15,000,State - MIZORAM,Urban,Not stated,6124,8096,5338,6360,0,0,0,0,0,0,0,0,0,0,0,0,5338,6360
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Total,All ages,4364677,4448441,4200228,3961689,574020,528800,612239,566397,1147318,1079974,913773,864492,471750,450972,324646,317642,156482,153412
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Total,Less than 10,61155,93190,59095,82993,8,26,65,156,3460,13471,19381,26375,15777,20499,20352,22388,52,78
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Total,10-11,7164,30617,6570,25746,20,59,124,565,1102,5011,1752,6873,1464,5601,2098,7599,10,38
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Total,12-13,11688,88657,10419,72853,71,324,298,2714,1962,17684,2934,21347,2172,13865,2971,16869,11,50
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Total,14-15,50476,334281,43689,267535,625,4017,1934,16986,9578,72871,12133,77025,8461,46572,10926,49905,32,159
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Total,16-17,125615,609311,114803,522495,4783,34808,10044,63913,33944,163500,30458,135518,16556,67308,18929,57142,89,306
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Total,18-19,386786,989579,363422,887570,29136,108248,44097,134803,107949,268455,91489,209632,46171,97186,44387,68673,193,573
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Total,20-21,817654,899352,776266,803779,80341,118059,108337,132150,229115,232330,191043,178669,91386,88235,75604,53840,440,496
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Total,22-23,734119,555998,714377,521202,103540,102053,112426,94380,215420,147092,160510,102182,75352,52945,46720,22216,409,334
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Total,24-25,788677,367938,765995,342021,113549,79132,120462,64188,222124,91045,171616,61108,89981,34512,47839,11833,424,203
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Total,26-27,504302,166490,495307,158105,97170,45537,86797,31160,137293,38329,99441,25033,51174,13807,23236,4143,196,96
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Total,28-29,356981,78160,350276,73238,72392,21421,63282,14584,94365,17408,67026,11596,36750,6352,16306,1831,155,46
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Total,30-31,204500,34541,198969,30983,38588,8353,37235,6401,52507,7356,37750,5257,22951,2765,9836,835,102,16
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Total,32-33,76876,12148,75237,11276,17988,3424,14309,2318,19407,2661,13598,1910,7007,739,2896,218,32,6
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Total,34 +,73735,12538,71496,10893,15809,3339,12829,2079,19092,2761,14642,1967,6548,586,2546,150,30,11
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Total,Not stated,164949,175641,154307,151000,0,0,0,0,0,0,0,0,0,0,0,0,154307,151000
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Rural,All ages,106117,110312,101914,98819,14501,13729,15050,14628,28404,27622,21220,20703,10447,10298,8895,8817,3397,3022
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Rural,Less than 10,1223,2443,1149,2175,0,1,0,7,99,406,367,680,308,510,375,568,0,3
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Rural,10-11,238,1030,218,877,3,5,6,31,41,180,45,202,47,174,74,279,2,6
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Rural,12-13,402,3068,356,2572,2,16,3,89,67,637,80,701,70,469,133,657,1,3
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Rural,14-15,1715,11571,1433,9343,21,190,83,693,297,2503,360,2560,231,1467,440,1925,1,5
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Rural,16-17,4736,21068,4246,18531,203,1490,391,2458,1160,5766,981,4580,590,2206,916,2021,5,10
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Rural,18-19,13444,30559,12655,28015,1204,4036,1543,4498,3548,8746,2964,6201,1531,2633,1858,1880,7,21
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Rural,20-21,26790,21589,25550,19522,2948,3656,3509,3660,7354,5709,6152,3717,2948,1665,2628,1101,11,14
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Rural,22-23,20932,9039,20505,8695,3481,2456,3287,1895,6238,2223,4372,1256,1933,629,1178,230,16,6
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Rural,24-25,17232,4080,16877,3858,3027,1157,2892,832,5195,953,3334,489,1598,327,819,99,12,1
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Rural,26-27,7605,1333,7532,1274,1776,436,1639,268,2186,295,1248,155,509,96,171,23,3,1
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Rural,28-29,4358,610,4289,581,1008,169,971,119,1227,114,627,88,308,72,146,18,2,1
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Rural,30-31,2290,279,2231,248,441,56,447,56,582,50,399,36,254,35,106,15,2,0
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Rural,32-33,770,86,758,80,214,22,161,17,189,17,110,15,64,8,20,1,0,0
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Rural,34 +,816,143,781,97,173,39,118,5,221,23,181,23,56,7,31,0,1,0
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Rural,Not stated,3566,3414,3334,2951,0,0,0,0,0,0,0,0,0,0,0,0,3334,2951
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Urban,All ages,4258560,4338129,4098314,3862870,559519,515071,597189,551769,1118914,1052352,892553,843789,461303,440674,315751,308825,153085,150390
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Urban,Less than 10,59932,90747,57946,80818,8,25,65,149,3361,13065,19014,25695,15469,19989,19977,21820,52,75
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Urban,10-11,6926,29587,6352,24869,17,54,118,534,1061,4831,1707,6671,1417,5427,2024,7320,8,32
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Urban,12-13,11286,85589,10063,70281,69,308,295,2625,1895,17047,2854,20646,2102,13396,2838,16212,10,47
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Urban,14-15,48761,322710,42256,258192,604,3827,1851,16293,9281,70368,11773,74465,8230,45105,10486,47980,31,154
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Urban,16-17,120879,588243,110557,503964,4580,33318,9653,61455,32784,157734,29477,130938,15966,65102,18013,55121,84,296
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Urban,18-19,373342,959020,350767,859555,27932,104212,42554,130305,104401,259709,88525,203431,44640,94553,42529,66793,186,552
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Urban,20-21,790864,877763,750716,784257,77393,114403,104828,128490,221761,226621,184891,174952,88438,86570,72976,52739,429,482
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Urban,22-23,713187,546959,693872,512507,100059,99597,109139,92485,209182,144869,156138,100926,73419,52316,45542,21986,393,328
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Urban,24-25,771445,363858,749118,338163,110522,77975,117570,63356,216929,90092,168282,60619,88383,34185,47020,11734,412,202
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Urban,26-27,496697,165157,487775,156831,95394,45101,85158,30892,135107,38034,98193,24878,50665,13711,23065,4120,193,95
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Urban,28-29,352623,77550,345987,72657,71384,21252,62311,14465,93138,17294,66399,11508,36442,6280,16160,1813,153,45
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Urban,30-31,202210,34262,196738,30735,38147,8297,36788,6345,51925,7306,37351,5221,22697,2730,9730,820,100,16
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Urban,32-33,76106,12062,74479,11196,17774,3402,14148,2301,19218,2644,13488,1895,6943,731,2876,217,32,6
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Urban,34 +,72919,12395,70715,10796,15636,3300,12711,2074,18871,2738,14461,1944,6492,579,2515,150,29,11
C-04_NCT_of_Delhi,C1404,07,000,State - NCT OF DELHI,Urban,Not stated,161383,172227,150973,148049,0,0,0,0,0,0,0,0,0,0,0,0,150973,148049
C-04_Nagaland,C1404,13,000,State - NAGALAND,Total,All ages,385492,400850,368633,352290,50145,46017,53726,49962,106574,100908,81349,76460,34216,32490,18202,16943,24421,29510
C-04_Nagaland,C1404,13,000,State - NAGALAND,Total,Less than 10,2870,6444,2757,5904,1,2,7,17,365,1516,1056,2091,711,1347,616,929,1,2
C-04_Nagaland,C1404,13,000,State - NAGALAND,Total,10-11,342,604,334,563,3,8,4,24,71,214,158,194,59,78,39,44,0,1
C-04_Nagaland,C1404,13,000,State - NAGALAND,Total,12-13,369,1772,358,1606,5,52,17,166,106,632,140,497,67,169,23,89,0,1
C-04_Nagaland,C1404,13,000,State - NAGALAND,Total,14-15,1310,10617,1229,9595,54,647,113,1151,433,3618,398,2696,171,1016,60,463,0,4
C-04_Nagaland,C1404,13,000,State - NAGALAND,Total,16-17,4908,31508,4645,28743,441,3271,683,4368,1791,10442,1196,7247,394,2381,138,1026,2,8
C-04_Nagaland,C1404,13,000,State - NAGALAND,Total,18-19,18760,72175,17865,65643,2227,8550,2829,10505,6337,22339,4508,15739,1388,5759,570,2731,6,20
C-04_Nagaland,C1404,13,000,State - NAGALAND,Total,20-21,46845,76989,44732,67527,5382,8482,7164,10591,15137,21536,11263,16493,3801,6698,1972,3711,13,16
C-04_Nagaland,C1404,13,000,State - NAGALAND,Total,22-23,51779,52345,50076,46460,7580,7467,8414,7757,16659,14335,11743,10418,3806,4254,1862,2224,12,5
C-04_Nagaland,C1404,13,000,State - NAGALAND,Total,24-25,62287,43537,59624,37048,8805,6034,9508,5885,18626,10560,13962,8306,5501,3984,3202,2270,20,9
C-04_Nagaland,C1404,13,000,State - NAGALAND,Total,26-27,44793,25190,43229,21961,7415,4211,7117,3622,13355,6141,9584,4552,3800,2233,1946,1192,12,10
C-04_Nagaland,C1404,13,000,State - NAGALAND,Total,28-29,37424,18092,35926,15488,6015,3199,5652,2595,10777,3978,7781,3126,3670,1676,2015,908,16,6
C-04_Nagaland,C1404,13,000,State - NAGALAND,Total,30-31,35520,13306,33502,10295,4467,1746,4902,1570,9374,2576,7612,2255,4380,1380,2762,763,5,5
C-04_Nagaland,C1404,13,000,State - NAGALAND,Total,32-33,17833,5618,17249,4762,2927,958,2807,810,4859,1241,3731,988,1938,532,985,231,2,2
C-04_Nagaland,C1404,13,000,State - NAGALAND,Total,34 +,34442,9177,32779,7277,4823,1390,4509,901,8684,1780,8217,1858,4530,983,2012,362,4,3
C-04_Nagaland,C1404,13,000,State - NAGALAND,Total,Not stated,26010,33476,24328,29418,0,0,0,0,0,0,0,0,0,0,0,0,24328,29418
C-04_Nagaland,C1404,13,000,State - NAGALAND,Rural,All ages,266747,285222,253725,250331,32122,30606,35710,34011,72866,71328,56727,55711,24840,24369,14488,13504,16972,20802
C-04_Nagaland,C1404,13,000,State - NAGALAND,Rural,Less than 10,1951,4507,1864,4149,0,1,3,9,250,1053,649,1403,496,988,465,694,1,1
C-04_Nagaland,C1404,13,000,State - NAGALAND,Rural,10-11,175,290,171,276,2,3,2,12,28,96,76,106,34,36,29,22,0,1
C-04_Nagaland,C1404,13,000,State - NAGALAND,Rural,12-13,176,864,172,805,3,36,10,99,51,299,62,254,38,82,8,34,0,1
C-04_Nagaland,C1404,13,000,State - NAGALAND,Rural,14-15,691,5965,650,5483,39,432,71,693,237,2085,193,1448,83,551,27,271,0,3
C-04_Nagaland,C1404,13,000,State - NAGALAND,Rural,16-17,3101,20052,2941,18531,342,2248,482,2892,1111,6750,694,4490,221,1462,89,681,2,8
C-04_Nagaland,C1404,13,000,State - NAGALAND,Rural,18-19,12900,50768,12259,46574,1707,6048,2022,7280,4353,15902,2869,11172,887,4049,416,2106,5,17
C-04_Nagaland,C1404,13,000,State - NAGALAND,Rural,20-21,32701,56114,31120,49394,3847,5815,5001,7457,10658,15735,7534,12224,2550,5120,1518,3028,12,15
C-04_Nagaland,C1404,13,000,State - NAGALAND,Rural,22-23,36228,37979,34956,33700,5039,4928,5868,5445,11668,10395,8244,7880,2668,3249,1458,1798,11,5
C-04_Nagaland,C1404,13,000,State - NAGALAND,Rural,24-25,42735,31691,40670,26768,5488,3914,6425,3948,12656,7520,9644,6361,3877,3126,2563,1892,17,7
C-04_Nagaland,C1404,13,000,State - NAGALAND,Rural,26-27,30871,18413,29652,15907,4791,2721,4585,2357,9091,4413,6807,3588,2766,1803,1603,1015,9,10
C-04_Nagaland,C1404,13,000,State - NAGALAND,Rural,28-29,25429,13283,24249,11251,3680,1991,3543,1650,7219,2877,5452,2530,2735,1415,1605,782,15,6
C-04_Nagaland,C1404,13,000,State - NAGALAND,Rural,30-31,24498,9937,22884,7547,2626,996,3066,1007,6223,1881,5385,1825,3316,1172,2264,663,4,3
C-04_Nagaland,C1404,13,000,State - NAGALAND,Rural,32-33,12077,4159,11616,3504,1633,548,1756,528,3220,933,2753,838,1486,453,767,202,1,2
C-04_Nagaland,C1404,13,000,State - NAGALAND,Rural,34 +,24967,7279,23629,5722,2925,925,2876,634,6101,1389,6365,1592,3683,863,1676,316,3,3
C-04_Nagaland,C1404,13,000,State - NAGALAND,Rural,Not stated,18247,23921,16892,20720,0,0,0,0,0,0,0,0,0,0,0,0,16892,20720
C-04_Nagaland,C1404,13,000,State - NAGALAND,Urban,All ages,118745,115628,114908,101959,18023,15411,18016,15951,33708,29580,24622,20749,9376,8121,3714,3439,7449,8708
C-04_Nagaland,C1404,13,000,State - NAGALAND,Urban,Less than 10,919,1937,893,1755,1,1,4,8,115,463,407,688,215,359,151,235,0,1
C-04_Nagaland,C1404,13,000,State - NAGALAND,Urban,10-11,167,314,163,287,1,5,2,12,43,118,82,88,25,42,10,22,0,0
C-04_Nagaland,C1404,13,000,State - NAGALAND,Urban,12-13,193,908,186,801,2,16,7,67,55,333,78,243,29,87,15,55,0,0
C-04_Nagaland,C1404,13,000,State - NAGALAND,Urban,14-15,619,4652,579,4112,15,215,42,458,196,1533,205,1248,88,465,33,192,0,1
C-04_Nagaland,C1404,13,000,State - NAGALAND,Urban,16-17,1807,11456,1704,10212,99,1023,201,1476,680,3692,502,2757,173,919,49,345,0,0
C-04_Nagaland,C1404,13,000,State - NAGALAND,Urban,18-19,5860,21407,5606,19069,520,2502,807,3225,1984,6437,1639,4567,501,1710,154,625,1,3
C-04_Nagaland,C1404,13,000,State - NAGALAND,Urban,20-21,14144,20875,13612,18133,1535,2667,2163,3134,4479,5801,3729,4269,1251,1578,454,683,1,1
C-04_Nagaland,C1404,13,000,State - NAGALAND,Urban,22-23,15551,14366,15120,12760,2541,2539,2546,2312,4991,3940,3499,2538,1138,1005,404,426,1,0
C-04_Nagaland,C1404,13,000,State - NAGALAND,Urban,24-25,19552,11846,18954,10280,3317,2120,3083,1937,5970,3040,4318,1945,1624,858,639,378,3,2
C-04_Nagaland,C1404,13,000,State - NAGALAND,Urban,26-27,13922,6777,13577,6054,2624,1490,2532,1265,4264,1728,2777,964,1034,430,343,177,3,0
C-04_Nagaland,C1404,13,000,State - NAGALAND,Urban,28-29,11995,4809,11677,4237,2335,1208,2109,945,3558,1101,2329,596,935,261,410,126,1,0
C-04_Nagaland,C1404,13,000,State - NAGALAND,Urban,30-31,11022,3369,10618,2748,1841,750,1836,563,3151,695,2227,430,1064,208,498,100,1,2
C-04_Nagaland,C1404,13,000,State - NAGALAND,Urban,32-33,5756,1459,5633,1258,1294,410,1051,282,1639,308,978,150,452,79,218,29,1,0
C-04_Nagaland,C1404,13,000,State - NAGALAND,Urban,34 +,9475,1898,9150,1555,1898,465,1633,267,2583,391,1852,266,847,120,336,46,1,0
C-04_Nagaland,C1404,13,000,State - NAGALAND,Urban,Not stated,7763,9555,7436,8698,0,0,0,0,0,0,0,0,0,0,0,0,7436,8698
C-04_Odisha,C1404,21,000,State - ODISHA,Total,All ages,10444271,11992001,9941711,10247249,1228298,1334625,1334456,1420638,2449981,2574099,2061423,2114731,1280122,1283233,1101024,1056541,486407,463382
C-04_Odisha,C1404,21,000,State - ODISHA,Total,Less than 10,103467,132651,100233,111562,23,53,123,355,3804,22556,28685,32230,25942,23242,41430,32808,226,318
C-04_Odisha,C1404,21,000,State - ODISHA,Total,10-11,7229,38143,6409,27167,30,129,135,1052,934,5249,1614,5044,1190,4224,2463,11338,43,131
C-04_Odisha,C1404,21,000,State - ODISHA,Total,12-13,7249,113282,5891,82223,93,982,207,4124,855,16503,1355,16539,842,14684,2520,29215,19,176
C-04_Odisha,C1404,21,000,State - ODISHA,Total,14-15,33458,748960,25479,574628,1098,17448,1589,41110,4832,125595,4844,127085,3652,104760,9403,157621,61,1009
C-04_Odisha,C1404,21,000,State - ODISHA,Total,16-17,131781,1853777,111166,1548978,9506,145619,11139,180902,25903,404609,21773,348662,15415,238382,27245,228289,185,2515
C-04_Odisha,C1404,21,000,State - ODISHA,Total,18-19,664522,3552849,594255,3105711,63184,429647,68340,432887,139375,823362,123683,692911,83104,411343,115577,310288,992,5273
C-04_Odisha,C1404,21,000,State - ODISHA,Total,20-21,1878591,2749867,1735611,2338243,158521,300290,199113,358132,412320,618510,402305,536536,256205,308119,304271,212301,2876,4355
C-04_Odisha,C1404,21,000,State - ODISHA,Total,22-23,1795477,1060872,1728425,966232,201818,198711,218952,184243,459600,269720,405502,183839,243032,88422,196909,39413,2612,1884
C-04_Odisha,C1404,21,000,State - ODISHA,Total,24-25,2095920,669842,2014887,594600,219605,123976,251969,117039,533795,166045,475019,104695,309344,57267,222084,24466,3071,1112
C-04_Odisha,C1404,21,000,State - ODISHA,Total,26-27,1075194,237349,1055703,221126,176027,60289,174561,49729,294678,59907,219032,31265,123567,14628,66357,4853,1481,455
C-04_Odisha,C1404,21,000,State - ODISHA,Total,28-29,890137,134970,874553,122615,157516,32178,158256,27409,245464,32966,167607,17577,94786,9208,49591,3017,1333,260
C-04_Odisha,C1404,21,000,State - ODISHA,Total,30-31,704083,78097,687394,65054,113004,13236,134616,14883,191569,17163,123983,11024,79251,6372,43978,2245,993,131
C-04_Odisha,C1404,21,000,State - ODISHA,Total,32-33,269516,22392,266167,19967,65997,5890,60938,4430,72587,5127,38493,2916,19209,1224,8521,327,422,53
C-04_Odisha,C1404,21,000,State - ODISHA,Total,34 +,269583,31891,263825,23482,61876,6177,54518,4343,64265,6787,47528,4408,24583,1358,10675,360,380,49
C-04_Odisha,C1404,21,000,State - ODISHA,Total,Not stated,518064,567059,471713,445661,0,0,0,0,0,0,0,0,0,0,0,0,471713,445661
C-04_Odisha,C1404,21,000,State - ODISHA,Rural,All ages,8671362,10016697,8232247,8536164,1006455,1104245,1091574,1173375,2010484,2129436,1707346,1762452,1083347,1091803,961401,920592,371640,354261
C-04_Odisha,C1404,21,000,State - ODISHA,Rural,Less than 10,82996,109258,80272,91609,19,41,99,313,3304,19496,22948,25875,20432,18398,33300,27239,170,247
C-04_Odisha,C1404,21,000,State - ODISHA,Rural,10-11,5950,31079,5250,22201,27,113,114,881,774,4359,1312,4038,912,3417,2079,9286,32,107
C-04_Odisha,C1404,21,000,State - ODISHA,Rural,12-13,5961,89803,4883,65944,91,833,183,3372,708,13234,1101,13025,683,11644,2104,23702,13,134
