source_file,Table | Name,State | Code,Distt. | Code,Area Name,Total/ | Rural/ | Urban/,Age-group | 1,Total population | Persons | 2,Males | 3,Females | 4,Educational level | Graduate and above | Persons | 5,Males | 6,Females | 7,Graduate degree other than | technical degree | Persons | 8,Males | 9,Females | 10,Post graduate degree other than | technical degree | Persons | 11,Males | 12,Females | 13,Technical degree or diploma equal to degree or post graduate degree | Engineering and technology | Persons | 14,Males | 15,Females | 16,Medicine | Persons | 17,Males | 18,Females | 19,Agriculture and dairying | Persons | 20,Males | 21,Females | 22,Veterinary | Persons | 23,Males | 24,Females | 25,Teaching | Persons | 26,Males | 27,Females | 28,Others | Persons | 29,Males | 30,Females | 31
C-08_Appendix_(SC)_Mizoram,C2608SCA,15,000,State - MIZORAM,Rural,Age not stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Mizoram,C2608SCA,15,000,State - MIZORAM,Urban,Total,728,498,230,89,56,33,56,32,24,18,11,7,12,11,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0
C-08_Appendix_(SC)_Mizoram,C2608SCA,15,000,State - MIZORAM,Urban,15-19,83,42,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Mizoram,C2608SCA,15,000,State - MIZORAM,Urban,20-24,108,68,40,19,10,9,11,5,6,3,1,2,4,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
C-08_Appendix_(SC)_Mizoram,C2608SCA,15,000,State - MIZORAM,Urban,25-29,107,73,34,16,9,7,11,6,5,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C-08_Appendix_(SC)_Mizoram,C2608SCA,15,000,State - MIZORAM,Urban,30-34,115,81,34,17,10,7,13,7,6,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Mizoram,C2608SCA,15,000,State - MIZORAM,Urban,35-59,303,227,76,36,26,10,20,13,7,9,6,3,6,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Mizoram,C2608SCA,15,000,State - MIZORAM,Urban,60+,11,7,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Mizoram,C2608SCA,15,000,State - MIZORAM,Urban,Age not stated,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_NCT_of_Delhi,C2608SCA,07,000,State - NCT OF DELHI,Total,Total,1990742,1053350,937392,160348,100105,60243,116462,73255,43207,27046,15548,11498,9973,8058,1915,2024,1304,720,134,130,4,6,6,0,4654,1784,2870,49,20,29
C-08_Appendix_(SC)_NCT_of_Delhi,C2608SCA,07,000,State - NCT OF DELHI,Total,15-19,315323,170870,144453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_NCT_of_Delhi,C2608SCA,07,000,State - NCT OF DELHI,Total,20-24,324784,171880,152904,38829,20018,18811,30714,15367,15347,3363,1481,1882,3535,2758,777,394,204,190,11,10,1,0,0,0,795,198,597,17,0,17
C-08_Appendix_(SC)_NCT_of_Delhi,C2608SCA,07,000,State - NCT OF DELHI,Total,25-29,281162,148582,132580,38188,20621,17567,27527,15077,12450,6531,2964,3567,2568,1940,628,490,300,190,7,7,0,0,0,0,1051,328,723,14,5,9
C-08_Appendix_(SC)_NCT_of_Delhi,C2608SCA,07,000,State - NCT OF DELHI,Total,30-34,225151,118335,106816,24430,14594,9836,17230,10586,6644,4781,2423,2358,1364,1074,290,319,206,113,8,6,2,1,1,0,718,292,426,9,6,3
C-08_Appendix_(SC)_NCT_of_Delhi,C2608SCA,07,000,State - NCT OF DELHI,Total,35-59,690494,368296,322198,53420,39871,13549,37238,28775,8463,11067,7506,3561,2300,2085,215,767,551,216,80,79,1,5,5,0,1954,861,1093,9,9,0
C-08_Appendix_(SC)_NCT_of_Delhi,C2608SCA,07,000,State - NCT OF DELHI,Total,60+,151124,73951,77173,5332,4908,424,3639,3378,261,1277,1159,118,200,195,5,52,43,9,28,28,0,0,0,0,136,105,31,0,0,0
C-08_Appendix_(SC)_NCT_of_Delhi,C2608SCA,07,000,State - NCT OF DELHI,Total,Age not stated,2704,1436,1268,149,93,56,114,72,42,27,15,12,6,6,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_NCT_of_Delhi,C2608SCA,07,000,State - NCT OF DELHI,Rural,Total,55883,29603,26280,2553,1741,812,1922,1341,581,442,282,160,72,64,8,16,13,3,1,1,0,0,0,0,100,40,60,0,0,0
C-08_Appendix_(SC)_NCT_of_Delhi,C2608SCA,07,000,State - NCT OF DELHI,Rural,15-19,9337,5070,4267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_NCT_of_Delhi,C2608SCA,07,000,State - NCT OF DELHI,Rural,20-24,9038,4802,4236,638,366,272,522,304,218,63,34,29,27,23,4,2,0,2,0,0,0,0,0,0,24,5,19,0,0,0
C-08_Appendix_(SC)_NCT_of_Delhi,C2608SCA,07,000,State - NCT OF DELHI,Rural,25-29,7596,4025,3571,685,386,299,530,307,223,109,54,55,18,15,3,4,4,0,0,0,0,0,0,0,24,6,18,0,0,0
C-08_Appendix_(SC)_NCT_of_Delhi,C2608SCA,07,000,State - NCT OF DELHI,Rural,30-34,6229,3229,3000,433,296,137,298,212,86,99,59,40,12,12,0,4,3,1,0,0,0,0,0,0,20,10,10,0,0,0
C-08_Appendix_(SC)_NCT_of_Delhi,C2608SCA,07,000,State - NCT OF DELHI,Rural,35-59,19055,10187,8868,721,622,99,515,465,50,154,119,35,15,14,1,6,6,0,1,1,0,0,0,0,30,17,13,0,0,0
C-08_Appendix_(SC)_NCT_of_Delhi,C2608SCA,07,000,State - NCT OF DELHI,Rural,60+,4525,2234,2291,71,67,4,52,49,3,17,16,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
C-08_Appendix_(SC)_NCT_of_Delhi,C2608SCA,07,000,State - NCT OF DELHI,Rural,Age not stated,103,56,47,5,4,1,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_NCT_of_Delhi,C2608SCA,07,000,State - NCT OF DELHI,Urban,Total,1934859,1023747,911112,157795,98364,59431,114540,71914,42626,26604,15266,11338,9901,7994,1907,2008,1291,717,133,129,4,6,6,0,4554,1744,2810,49,20,29
C-08_Appendix_(SC)_NCT_of_Delhi,C2608SCA,07,000,State - NCT OF DELHI,Urban,15-19,305986,165800,140186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_NCT_of_Delhi,C2608SCA,07,000,State - NCT OF DELHI,Urban,20-24,315746,167078,148668,38191,19652,18539,30192,15063,15129,3300,1447,1853,3508,2735,773,392,204,188,11,10,1,0,0,0,771,193,578,17,0,17
C-08_Appendix_(SC)_NCT_of_Delhi,C2608SCA,07,000,State - NCT OF DELHI,Urban,25-29,273566,144557,129009,37503,20235,17268,26997,14770,12227,6422,2910,3512,2550,1925,625,486,296,190,7,7,0,0,0,0,1027,322,705,14,5,9
C-08_Appendix_(SC)_NCT_of_Delhi,C2608SCA,07,000,State - NCT OF DELHI,Urban,30-34,218922,115106,103816,23997,14298,9699,16932,10374,6558,4682,2364,2318,1352,1062,290,315,203,112,8,6,2,1,1,0,698,282,416,9,6,3
C-08_Appendix_(SC)_NCT_of_Delhi,C2608SCA,07,000,State - NCT OF DELHI,Urban,35-59,671439,358109,313330,52699,39249,13450,36723,28310,8413,10913,7387,3526,2285,2071,214,761,545,216,79,78,1,5,5,0,1924,844,1080,9,9,0
C-08_Appendix_(SC)_NCT_of_Delhi,C2608SCA,07,000,State - NCT OF DELHI,Urban,60+,146599,71717,74882,5261,4841,420,3587,3329,258,1260,1143,117,200,195,5,52,43,9,28,28,0,0,0,0,134,103,31,0,0,0
C-08_Appendix_(SC)_NCT_of_Delhi,C2608SCA,07,000,State - NCT OF DELHI,Urban,Age not stated,2601,1380,1221,144,89,55,109,68,41,27,15,12,6,6,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Odisha,C2608SCA,21,000,State - ODISHA,Total,Total,5013233,2512501,2500732,117233,84501,32732,84547,60944,23603,13481,9687,3794,14594,10302,4292,1113,791,322,193,167,26,89,81,8,3204,2524,680,12,5,7
C-08_Appendix_(SC)_Odisha,C2608SCA,21,000,State - ODISHA,Total,15-19,703713,351047,352666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Odisha,C2608SCA,21,000,State - ODISHA,Total,20-24,656238,325044,331194,20622,11604,9018,14705,8103,6602,1982,1002,980,3495,2273,1222,199,112,87,17,11,6,17,12,5,203,90,113,4,1,3
C-08_Appendix_(SC)_Odisha,C2608SCA,21,000,State - ODISHA,Total,25-29,603118,300671,302447,25852,16205,9647,18961,11810,7151,2758,1612,1146,3520,2414,1106,262,161,101,21,16,5,17,16,1,309,175,134,4,1,3
C-08_Appendix_(SC)_Odisha,C2608SCA,21,000,State - ODISHA,Total,30-34,501576,247110,254466,23758,16897,6861,18766,13401,5365,2392,1663,729,1973,1363,610,200,153,47,21,16,5,14,13,1,391,287,104,1,1,0
C-08_Appendix_(SC)_Odisha,C2608SCA,21,000,State - ODISHA,Total,35-59,1867223,944931,922292,43636,36772,6864,30531,26188,4343,6033,5121,912,4478,3274,1204,374,296,78,125,115,10,34,33,1,2059,1743,316,2,2,0
C-08_Appendix_(SC)_Odisha,C2608SCA,21,000,State - ODISHA,Total,60+,663824,334775,329049,3004,2768,236,1344,1266,78,270,260,10,1069,939,130,74,68,6,9,9,0,7,7,0,230,219,11,1,0,1
C-08_Appendix_(SC)_Odisha,C2608SCA,21,000,State - ODISHA,Total,Age not stated,17541,8923,8618,361,255,106,240,176,64,46,29,17,59,39,20,4,1,3,0,0,0,0,0,0,12,10,2,0,0,0
C-08_Appendix_(SC)_Odisha,C2608SCA,21,000,State - ODISHA,Rural,Total,4320886,2164009,2156877,79009,58961,20048,58512,43764,14748,7308,5661,1647,10172,7047,3125,509,379,130,67,57,10,46,44,2,2392,2008,384,3,1,2
C-08_Appendix_(SC)_Odisha,C2608SCA,21,000,State - ODISHA,Rural,15-19,601295,299296,301999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Odisha,C2608SCA,21,000,State - ODISHA,Rural,20-24,556348,275542,280806,13656,8164,5492,10334,6103,4231,997,580,417,2087,1345,742,89,53,36,7,5,2,9,7,2,131,71,60,2,0,2
C-08_Appendix_(SC)_Odisha,C2608SCA,21,000,State - ODISHA,Rural,25-29,512387,255426,256961,17791,11678,6113,13578,8898,4680,1473,954,519,2338,1561,777,139,93,46,13,11,2,8,8,0,242,153,89,0,0,0
C-08_Appendix_(SC)_Odisha,C2608SCA,21,000,State - ODISHA,Rural,30-34,427079,209822,217257,16867,12522,4345,13653,10208,3445,1412,1067,345,1388,912,476,94,78,16,8,6,2,10,10,0,302,241,61,0,0,0
C-08_Appendix_(SC)_Odisha,C2608SCA,21,000,State - ODISHA,Rural,35-59,1611381,813921,797460,28479,24607,3872,20087,17778,2309,3272,2918,354,3375,2369,1006,162,135,27,36,32,4,15,15,0,1531,1359,172,1,1,0
C-08_Appendix_(SC)_Odisha,C2608SCA,21,000,State - ODISHA,Rural,60+,597332,302309,295023,1967,1807,160,695,650,45,129,126,3,938,830,108,23,20,3,3,3,0,4,4,0,175,174,1,0,0,0
C-08_Appendix_(SC)_Odisha,C2608SCA,21,000,State - ODISHA,Rural,Age not stated,15064,7693,7371,249,183,66,165,127,38,25,16,9,46,30,16,2,0,2,0,0,0,0,0,0,11,10,1,0,0,0
C-08_Appendix_(SC)_Odisha,C2608SCA,21,000,State - ODISHA,Urban,Total,692347,348492,343855,38224,25540,12684,26035,17180,8855,6173,4026,2147,4422,3255,1167,604,412,192,126,110,16,43,37,6,812,516,296,9,4,5
C-08_Appendix_(SC)_Odisha,C2608SCA,21,000,State - ODISHA,Urban,15-19,102418,51751,50667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Odisha,C2608SCA,21,000,State - ODISHA,Urban,20-24,99890,49502,50388,6966,3440,3526,4371,2000,2371,985,422,563,1408,928,480,110,59,51,10,6,4,8,5,3,72,19,53,2,1,1
C-08_Appendix_(SC)_Odisha,C2608SCA,21,000,State - ODISHA,Urban,25-29,90731,45245,45486,8061,4527,3534,5383,2912,2471,1285,658,627,1182,853,329,123,68,55,8,5,3,9,8,1,67,22,45,4,1,3
C-08_Appendix_(SC)_Odisha,C2608SCA,21,000,State - ODISHA,Urban,30-34,74497,37288,37209,6891,4375,2516,5113,3193,1920,980,596,384,585,451,134,106,75,31,13,10,3,4,3,1,89,46,43,1,1,0
C-08_Appendix_(SC)_Odisha,C2608SCA,21,000,State - ODISHA,Urban,35-59,255842,131010,124832,15157,12165,2992,10444,8410,2034,2761,2203,558,1103,905,198,212,161,51,89,83,6,19,18,1,528,384,144,1,1,0
C-08_Appendix_(SC)_Odisha,C2608SCA,21,000,State - ODISHA,Urban,60+,66492,32466,34026,1037,961,76,649,616,33,141,134,7,131,109,22,51,48,3,6,6,0,3,3,0,55,45,10,1,0,1
C-08_Appendix_(SC)_Odisha,C2608SCA,21,000,State - ODISHA,Urban,Age not stated,2477,1230,1247,112,72,40,75,49,26,21,13,8,13,9,4,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0
C-08_Appendix_(SC)_Puducherry,C2608SCA,34,000,State - PUDUCHERRY,Total,Total,143505,68754,74751,12755,7590,5165,5730,3381,2349,3327,2074,1253,2207,1462,745,711,271,440,99,81,18,33,23,10,637,294,343,11,4,7
C-08_Appendix_(SC)_Puducherry,C2608SCA,34,000,State - PUDUCHERRY,Total,15-19,17930,8943,8987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Puducherry,C2608SCA,34,000,State - PUDUCHERRY,Total,20-24,18916,8896,10020,2744,1392,1352,1285,631,654,335,167,168,710,456,254,227,60,167,18,11,7,4,3,1,163,64,99,2,0,2
C-08_Appendix_(SC)_Puducherry,C2608SCA,34,000,State - PUDUCHERRY,Total,25-29,20802,9997,10805,3405,1753,1652,1421,722,699,847,431,416,711,424,287,198,66,132,15,13,2,8,6,2,201,89,112,4,2,2
C-08_Appendix_(SC)_Puducherry,C2608SCA,34,000,State - PUDUCHERRY,Total,30-34,16802,8268,8534,2274,1305,969,1022,571,451,647,370,277,376,247,129,102,45,57,20,14,6,12,8,4,92,50,42,3,0,3
C-08_Appendix_(SC)_Puducherry,C2608SCA,34,000,State - PUDUCHERRY,Total,35-59,54684,26580,28104,4069,2920,1149,1882,1361,521,1403,1021,382,398,324,74,171,90,81,43,40,3,7,4,3,163,78,85,2,2,0
C-08_Appendix_(SC)_Puducherry,C2608SCA,34,000,State - PUDUCHERRY,Total,60+,14184,5987,8197,254,215,39,114,92,22,95,85,10,11,11,0,12,9,3,3,3,0,2,2,0,17,13,4,0,0,0
C-08_Appendix_(SC)_Puducherry,C2608SCA,34,000,State - PUDUCHERRY,Total,Age not stated,187,83,104,9,5,4,6,4,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
C-08_Appendix_(SC)_Puducherry,C2608SCA,34,000,State - PUDUCHERRY,Rural,Total,80011,38375,41636,4884,3071,1813,2485,1574,911,1203,792,411,623,439,184,219,72,147,49,42,7,11,9,2,292,141,151,2,2,0
C-08_Appendix_(SC)_Puducherry,C2608SCA,34,000,State - PUDUCHERRY,Rural,15-19,10296,5196,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Puducherry,C2608SCA,34,000,State - PUDUCHERRY,Rural,20-24,10693,5004,5689,1209,662,547,647,368,279,140,77,63,221,148,73,100,25,75,9,6,3,3,2,1,89,36,53,0,0,0
C-08_Appendix_(SC)_Puducherry,C2608SCA,34,000,State - PUDUCHERRY,Rural,25-29,11551,5612,5939,1504,855,649,717,409,308,379,211,168,219,147,72,67,24,43,10,10,0,3,3,0,108,50,58,1,1,0
C-08_Appendix_(SC)_Puducherry,C2608SCA,34,000,State - PUDUCHERRY,Rural,30-34,8942,4379,4563,904,576,328,461,290,171,273,173,100,94,69,25,27,10,17,13,10,3,3,2,1,33,22,11,0,0,0
C-08_Appendix_(SC)_Puducherry,C2608SCA,34,000,State - PUDUCHERRY,Rural,35-59,30197,14557,15640,1212,935,277,635,490,145,390,311,79,88,74,14,23,12,11,17,16,1,2,2,0,56,29,27,1,1,0
C-08_Appendix_(SC)_Puducherry,C2608SCA,34,000,State - PUDUCHERRY,Rural,60+,8195,3564,4631,49,40,9,20,14,6,21,20,1,1,1,0,2,1,1,0,0,0,0,0,0,5,4,1,0,0,0
C-08_Appendix_(SC)_Puducherry,C2608SCA,34,000,State - PUDUCHERRY,Rural,Age not stated,137,63,74,6,3,3,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
C-08_Appendix_(SC)_Puducherry,C2608SCA,34,000,State - PUDUCHERRY,Urban,Total,63494,30379,33115,7871,4519,3352,3245,1807,1438,2124,1282,842,1584,1023,561,492,199,293,50,39,11,22,14,8,345,153,192,9,2,7
C-08_Appendix_(SC)_Puducherry,C2608SCA,34,000,State - PUDUCHERRY,Urban,15-19,7634,3747,3887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Puducherry,C2608SCA,34,000,State - PUDUCHERRY,Urban,20-24,8223,3892,4331,1535,730,805,638,263,375,195,90,105,489,308,181,127,35,92,9,5,4,1,1,0,74,28,46,2,0,2
C-08_Appendix_(SC)_Puducherry,C2608SCA,34,000,State - PUDUCHERRY,Urban,25-29,9251,4385,4866,1901,898,1003,704,313,391,468,220,248,492,277,215,131,42,89,5,3,2,5,3,2,93,39,54,3,1,2
C-08_Appendix_(SC)_Puducherry,C2608SCA,34,000,State - PUDUCHERRY,Urban,30-34,7860,3889,3971,1370,729,641,561,281,280,374,197,177,282,178,104,75,35,40,7,4,3,9,6,3,59,28,31,3,0,3
C-08_Appendix_(SC)_Puducherry,C2608SCA,34,000,State - PUDUCHERRY,Urban,35-59,24487,12023,12464,2857,1985,872,1247,871,376,1013,710,303,310,250,60,148,78,70,26,24,2,5,2,3,107,49,58,1,1,0
C-08_Appendix_(SC)_Puducherry,C2608SCA,34,000,State - PUDUCHERRY,Urban,60+,5989,2423,3566,205,175,30,94,78,16,74,65,9,10,10,0,10,8,2,3,3,0,2,2,0,12,9,3,0,0,0
C-08_Appendix_(SC)_Puducherry,C2608SCA,34,000,State - PUDUCHERRY,Urban,Age not stated,50,20,30,3,2,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Punjab,C2608SCA,03,000,State - PUNJAB,Total,Total,6247182,3242632,3004550,158823,86680,72143,85567,50856,34711,36647,16466,20181,15398,9846,5552,4557,2339,2218,232,205,27,72,69,3,16157,6776,9381,193,123,70
C-08_Appendix_(SC)_Punjab,C2608SCA,03,000,State - PUNJAB,Total,15-19,995782,541541,454241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Punjab,C2608SCA,03,000,State - PUNJAB,Total,20-24,909405,477364,432041,39730,15926,23804,21046,8436,12610,6243,1802,4441,7012,4147,2865,1608,575,1033,38,25,13,8,7,1,3748,919,2829,27,15,12
C-08_Appendix_(SC)_Punjab,C2608SCA,03,000,State - PUNJAB,Total,25-29,761927,391660,370267,39731,17743,21988,18673,9204,9469,10957,3694,7263,4621,2747,1874,1086,489,597,30,27,3,12,10,2,4305,1535,2770,47,37,10
C-08_Appendix_(SC)_Punjab,C2608SCA,03,000,State - PUNJAB,Total,30-34,634774,322839,311935,22867,11938,10929,11312,6488,4824,6861,2867,3994,1611,1116,495,484,275,209,27,24,3,11,11,0,2504,1112,1392,57,45,12
C-08_Appendix_(SC)_Punjab,C2608SCA,03,000,State - PUNJAB,Total,35-59,2141183,1103692,1037491,50159,35444,14715,30351,22913,7438,11334,7019,4315,1905,1616,289,1291,930,361,106,102,4,39,39,0,5073,2800,2273,60,25,35
C-08_Appendix_(SC)_Punjab,C2608SCA,03,000,State - PUNJAB,Total,60+,790781,398363,392418,6167,5540,627,4092,3760,332,1216,1068,148,235,213,22,82,67,15,31,27,4,2,2,0,507,402,105,2,1,1
C-08_Appendix_(SC)_Punjab,C2608SCA,03,000,State - PUNJAB,Total,Age not stated,13330,7173,6157,169,89,80,93,55,38,36,16,20,14,7,7,6,3,3,0,0,0,0,0,0,20,8,12,0,0,0
C-08_Appendix_(SC)_Punjab,C2608SCA,03,000,State - PUNJAB,Rural,Total,4542674,2353048,2189626,67747,36948,30799,37579,22076,15503,15565,7103,8462,5232,3230,2002,1147,618,529,77,71,6,24,23,1,7997,3735,4262,126,92,34
C-08_Appendix_(SC)_Punjab,C2608SCA,03,000,State - PUNJAB,Rural,15-19,731302,396718,334584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Punjab,C2608SCA,03,000,State - PUNJAB,Rural,20-24,649733,340816,308917,18625,7114,11511,10563,4042,6521,2931,816,2115,2590,1490,1100,438,158,280,17,12,5,3,3,0,2070,583,1487,13,10,3
C-08_Appendix_(SC)_Punjab,C2608SCA,03,000,State - PUNJAB,Rural,25-29,540420,276672,263748,18095,7995,10100,8693,4155,4538,5120,1798,3322,1606,930,676,296,155,141,9,8,1,4,3,1,2334,918,1416,33,28,5
C-08_Appendix_(SC)_Punjab,C2608SCA,03,000,State - PUNJAB,Rural,30-34,458747,232270,226477,10039,5465,4574,4968,2906,2062,3085,1403,1682,502,355,147,128,85,43,10,10,0,5,5,0,1298,668,630,43,33,10
C-08_Appendix_(SC)_Punjab,C2608SCA,03,000,State - PUNJAB,Rural,35-59,1529369,787555,741814,18831,14441,4390,11855,9603,2252,4061,2767,1294,480,409,71,268,209,59,34,34,0,12,12,0,2085,1387,698,36,20,16
C-08_Appendix_(SC)_Punjab,C2608SCA,03,000,State - PUNJAB,Rural,60+,622554,313364,309190,2062,1887,175,1447,1341,106,349,311,38,51,45,6,14,10,4,7,7,0,0,0,0,193,172,21,1,1,0
C-08_Appendix_(SC)_Punjab,C2608SCA,03,000,State - PUNJAB,Rural,Age not stated,10549,5653,4896,95,46,49,53,29,24,19,8,11,3,1,2,3,1,2,0,0,0,0,0,0,17,7,10,0,0,0
C-08_Appendix_(SC)_Punjab,C2608SCA,03,000,State - PUNJAB,Urban,Total,1704508,889584,814924,91076,49732,41344,47988,28780,19208,21082,9363,11719,10166,6616,3550,3410,1721,1689,155,134,21,48,46,2,8160,3041,5119,67,31,36
C-08_Appendix_(SC)_Punjab,C2608SCA,03,000,State - PUNJAB,Urban,15-19,264480,144823,119657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Punjab,C2608SCA,03,000,State - PUNJAB,Urban,20-24,259672,136548,123124,21105,8812,12293,10483,4394,6089,3312,986,2326,4422,2657,1765,1170,417,753,21,13,8,5,4,1,1678,336,1342,14,5,9
C-08_Appendix_(SC)_Punjab,C2608SCA,03,000,State - PUNJAB,Urban,25-29,221507,114988,106519,21636,9748,11888,9980,5049,4931,5837,1896,3941,3015,1817,1198,790,334,456,21,19,2,8,7,1,1971,617,1354,14,9,5
C-08_Appendix_(SC)_Punjab,C2608SCA,03,000,State - PUNJAB,Urban,30-34,176027,90569,85458,12828,6473,6355,6344,3582,2762,3776,1464,2312,1109,761,348,356,190,166,17,14,3,6,6,0,1206,444,762,14,12,2
C-08_Appendix_(SC)_Punjab,C2608SCA,03,000,State - PUNJAB,Urban,35-59,611814,316137,295677,31328,21003,10325,18496,13310,5186,7273,4252,3021,1425,1207,218,1023,721,302,72,68,4,27,27,0,2988,1413,1575,24,5,19
C-08_Appendix_(SC)_Punjab,C2608SCA,03,000,State - PUNJAB,Urban,60+,168227,84999,83228,4105,3653,452,2645,2419,226,867,757,110,184,168,16,68,57,11,24,20,4,2,2,0,314,230,84,1,0,1
C-08_Appendix_(SC)_Punjab,C2608SCA,03,000,State - PUNJAB,Urban,Age not stated,2781,1520,1261,74,43,31,40,26,14,17,8,9,11,6,5,3,2,1,0,0,0,0,0,0,3,1,2,0,0,0
C-08_Appendix_(SC)_Rajasthan,C2608SCA,08,000,State - RAJASTHAN,Total,Total,7704425,3974220,3730205,263979,209577,54402,132495,108656,23839,72843,54477,18366,10696,9004,1692,3455,2787,668,252,241,11,145,135,10,44072,34261,9811,21,16,5
C-08_Appendix_(SC)_Rajasthan,C2608SCA,08,000,State - RAJASTHAN,Total,15-19,1348461,730559,617902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Rajasthan,C2608SCA,08,000,State - RAJASTHAN,Total,20-24,1167780,620849,546931,70995,49633,21362,41717,30454,11263,12224,7392,4832,3732,2947,785,1149,891,258,63,58,5,45,42,3,12059,7845,4214,6,4,2
C-08_Appendix_(SC)_Rajasthan,C2608SCA,08,000,State - RAJASTHAN,Total,25-29,944341,492236,452105,68256,50951,17305,31297,25092,6205,19954,13037,6917,3130,2548,582,918,716,202,54,49,5,35,33,2,12859,9470,3389,9,6,3
C-08_Appendix_(SC)_Rajasthan,C2608SCA,08,000,State - RAJASTHAN,Total,30-34,813056,412334,400722,43116,34872,8244,20530,17405,3125,13822,10243,3579,1388,1184,204,415,340,75,31,30,1,23,20,3,6904,5647,1257,3,3,0
C-08_Appendix_(SC)_Rajasthan,C2608SCA,08,000,State - RAJASTHAN,Total,35-59,2574295,1317921,1256374,75393,68400,6993,35870,32869,3001,24775,21883,2892,2284,2173,111,890,765,125,92,92,0,39,39,0,11441,10577,864,2,2,0
C-08_Appendix_(SC)_Rajasthan,C2608SCA,08,000,State - RAJASTHAN,Total,60+,809795,376516,433279,5163,4886,277,2524,2401,123,1834,1734,100,120,116,4,68,62,6,11,11,0,2,1,1,603,560,43,1,1,0
C-08_Appendix_(SC)_Rajasthan,C2608SCA,08,000,State - RAJASTHAN,Total,Age not stated,46697,23805,22892,1056,835,221,557,435,122,234,188,46,42,36,6,15,13,2,1,1,0,1,0,1,206,162,44,0,0,0
C-08_Appendix_(SC)_Rajasthan,C2608SCA,08,000,State - RAJASTHAN,Rural,Total,5912385,3049595,2862790,139335,121028,18307,72266,63765,8501,33281,28317,4964,2713,2443,270,1034,925,109,123,120,3,88,84,4,29826,25370,4456,4,4,0
C-08_Appendix_(SC)_Rajasthan,C2608SCA,08,000,State - RAJASTHAN,Rural,15-19,1035578,563928,471650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
