source_file,Table | Name,State | Code,Distt. | Code,Area Name,Total/ | Rural/ | Urban/,Age-group | 1,Total | Persons | 2,Males | 3,Females | 4,Marital status | Persons | 5,Never married | Males | 6,Females | 7,Currently Married | Persons | 8,Males | 9,Females | 10,Widowed | Persons | 11,Males | 12,Females | 13,Separated | Persons | 14,Males | 15,Females | 16,Divorced | Persons | 17,Males | 18,Females | 19,Unspecified | Persons | 20,Males | 21,Females | 22
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Rural,27,27871,14687,13184,7920,6287,1633,19534,8315,11219,258,58,200,85,14,71,74,13,61,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Rural,28,32249,16890,15359,7877,6327,1550,23857,10446,13411,342,78,264,84,21,63,89,18,71,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Rural,29,22543,11409,11134,4663,3715,948,17464,7596,9868,278,63,215,68,22,46,70,13,57,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Urban,15,8023,4072,3951,7681,4000,3681,313,66,247,27,4,23,2,2,0,0,0,0,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Urban,16,7966,4098,3868,7614,4021,3593,340,76,264,9,1,8,2,0,2,1,0,1,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Urban,17,7641,3960,3681,7082,3864,3218,540,88,452,11,3,8,6,5,1,2,0,2,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Urban,18,9454,4912,4542,8244,4749,3495,1190,155,1035,12,5,7,4,2,2,4,1,3,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Urban,19,7856,3846,4010,6332,3671,2661,1498,170,1328,14,4,10,6,0,6,6,1,5,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Urban,20,10240,4930,5310,7095,4383,2712,3097,534,2563,30,9,21,12,2,10,6,2,4,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Urban,21,7751,3825,3926,5228,3284,1944,2477,530,1947,23,7,16,14,2,12,9,2,7,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Urban,22,9318,4608,4710,5675,3709,1966,3572,887,2685,40,6,34,19,6,13,12,0,12,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Urban,23,7567,3774,3793,4479,2989,1490,3031,774,2257,26,4,22,21,3,18,10,4,6,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Urban,24,7882,3907,3975,4181,2846,1335,3632,1049,2583,38,5,33,20,4,16,11,3,8,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Urban,25,10826,5149,5677,4488,3157,1331,6201,1959,4242,80,15,65,41,14,27,16,4,12,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Urban,26,8353,4105,4248,3459,2430,1029,4776,1659,3117,64,8,56,33,7,26,21,1,20,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Urban,27,7278,3684,3594,2773,1997,776,4404,1671,2733,66,12,54,18,3,15,17,1,16,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Urban,28,8221,4214,4007,2789,2121,668,5291,2069,3222,84,13,71,37,8,29,20,3,17,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Urban,29,6102,3155,2947,1900,1422,478,4088,1710,2378,72,9,63,30,11,19,12,3,9,0,0,0
