source_file,Table | Name,State | Code,Distt. | Code,Area Name,Total/ | Rural/ | Urban/,Age at | marriage | 1,Number of ever married | persons | Males | 2,Females | 3,Duration of marriage of currently married persons | All durations | Males | 4,Females | 5,0-4 | Males | 6,Females | 7,5-9 | Males | 8,Females | 9,10-19 | Males | 10,Females | 11,20-29 | Males | 12,Females | 13,30-39 | Males | 14,Females | 15,40 and above | Males | 16,Females | 17,Duration not known | Males | 18,Females | 19
C-04_(SC)_India,C1504SC,06,000,State - HARYANA,Rural,26-27,41514,8304,40745,7941,10115,2399,8443,1642,11020,1683,5917,1134,3369,842,1861,234,20,7
C-04_(SC)_India,C1504SC,06,000,State - HARYANA,Rural,28-29,23868,4596,23413,4310,5703,1107,5195,755,6031,939,3204,688,2101,644,1168,173,11,4
C-04_(SC)_India,C1504SC,06,000,State - HARYANA,Rural,30-31,15113,2161,14487,1856,2629,321,2810,344,3412,391,2350,345,2085,333,1193,118,8,4
C-04_(SC)_India,C1504SC,06,000,State - HARYANA,Rural,32-33,4751,646,4648,602,1347,154,976,94,1005,135,732,129,416,72,171,18,1,0
C-04_(SC)_India,C1504SC,06,000,State - HARYANA,Rural,34 +,5876,1201,5496,829,1172,159,845,93,1258,224,1301,261,594,67,324,25,2,0
C-04_(SC)_India,C1504SC,06,000,State - HARYANA,Rural,Not stated,35478,31066,31864,27167,0,0,0,0,0,0,0,0,0,0,0,0,31864,27167
C-04_(SC)_India,C1504SC,06,000,State - HARYANA,Urban,All ages,332504,358020,317500,315647,45020,45007,47200,47235,84004,84803,65237,64134,34354,33783,26638,26230,15047,14455
C-04_(SC)_India,C1504SC,06,000,State - HARYANA,Urban,Less than 10,3260,5423,3118,4772,1,5,5,21,324,1052,1016,1385,770,1055,999,1248,3,6
C-04_(SC)_India,C1504SC,06,000,State - HARYANA,Urban,10-11,866,3564,782,3082,4,20,26,138,143,658,172,744,161,623,276,893,0,6
C-04_(SC)_India,C1504SC,06,000,State - HARYANA,Urban,12-13,1479,9277,1342,7848,12,69,80,437,292,2058,303,2014,262,1454,391,1810,2,6
C-04_(SC)_India,C1504SC,06,000,State - HARYANA,Urban,14-15,5521,35161,4741,28634,127,731,316,2447,1111,7911,1109,7497,838,4856,1235,5164,5,28
C-04_(SC)_India,C1504SC,06,000,State - HARYANA,Urban,16-17,13925,64668,12675,56136,870,5410,1589,8276,3750,17030,2689,13162,1733,6842,2021,5354,23,62
C-04_(SC)_India,C1504SC,06,000,State - HARYANA,Urban,18-19,44782,110816,41948,100067,4928,16208,6104,16808,11734,29279,9049,21005,5125,9883,4969,6795,39,89
C-04_(SC)_India,C1504SC,06,000,State - HARYANA,Urban,20-21,91655,67290,87184,59105,11159,11029,13152,10572,23865,15980,19893,11970,10197,5753,8847,3749,71,52
C-04_(SC)_India,C1504SC,06,000,State - HARYANA,Urban,22-23,63592,24919,61980,23302,10518,5967,10199,4745,17731,6214,13309,3787,6409,1822,3766,752,48,15
C-04_(SC)_India,C1504SC,06,000,State - HARYANA,Urban,24-25,47089,12226,45789,11207,7830,3147,7132,2266,12800,2860,10059,1633,5197,954,2733,334,38,13
C-04_(SC)_India,C1504SC,06,000,State - HARYANA,Urban,26-27,19788,4154,19445,3954,4642,1397,3768,894,5616,970,3420,408,1464,229,518,53,17,3
C-04_(SC)_India,C1504SC,06,000,State - HARYANA,Urban,28-29,12261,2178,12040,2006,2670,631,2540,419,3438,475,2027,265,983,171,372,42,10,3
C-04_(SC)_India,C1504SC,06,000,State - HARYANA,Urban,30-31,7310,936,7080,791,1247,223,1434,131,1918,179,1237,137,855,97,382,24,7,0
C-04_(SC)_India,C1504SC,06,000,State - HARYANA,Urban,32-33,2242,294,2188,265,560,86,450,41,637,57,346,64,158,14,36,2,1,1
C-04_(SC)_India,C1504SC,06,000,State - HARYANA,Urban,34 +,2510,441,2406,307,452,84,405,40,645,80,608,63,202,30,93,10,1,0
C-04_(SC)_India,C1504SC,06,000,State - HARYANA,Urban,Not stated,16224,16673,14782,14171,0,0,0,0,0,0,0,0,0,0,0,0,14782,14171
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Total,All ages,679052,711645,649614,624142,92096,87583,95556,91300,175141,168910,142107,135321,70618,67650,49474,48069,24622,25309
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Total,Less than 10,9592,18523,9140,16190,3,6,13,34,752,2930,3050,4756,2407,3997,2906,4455,9,12
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Total,10-11,2212,8662,2005,6987,4,18,38,126,232,1116,469,1669,483,1633,778,2418,1,7
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Total,12-13,3439,22930,3041,18319,14,73,67,584,471,3756,776,5207,697,3927,1013,4756,3,16
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Total,14-15,13778,79114,11788,61823,142,812,424,3600,2145,15187,2992,18571,2521,12232,3562,11384,2,37
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Total,16-17,30713,127161,27882,108444,1042,7356,2232,13207,7380,33934,7656,30143,4571,14322,4971,9420,30,62
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Total,18-19,88647,180901,83108,162659,6441,22899,9522,26941,23350,50288,21787,37874,11726,15567,10237,8971,45,119
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Total,20-21,164368,131608,156070,117590,16976,22891,21844,22705,44567,33958,39654,23244,19056,9735,13894,4972,79,85
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Total,22-23,122557,59200,119558,56002,20125,16193,19898,12489,35733,15001,26618,7983,11520,3302,5588,993,76,41
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Total,24-25,104928,32110,102046,29944,18745,9497,17744,6606,29896,7806,21445,3677,10049,1862,4114,480,53,16
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Total,26-27,49412,12315,48733,11770,12641,4443,10100,2786,13884,2772,8004,1141,3147,516,943,100,14,12
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Total,28-29,31836,6030,31305,5701,8237,2117,6816,1358,8571,1289,4956,546,2050,319,666,68,9,4
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Total,30-31,19184,2736,18675,2429,4273,768,4185,586,5150,559,2806,302,1686,181,562,31,13,2
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Total,32-33,6439,792,6300,744,1945,284,1512,169,1565,163,843,87,324,25,109,15,2,1
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Total,34 +,5862,782,5680,645,1508,226,1161,109,1445,151,1051,121,381,32,131,6,3,0
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Total,Not stated,26085,28781,24283,24895,0,0,0,0,0,0,0,0,0,0,0,0,24283,24895
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Rural,All ages,19626,20826,18748,18521,2710,2647,2803,2784,5137,5045,4057,3983,1911,1946,1539,1530,591,586
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Rural,Less than 10,215,553,203,487,0,0,0,3,18,102,79,145,41,112,65,124,0,1
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Rural,10-11,62,288,56,240,1,3,0,5,11,43,7,59,15,48,21,81,1,1
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Rural,12-13,115,769,106,643,2,1,2,27,15,153,30,179,17,115,39,168,1,0
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Rural,14-15,408,2608,342,2103,2,49,21,168,63,506,95,630,54,389,107,358,0,3
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Rural,16-17,1066,4310,958,3787,42,364,90,529,274,1186,241,937,132,453,177,316,2,2
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Rural,18-19,2878,5734,2696,5264,262,863,329,876,713,1600,681,1168,377,465,333,285,1,7
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Rural,20-21,5245,3590,4997,3224,603,681,721,654,1409,928,1231,575,596,233,435,150,2,3
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Rural,22-23,3628,1379,3547,1321,677,379,570,313,1076,327,729,196,311,76,179,29,5,1
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Rural,24-25,2820,592,2740,554,508,185,478,129,831,137,561,56,225,34,134,13,3,0
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Rural,26-27,1235,188,1220,181,300,73,286,43,370,38,195,15,54,10,14,2,1,0
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Rural,28-29,694,95,686,92,169,32,165,22,194,15,106,13,35,8,17,2,0,0
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Rural,30-31,389,42,382,36,82,10,92,11,93,6,60,5,41,2,14,2,0,0
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Rural,32-33,130,9,128,9,38,1,31,4,35,3,18,1,4,0,2,0,0,0
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Rural,34 +,120,23,112,12,24,6,18,0,35,1,24,4,9,1,2,0,0,0
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Rural,Not stated,621,646,575,568,0,0,0,0,0,0,0,0,0,0,0,0,575,568
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Urban,All ages,659426,690819,630866,605621,89386,84936,92753,88516,170004,163865,138050,131338,68707,65704,47935,46539,24031,24723
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Urban,Less than 10,9377,17970,8937,15703,3,6,13,31,734,2828,2971,4611,2366,3885,2841,4331,9,11
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Urban,10-11,2150,8374,1949,6747,3,15,38,121,221,1073,462,1610,468,1585,757,2337,0,6
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Urban,12-13,3324,22161,2935,17676,12,72,65,557,456,3603,746,5028,680,3812,974,4588,2,16
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Urban,14-15,13370,76506,11446,59720,140,763,403,3432,2082,14681,2897,17941,2467,11843,3455,11026,2,34
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Urban,16-17,29647,122851,26924,104657,1000,6992,2142,12678,7106,32748,7415,29206,4439,13869,4794,9104,28,60
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Urban,18-19,85769,175167,80412,157395,6179,22036,9193,26065,22637,48688,21106,36706,11349,15102,9904,8686,44,112
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Urban,20-21,159123,128018,151073,114366,16373,22210,21123,22051,43158,33030,38423,22669,18460,9502,13459,4822,77,82
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Urban,22-23,118929,57821,116011,54681,19448,15814,19328,12176,34657,14674,25889,7787,11209,3226,5409,964,71,40
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Urban,24-25,102108,31518,99306,29390,18237,9312,17266,6477,29065,7669,20884,3621,9824,1828,3980,467,50,16
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Urban,26-27,48177,12127,47513,11589,12341,4370,9814,2743,13514,2734,7809,1126,3093,506,929,98,13,12
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Urban,28-29,31142,5935,30619,5609,8068,2085,6651,1336,8377,1274,4850,533,2015,311,649,66,9,4
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Urban,30-31,18795,2694,18293,2393,4191,758,4093,575,5057,553,2746,297,1645,179,548,29,13,2
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Urban,32-33,6309,783,6172,735,1907,283,1481,165,1530,160,825,86,320,25,107,15,2,1
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Urban,34 +,5742,759,5568,633,1484,220,1143,109,1410,150,1027,117,372,31,129,6,3,0
C-04_(SC)_India,C1504SC,07,000,State - NCT OF DELHI,Urban,Not stated,25464,28135,23708,24327,0,0,0,0,0,0,0,0,0,0,0,0,23708,24327
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Total,All ages,2893536,3208397,2757205,2828409,398231,410881,392247,399438,704069,726202,542521,553943,317501,322934,286939,295933,115697,119078
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Total,Less than 10,53385,125629,50384,111751,1017,2266,1956,4263,11436,28153,13081,26978,9569,21565,13133,28144,192,382
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Total,10-11,35047,96823,32090,83131,1971,4180,2582,5895,7166,17551,6881,18014,5547,15371,7867,21877,76,243
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Total,12-13,48110,173942,44375,152851,3710,9087,4070,14403,10629,39010,9581,34772,7428,26058,8850,29091,107,430
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Total,14-15,144986,435140,131806,365352,10218,28290,12579,42998,31410,97915,28173,80230,21961,55044,27154,59824,311,1051
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Total,16-17,236556,679862,221482,604926,28810,97025,32173,95927,61794,170530,43157,119784,27193,66095,27790,53550,565,2015
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Total,18-19,536620,986105,511351,902585,84963,172374,79596,148072,140381,246791,98191,176668,55959,89213,50873,66403,1388,3064
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Total,20-21,969589,421312,926859,351579,141317,61879,141418,59018,248348,90228,192328,72328,106710,36813,93812,29896,2926,1417
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Total,22-23,403009,98617,392455,90604,66845,21045,62467,18137,107319,22734,82847,16131,42350,7656,29465,4541,1162,360
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Total,24-25,217798,38549,210655,33858,31409,8362,32366,6577,53982,8044,45226,5635,26868,3211,20140,1907,664,122
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Total,26-27,57803,10879,56827,10234,13498,3394,10697,2065,14476,2344,9819,1366,5249,738,2928,271,160,56
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Total,28-29,33846,6662,33230,6081,7735,1714,6112,1148,8159,1466,5634,911,3513,593,1992,234,85,15
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Total,30-31,23662,3676,22629,3018,3448,628,3831,553,5203,729,4464,567,3417,378,2208,149,58,14
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Total,32-33,6270,1006,6124,934,1567,276,1141,166,1527,211,1041,179,618,75,215,19,15,8
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Total,34 +,9519,2514,8972,1612,1723,361,1259,216,2239,496,2098,380,1119,124,512,27,22,8
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Total,Not stated,117336,127681,107966,109893,0,0,0,0,0,0,0,0,0,0,0,0,107966,109893
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Rural,All ages,2257711,2502482,2146805,2208930,311836,322612,303657,309555,544280,562815,416507,427212,247501,253097,235613,243576,87411,90063
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Rural,Less than 10,43339,102345,40739,91365,974,2145,1827,3912,9952,23601,10073,21490,7336,16968,10414,22931,163,318
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Rural,10-11,29095,75573,26603,65116,1866,3913,2370,5092,6005,13841,5491,13490,4402,11527,6398,17039,71,214
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Rural,12-13,39992,135156,36861,119608,3510,8284,3600,11883,8847,30438,7669,26102,5932,19599,7210,22947,93,355
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Rural,14-15,118878,334748,108134,282475,9294,24561,10769,34223,25887,74892,22513,59243,17385,41325,22029,47378,257,853
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Rural,16-17,196215,539295,183667,480939,25297,80081,27062,76060,51027,133157,34935,92767,21978,52239,22869,44922,499,1713
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Rural,18-19,434336,796438,413816,729810,71643,139032,65184,118252,113138,197405,77148,141770,43959,73333,41555,57399,1189,2619
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Rural,20-21,781920,319234,746351,263473,115520,44626,114153,42643,198051,66396,152480,54796,85184,28643,78489,25200,2474,1169
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Rural,22-23,300744,66728,292312,60872,48945,12582,45329,11609,78624,15261,61614,11597,32417,5810,24466,3734,917,279
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Rural,24-25,148461,23624,143003,20399,19839,4354,21064,3709,35445,4774,30654,3729,19386,2262,16088,1475,527,96
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Rural,26-27,33668,5895,33055,5509,7407,1545,5877,1069,8059,1252,5884,869,3460,518,2246,214,122,42
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Rural,28-29,19102,3903,18714,3535,4038,844,3176,595,4272,871,3256,594,2364,439,1548,184,60,8
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Rural,30-31,14183,2200,13455,1797,1734,299,1971,272,2801,455,2743,369,2433,277,1732,115,41,10
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Rural,32-33,3461,600,3376,552,790,131,552,93,794,129,627,116,429,60,175,16,9,7
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Rural,34 +,6163,1782,5747,1106,979,215,723,143,1378,343,1420,280,836,97,394,22,17,6
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Rural,Not stated,88154,94961,80972,82374,0,0,0,0,0,0,0,0,0,0,0,0,80972,82374
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Urban,All ages,635825,705915,610400,619479,86395,88269,88590,89883,159789,163387,126014,126731,70000,69837,51326,52357,28286,29015
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Urban,Less than 10,10046,23284,9645,20386,43,121,129,351,1484,4552,3008,5488,2233,4597,2719,5213,29,64
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Urban,10-11,5952,21250,5487,18015,105,267,212,803,1161,3710,1390,4524,1145,3844,1469,4838,5,29
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Urban,12-13,8118,38786,7514,33243,200,803,470,2520,1782,8572,1912,8670,1496,6459,1640,6144,14,75
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Urban,14-15,26108,100392,23672,82877,924,3729,1810,8775,5523,23023,5660,20987,4576,13719,5125,12446,54,198
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Urban,16-17,40341,140567,37815,123987,3513,16944,5111,19867,10767,37373,8222,27017,5215,13856,4921,8628,66,302
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Urban,18-19,102284,189667,97535,172775,13320,33342,14412,29820,27243,49386,21043,34898,12000,15880,9318,9004,199,445
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Urban,20-21,187669,102078,180508,88106,25797,17253,27265,16375,50297,23832,39848,17532,21526,8170,15323,4696,452,248
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Urban,22-23,102265,31889,100143,29732,17900,8463,17138,6528,28695,7473,21233,4534,9933,1846,4999,807,245,81
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Urban,24-25,69337,14925,67652,13459,11570,4008,11302,2868,18537,3270,14572,1906,7482,949,4052,432,137,26
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Urban,26-27,24135,4984,23772,4725,6091,1849,4820,996,6417,1092,3935,497,1789,220,682,57,38,14
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Urban,28-29,14744,2759,14516,2546,3697,870,2936,553,3887,595,2378,317,1149,154,444,50,25,7
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Urban,30-31,9479,1476,9174,1221,1714,329,1860,281,2402,274,1721,198,984,101,476,34,17,4
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Urban,32-33,2809,406,2748,382,777,145,589,73,733,82,414,63,189,15,40,3,6,1
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Urban,34 +,3356,732,3225,506,744,146,536,73,861,153,678,100,283,27,118,5,5,2
C-04_(SC)_India,C1504SC,08,000,State - RAJASTHAN,Urban,Not stated,29182,32720,26994,27519,0,0,0,0,0,0,0,0,0,0,0,0,26994,27519
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Total,All ages,9214214,9933968,8562534,8869302,929876,1018187,1084995,1138944,2193306,2312461,1686363,1738678,973704,997178,1066162,1044667,628128,619187
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Total,Less than 10,150981,316366,135789,281509,188,430,733,2015,19991,58891,33584,72704,28460,57543,51976,87900,857,2026
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Total,10-11,94588,201714,82872,175149,383,1145,2024,6842,14160,40716,18884,43268,15695,32241,31192,49519,534,1418
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Total,12-13,80007,256151,69743,222732,945,3430,2932,13781,13066,50544,15736,50436,12713,39017,23977,64037,374,1487
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Total,14-15,244214,824980,205908,692727,5038,26429,11039,60149,39891,175864,43921,154419,35855,110401,69187,161654,977,3811
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Total,16-17,539849,1917738,477601,1721845,31566,182790,49014,231148,124678,508363,99150,363443,67766,207449,102848,217723,2579,10929
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Total,18-19,1750841,3684895,1620241,3412594,178174,486929,216401,519523,465024,1009488,335930,699955,190597,357830,227105,321767,7010,17102
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Total,20-21,3401600,1462491,3195741,1246417,363956,193897,457615,201232,917232,333268,687609,257612,367728,138151,384950,114265,16651,7992
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Total,22-23,1220255,353064,1174629,323333,178230,69391,181055,62503,337561,82093,244408,58128,129007,30999,97892,17831,6476,2388
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Total,24-25,652799,146921,622872,127885,87950,28971,92163,24432,164974,30023,134943,22177,81826,14367,57676,6982,3340,933
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Total,26-27,161158,42091,156881,39145,36732,12001,29424,7885,40382,8946,26929,5630,15495,3226,6949,1105,970,352
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Total,28-29,109234,32667,105660,29458,24166,7642,20023,5247,26103,7144,17950,4899,11544,3234,5398,1098,476,194
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Total,30-31,80317,16616,75733,13781,10888,2554,14092,2478,17704,3289,15482,2925,11747,1863,5391,569,429,103
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Total,32-33,21253,4795,20584,4304,5539,1032,4101,782,4755,1052,3608,943,1912,372,524,84,145,39
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Total,34 +,34049,11373,31121,8075,6121,1546,4379,927,7785,2780,8229,2139,3359,485,1097,133,151,65
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Total,Not stated,673069,662106,587159,570348,0,0,0,0,0,0,0,0,0,0,0,0,587159,570348
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Rural,All ages,7950408,8581858,7370747,7678598,793787,873841,931482,981678,1892866,2007838,1436824,1494098,839015,867418,964723,949793,512050,503932
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Rural,Less than 10,136057,289053,121801,257369,176,400,698,1894,18487,53633,29397,65789,25095,52146,47189,81707,759,1800
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Rural,10-11,88450,181771,77369,157843,369,1055,1905,6208,13105,36515,17502,38792,14579,28734,29424,45279,485,1260
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Rural,12-13,74903,228744,65255,199615,907,3204,2752,12444,12148,45167,14707,44706,11897,34423,22506,58372,338,1299
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Rural,14-15,226353,723711,190925,609990,4796,24440,10291,53858,37038,155249,40603,133112,33019,94941,64297,145121,881,3269
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Rural,16-17,494913,1702001,437928,1533356,29489,165880,45069,206176,114038,450893,90300,318476,61517,182989,95194,199456,2321,9486
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Rural,18-19,1586329,3259565,1468482,3025711,163912,433220,197331,460729,422036,893402,301125,611823,169952,316072,208027,295892,6099,14573
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Rural,20-21,3020221,1211533,2835953,1029031,326133,158918,408586,164857,814438,273446,600450,209368,322092,115194,349895,100887,14359,6361
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Rural,22-23,1003368,269318,964718,246166,147039,50963,148718,47072,275906,62087,196585,44175,106085,24984,85301,15176,5084,1709
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Rural,24-25,494191,103739,469897,89642,65994,19433,69288,16816,122730,20703,98562,15718,62937,10792,47982,5561,2404,619
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Rural,26-27,108508,28275,105315,26215,24977,7669,19625,5102,26374,5994,17386,3882,11019,2468,5351,868,583,232
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Rural,28-29,73870,23913,71189,21502,16267,5247,13195,3659,17190,5258,11655,3695,8432,2619,4146,889,304,135
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Rural,30-31,53547,11629,50035,9590,6521,1576,8837,1617,11152,2363,10305,2130,8734,1397,4206,430,280,77
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Rural,32-33,12931,3405,12457,3053,3249,669,2401,522,2798,789,2256,703,1292,283,386,59,75,28
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Rural,34 +,23880,9206,21444,6478,3958,1167,2786,724,5426,2339,5991,1729,2365,376,819,96,99,47
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Rural,Not stated,552887,535995,477979,463037,0,0,0,0,0,0,0,0,0,0,0,0,477979,463037
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Urban,All ages,1263806,1352110,1191787,1190704,136089,144346,153513,157266,300440,304623,249539,244580,134689,129760,101439,94874,116078,115255
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Urban,Less than 10,14924,27313,13988,24140,12,30,35,121,1504,5258,4187,6915,3365,5397,4787,6193,98,226
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Urban,10-11,6138,19943,5503,17306,14,90,119,634,1055,4201,1382,4476,1116,3507,1768,4240,49,158
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Urban,12-13,5104,27407,4488,23117,38,226,180,1337,918,5377,1029,5730,816,4594,1471,5665,36,188
C-04_(SC)_India,C1504SC,09,000,State - UTTAR PRADESH,Urban,14-15,17861,101269,14983,82737,242,1989,748,6291,2853,20615,3318,21307,2836,15460,4890,16533,96,542
