source_file,Table | Name,State | Code,Distt. | Code,Area Name,Total/ | Rural/ | Urban/,Age-group | 1,Total population | Persons | 2,Males | 3,Females | 4,Educational level | Graduate and above | Persons | 5,Males | 6,Females | 7,Graduate degree other than | technical degree | Persons | 8,Males | 9,Females | 10,Post graduate degree other than | technical degree | Persons | 11,Males | 12,Females | 13,Technical degree or diploma equal to degree or post graduate degree | Engineering and technology | Persons | 14,Males | 15,Females | 16,Medicine | Persons | 17,Males | 18,Females | 19,Agriculture and dairying | Persons | 20,Males | 21,Females | 22,Veterinary | Persons | 23,Males | 24,Females | 25,Teaching | Persons | 26,Males | 27,Females | 28,Others | Persons | 29,Males | 30,Females | 31
C-08_Appendix_(ST)_India,C2808STA,24,000,State - GUJARAT,Urban,Age not stated,5783,2954,2829,189,114,75,118,79,39,20,11,9,22,15,7,6,1,5,0,0,0,0,0,0,23,8,15,0,0,0
C-08_Appendix_(ST)_India,C2808STA,25,000,State - DAMAN & DIU,Total,Total,11240,5651,5589,170,102,68,108,68,40,25,15,10,12,9,3,6,1,5,0,0,0,0,0,0,19,9,10,0,0,0
C-08_Appendix_(ST)_India,C2808STA,25,000,State - DAMAN & DIU,Total,15-19,1673,891,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_India,C2808STA,25,000,State - DAMAN & DIU,Total,20-24,1722,847,875,35,14,21,19,10,9,4,1,3,5,3,2,4,0,4,0,0,0,0,0,0,3,0,3,0,0,0
C-08_Appendix_(ST)_India,C2808STA,25,000,State - DAMAN & DIU,Total,25-29,1531,785,746,37,19,18,24,11,13,5,4,1,2,1,1,2,1,1,0,0,0,0,0,0,4,2,2,0,0,0
C-08_Appendix_(ST)_India,C2808STA,25,000,State - DAMAN & DIU,Total,30-34,1343,696,647,36,22,14,16,8,8,9,6,3,4,4,0,0,0,0,0,0,0,0,0,0,7,4,3,0,0,0
C-08_Appendix_(ST)_India,C2808STA,25,000,State - DAMAN & DIU,Total,35-59,4072,2044,2028,62,47,15,49,39,10,7,4,3,1,1,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0
C-08_Appendix_(ST)_India,C2808STA,25,000,State - DAMAN & DIU,Total,60+,885,380,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_India,C2808STA,25,000,State - DAMAN & DIU,Total,Age not stated,14,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_India,C2808STA,25,000,State - DAMAN & DIU,Rural,Total,5511,2756,2755,76,48,28,44,29,15,14,10,4,4,4,0,3,0,3,0,0,0,0,0,0,11,5,6,0,0,0
C-08_Appendix_(ST)_India,C2808STA,25,000,State - DAMAN & DIU,Rural,15-19,818,432,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_India,C2808STA,25,000,State - DAMAN & DIU,Rural,20-24,834,398,436,17,8,9,10,6,4,3,1,2,1,1,0,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0
C-08_Appendix_(ST)_India,C2808STA,25,000,State - DAMAN & DIU,Rural,25-29,717,364,353,19,11,8,10,6,4,3,2,1,1,1,0,1,0,1,0,0,0,0,0,0,4,2,2,0,0,0
C-08_Appendix_(ST)_India,C2808STA,25,000,State - DAMAN & DIU,Rural,30-34,605,310,295,17,11,6,8,4,4,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0
C-08_Appendix_(ST)_India,C2808STA,25,000,State - DAMAN & DIU,Rural,35-59,2070,1046,1024,23,18,5,16,13,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0
C-08_Appendix_(ST)_India,C2808STA,25,000,State - DAMAN & DIU,Rural,60+,463,203,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_India,C2808STA,25,000,State - DAMAN & DIU,Rural,Age not stated,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_India,C2808STA,25,000,State - DAMAN & DIU,Urban,Total,5729,2895,2834,94,54,40,64,39,25,11,5,6,8,5,3,3,1,2,0,0,0,0,0,0,8,4,4,0,0,0
C-08_Appendix_(ST)_India,C2808STA,25,000,State - DAMAN & DIU,Urban,15-19,855,459,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_India,C2808STA,25,000,State - DAMAN & DIU,Urban,20-24,888,449,439,18,6,12,9,4,5,1,0,1,4,2,2,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0
C-08_Appendix_(ST)_India,C2808STA,25,000,State - DAMAN & DIU,Urban,25-29,814,421,393,18,8,10,14,5,9,2,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_India,C2808STA,25,000,State - DAMAN & DIU,Urban,30-34,738,386,352,19,11,8,8,4,4,4,1,3,3,3,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0
C-08_Appendix_(ST)_India,C2808STA,25,000,State - DAMAN & DIU,Urban,35-59,2002,998,1004,39,29,10,33,26,7,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0
C-08_Appendix_(ST)_India,C2808STA,25,000,State - DAMAN & DIU,Urban,60+,422,177,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_India,C2808STA,25,000,State - DAMAN & DIU,Urban,Age not stated,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_India,C2808STA,26,000,State - DADRA & NAGAR HAVELI,Total,Total,112613,55230,57383,2232,1412,820,853,586,267,288,173,115,102,84,18,93,39,54,0,0,0,0,0,0,895,530,365,1,0,1
C-08_Appendix_(ST)_India,C2808STA,26,000,State - DADRA & NAGAR HAVELI,Total,15-19,18289,9373,8916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_India,C2808STA,26,000,State - DADRA & NAGAR HAVELI,Total,20-24,17588,8447,9141,562,329,233,233,156,77,41,26,15,33,25,8,22,6,16,0,0,0,0,0,0,232,116,116,1,0,1
C-08_Appendix_(ST)_India,C2808STA,26,000,State - DADRA & NAGAR HAVELI,Total,25-29,15062,7439,7623,554,320,234,144,89,55,73,33,40,31,24,7,29,9,20,0,0,0,0,0,0,277,165,112,0,0,0
C-08_Appendix_(ST)_India,C2808STA,26,000,State - DADRA & NAGAR HAVELI,Total,30-34,12078,6035,6043,345,202,143,125,75,50,61,34,27,15,13,2,19,11,8,0,0,0,0,0,0,125,69,56,0,0,0
C-08_Appendix_(ST)_India,C2808STA,26,000,State - DADRA & NAGAR HAVELI,Total,35-59,39823,19712,20111,756,551,205,345,263,82,112,80,32,21,20,1,23,13,10,0,0,0,0,0,0,255,175,80,0,0,0
C-08_Appendix_(ST)_India,C2808STA,26,000,State - DADRA & NAGAR HAVELI,Total,60+,9568,4122,5446,10,7,3,4,2,2,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
C-08_Appendix_(ST)_India,C2808STA,26,000,State - DADRA & NAGAR HAVELI,Total,Age not stated,205,102,103,5,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0
C-08_Appendix_(ST)_India,C2808STA,26,000,State - DADRA & NAGAR HAVELI,Rural,Total,93238,45626,47612,1331,928,403,460,348,112,145,97,48,37,33,4,38,14,24,0,0,0,0,0,0,651,436,215,0,0,0
C-08_Appendix_(ST)_India,C2808STA,26,000,State - DADRA & NAGAR HAVELI,Rural,15-19,15457,7893,7564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_India,C2808STA,26,000,State - DADRA & NAGAR HAVELI,Rural,20-24,14666,7056,7610,400,262,138,167,121,46,29,20,9,17,14,3,12,4,8,0,0,0,0,0,0,175,103,72,0,0,0
C-08_Appendix_(ST)_India,C2808STA,26,000,State - DADRA & NAGAR HAVELI,Rural,25-29,12329,6119,6210,371,243,128,93,63,30,42,23,19,10,9,1,11,3,8,0,0,0,0,0,0,215,145,70,0,0,0
C-08_Appendix_(ST)_India,C2808STA,26,000,State - DADRA & NAGAR HAVELI,Rural,30-34,9741,4842,4899,173,117,56,53,40,13,26,15,11,5,5,0,5,3,2,0,0,0,0,0,0,84,54,30,0,0,0
C-08_Appendix_(ST)_India,C2808STA,26,000,State - DADRA & NAGAR HAVELI,Rural,35-59,32868,16224,16644,377,298,79,144,122,22,48,39,9,4,4,0,10,4,6,0,0,0,0,0,0,171,129,42,0,0,0
C-08_Appendix_(ST)_India,C2808STA,26,000,State - DADRA & NAGAR HAVELI,Rural,60+,7993,3401,4592,5,5,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
C-08_Appendix_(ST)_India,C2808STA,26,000,State - DADRA & NAGAR HAVELI,Rural,Age not stated,184,91,93,5,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0
C-08_Appendix_(ST)_India,C2808STA,26,000,State - DADRA & NAGAR HAVELI,Urban,Total,19375,9604,9771,901,484,417,393,238,155,143,76,67,65,51,14,55,25,30,0,0,0,0,0,0,244,94,150,1,0,1
C-08_Appendix_(ST)_India,C2808STA,26,000,State - DADRA & NAGAR HAVELI,Urban,15-19,2832,1480,1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_India,C2808STA,26,000,State - DADRA & NAGAR HAVELI,Urban,20-24,2922,1391,1531,162,67,95,66,35,31,12,6,6,16,11,5,10,2,8,0,0,0,0,0,0,57,13,44,1,0,1
C-08_Appendix_(ST)_India,C2808STA,26,000,State - DADRA & NAGAR HAVELI,Urban,25-29,2733,1320,1413,183,77,106,51,26,25,31,10,21,21,15,6,18,6,12,0,0,0,0,0,0,62,20,42,0,0,0
C-08_Appendix_(ST)_India,C2808STA,26,000,State - DADRA & NAGAR HAVELI,Urban,30-34,2337,1193,1144,172,85,87,72,35,37,35,19,16,10,8,2,14,8,6,0,0,0,0,0,0,41,15,26,0,0,0
C-08_Appendix_(ST)_India,C2808STA,26,000,State - DADRA & NAGAR HAVELI,Urban,35-59,6955,3488,3467,379,253,126,201,141,60,64,41,23,17,16,1,13,9,4,0,0,0,0,0,0,84,46,38,0,0,0
C-08_Appendix_(ST)_India,C2808STA,26,000,State - DADRA & NAGAR HAVELI,Urban,60+,1575,721,854,5,2,3,3,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_India,C2808STA,26,000,State - DADRA & NAGAR HAVELI,Urban,Age not stated,21,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_India,C2808STA,27,000,State - MAHARASHTRA,Total,Total,6975576,3497639,3477937,185590,126495,59095,103621,70287,33334,29343,19536,9807,10736,7971,2765,4320,2798,1522,1606,1381,225,166,148,18,35785,24366,11419,13,8,5
C-08_Appendix_(ST)_India,C2808STA,27,000,State - MAHARASHTRA,Total,15-19,1077367,562944,514423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_India,C2808STA,27,000,State - MAHARASHTRA,Total,20-24,994716,497463,497253,42318,25216,17102,23314,13612,9702,4275,2359,1916,3346,2236,1110,1049,605,444,483,391,92,25,18,7,9821,5993,3828,5,2,3
C-08_Appendix_(ST)_India,C2808STA,27,000,State - MAHARASHTRA,Total,25-29,861213,436092,425121,45832,29308,16524,25910,16496,9414,8471,5228,3243,2996,2128,868,1230,737,493,396,299,97,24,18,6,6802,4400,2402,3,2,1
C-08_Appendix_(ST)_India,C2808STA,27,000,State - MAHARASHTRA,Total,30-34,742439,372120,370319,30307,20244,10063,17395,11533,5862,6008,3870,2138,1678,1285,393,754,482,272,241,218,23,22,19,3,4209,2837,1372,0,0,0
C-08_Appendix_(ST)_India,C2808STA,27,000,State - MAHARASHTRA,Total,35-59,2472007,1246613,1225394,61008,46743,14265,33951,26105,7846,9815,7452,2363,2436,2082,354,1182,886,296,407,394,13,90,88,2,13123,9733,3390,4,3,1
C-08_Appendix_(ST)_India,C2808STA,27,000,State - MAHARASHTRA,Total,60+,792251,363956,428295,5444,4505,939,2697,2289,408,675,560,115,238,209,29,93,79,14,72,72,0,5,5,0,1663,1290,373,1,1,0
C-08_Appendix_(ST)_India,C2808STA,27,000,State - MAHARASHTRA,Total,Age not stated,35583,18451,17132,681,479,202,354,252,102,99,67,32,42,31,11,12,9,3,7,7,0,0,0,0,167,113,54,0,0,0
C-08_Appendix_(ST)_India,C2808STA,27,000,State - MAHARASHTRA,Rural,Total,5899159,2947377,2951782,83577,64127,19450,43920,33874,10046,12053,9289,2764,1920,1559,361,1228,931,297,780,668,112,65,59,6,23608,17744,5864,3,3,0
C-08_Appendix_(ST)_India,C2808STA,27,000,State - MAHARASHTRA,Rural,15-19,921289,480800,440489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_India,C2808STA,27,000,State - MAHARASHTRA,Rural,20-24,832218,414510,417708,22447,15323,7124,11849,8090,3759,1988,1327,661,759,586,173,298,202,96,298,248,50,8,6,2,7247,4864,2383,0,0,0
C-08_Appendix_(ST)_India,C2808STA,27,000,State - MAHARASHTRA,Rural,25-29,713504,361246,352258,22338,16493,5845,12214,9079,3135,4043,2964,1079,589,481,108,386,270,116,224,169,55,13,11,2,4868,3518,1350,1,1,0
C-08_Appendix_(ST)_India,C2808STA,27,000,State - MAHARASHTRA,Rural,30-34,617122,308338,308784,13198,10342,2856,7368,5782,1586,2574,2030,544,258,217,41,220,175,45,109,103,6,11,10,1,2658,2025,633,0,0,0
C-08_Appendix_(ST)_India,C2808STA,27,000,State - MAHARASHTRA,Rural,35-59,2087116,1046111,1041005,23247,19950,3297,11575,10121,1454,3247,2799,448,279,245,34,299,262,37,127,126,1,32,31,1,7687,6365,1322,1,1,0
C-08_Appendix_(ST)_India,C2808STA,27,000,State - MAHARASHTRA,Rural,60+,697751,320846,376905,2024,1777,247,760,682,78,156,135,21,26,23,3,22,19,3,18,18,0,1,1,0,1040,898,142,1,1,0
C-08_Appendix_(ST)_India,C2808STA,27,000,State - MAHARASHTRA,Rural,Age not stated,30159,15526,14633,323,242,81,154,120,34,45,34,11,9,7,2,3,3,0,4,4,0,0,0,0,108,74,34,0,0,0
C-08_Appendix_(ST)_India,C2808STA,27,000,State - MAHARASHTRA,Urban,Total,1076417,550262,526155,102013,62368,39645,59701,36413,23288,17290,10247,7043,8816,6412,2404,3092,1867,1225,826,713,113,101,89,12,12177,6622,5555,10,5,5
C-08_Appendix_(ST)_India,C2808STA,27,000,State - MAHARASHTRA,Urban,15-19,156078,82144,73934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_India,C2808STA,27,000,State - MAHARASHTRA,Urban,20-24,162498,82953,79545,19871,9893,9978,11465,5522,5943,2287,1032,1255,2587,1650,937,751,403,348,185,143,42,17,12,5,2574,1129,1445,5,2,3
C-08_Appendix_(ST)_India,C2808STA,27,000,State - MAHARASHTRA,Urban,25-29,147709,74846,72863,23494,12815,10679,13696,7417,6279,4428,2264,2164,2407,1647,760,844,467,377,172,130,42,11,7,4,1934,882,1052,2,1,1
C-08_Appendix_(ST)_India,C2808STA,27,000,State - MAHARASHTRA,Urban,30-34,125317,63782,61535,17109,9902,7207,10027,5751,4276,3434,1840,1594,1420,1068,352,534,307,227,132,115,17,11,9,2,1551,812,739,0,0,0
C-08_Appendix_(ST)_India,C2808STA,27,000,State - MAHARASHTRA,Urban,35-59,384891,200502,184389,37761,26793,10968,22376,15984,6392,6568,4653,1915,2157,1837,320,883,624,259,280,268,12,58,57,1,5436,3368,2068,3,2,1
C-08_Appendix_(ST)_India,C2808STA,27,000,State - MAHARASHTRA,Urban,60+,94500,43110,51390,3420,2728,692,1937,1607,330,519,425,94,212,186,26,71,60,11,54,54,0,4,4,0,623,392,231,0,0,0
C-08_Appendix_(ST)_India,C2808STA,27,000,State - MAHARASHTRA,Urban,Age not stated,5424,2925,2499,358,237,121,200,132,68,54,33,21,33,24,9,9,6,3,3,3,0,0,0,0,59,39,20,0,0,0
C-08_Appendix_(ST)_India,C2808STA,28,000,State - ANDHRA PRADESH,Total,Total,4042855,1999239,2043616,147078,107565,39513,83293,60456,22837,20803,15853,4950,17700,14161,3539,4162,2592,1570,315,243,72,181,145,36,20347,14012,6335,277,103,174
C-08_Appendix_(ST)_India,C2808STA,28,000,State - ANDHRA PRADESH,Total,15-19,603227,312850,290377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_India,C2808STA,28,000,State - ANDHRA PRADESH,Total,20-24,558213,267864,290349,52302,35019,17283,32218,21564,10654,5165,3593,1572,6440,4823,1617,1849,1066,783,106,82,24,54,37,17,6330,3806,2524,140,48,92
C-08_Appendix_(ST)_India,C2808STA,28,000,State - ANDHRA PRADESH,Total,25-29,541089,263374,277715,42818,31113,11705,22569,16308,6261,6492,4917,1575,5816,4584,1232,968,588,380,56,47,9,51,38,13,6790,4604,2186,76,27,49
C-08_Appendix_(ST)_India,C2808STA,28,000,State - ANDHRA PRADESH,Total,30-34,434591,217889,216702,21278,16316,4962,10942,8294,2648,3597,2768,829,2609,2224,385,481,320,161,51,32,19,18,17,1,3556,2651,905,24,10,14
C-08_Appendix_(ST)_India,C2808STA,28,000,State - ANDHRA PRADESH,Total,35-59,1403762,696867,706895,27246,22600,4646,15471,12755,2716,5123,4261,862,2376,2163,213,725,521,204,95,75,20,53,50,3,3374,2761,613,29,14,15
C-08_Appendix_(ST)_India,C2808STA,28,000,State - ANDHRA PRADESH,Total,60+,450744,213943,236801,1661,1335,326,1039,825,214,210,174,36,201,176,25,81,65,16,7,7,0,2,1,1,120,86,34,1,1,0
C-08_Appendix_(ST)_India,C2808STA,28,000,State - ANDHRA PRADESH,Total,Age not stated,51229,26452,24777,1773,1182,591,1054,710,344,216,140,76,258,191,67,58,32,26,0,0,0,3,2,1,177,104,73,7,3,4
C-08_Appendix_(ST)_India,C2808STA,28,000,State - ANDHRA PRADESH,Rural,Total,3575855,1765308,1810547,95894,73641,22253,57165,43574,13591,11600,9488,2112,8551,7315,1236,1850,1243,607,159,131,28,105,85,20,16228,11716,4512,236,89,147
C-08_Appendix_(ST)_India,C2808STA,28,000,State - ANDHRA PRADESH,Rural,15-19,525562,272913,252649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_India,C2808STA,28,000,State - ANDHRA PRADESH,Rural,20-24,486684,234941,251743,39382,27973,11409,25423,18078,7345,3421,2557,864,3790,3106,684,1013,641,372,69,56,13,39,28,11,5505,3462,2043,122,45,77
C-08_Appendix_(ST)_India,C2808STA,28,000,State - ANDHRA PRADESH,Rural,25-29,473167,230662,242505,30008,23297,6711,16654,12846,3808,4190,3450,740,2925,2524,401,457,312,145,40,35,5,33,27,6,5642,4081,1561,67,22,45
C-08_Appendix_(ST)_India,C2808STA,28,000,State - ANDHRA PRADESH,Rural,30-34,381071,190458,190613,12865,10652,2213,7001,5736,1265,1919,1654,265,1042,944,98,169,129,40,18,12,6,10,10,0,2687,2159,528,19,8,11
C-08_Appendix_(ST)_India,C2808STA,28,000,State - ANDHRA PRADESH,Rural,35-59,1248330,615883,632447,12092,10571,1521,7091,6171,920,1936,1725,211,640,611,29,168,130,38,29,25,4,21,20,1,2185,1877,308,22,12,10
C-08_Appendix_(ST)_India,C2808STA,28,000,State - ANDHRA PRADESH,Rural,60+,417745,198154,219591,611,471,140,407,311,96,53,44,9,62,50,12,14,13,1,3,3,0,1,0,1,70,49,21,1,1,0
C-08_Appendix_(ST)_India,C2808STA,28,000,State - ANDHRA PRADESH,Rural,Age not stated,43296,22297,20999,936,677,259,589,432,157,81,58,23,92,80,12,29,18,11,0,0,0,1,0,1,139,88,51,5,1,4
C-08_Appendix_(ST)_India,C2808STA,28,000,State - ANDHRA PRADESH,Urban,Total,467000,233931,233069,51184,33924,17260,26128,16882,9246,9203,6365,2838,9149,6846,2303,2312,1349,963,156,112,44,76,60,16,4119,2296,1823,41,14,27
C-08_Appendix_(ST)_India,C2808STA,28,000,State - ANDHRA PRADESH,Urban,15-19,77665,39937,37728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_India,C2808STA,28,000,State - ANDHRA PRADESH,Urban,20-24,71529,32923,38606,12920,7046,5874,6795,3486,3309,1744,1036,708,2650,1717,933,836,425,411,37,26,11,15,9,6,825,344,481,18,3,15
C-08_Appendix_(ST)_India,C2808STA,28,000,State - ANDHRA PRADESH,Urban,25-29,67922,32712,35210,12810,7816,4994,5915,3462,2453,2302,1467,835,2891,2060,831,511,276,235,16,12,4,18,11,7,1148,523,625,9,5,4
C-08_Appendix_(ST)_India,C2808STA,28,000,State - ANDHRA PRADESH,Urban,30-34,53520,27431,26089,8413,5664,2749,3941,2558,1383,1678,1114,564,1567,1280,287,312,191,121,33,20,13,8,7,1,869,492,377,5,2,3
C-08_Appendix_(ST)_India,C2808STA,28,000,State - ANDHRA PRADESH,Urban,35-59,155432,80984,74448,15154,12029,3125,8380,6584,1796,3187,2536,651,1736,1552,184,557,391,166,66,50,16,32,30,2,1189,884,305,7,2,5
C-08_Appendix_(ST)_India,C2808STA,28,000,State - ANDHRA PRADESH,Urban,60+,32999,15789,17210,1050,864,186,632,514,118,157,130,27,139,126,13,67,52,15,4,4,0,1,1,0,50,37,13,0,0,0
C-08_Appendix_(ST)_India,C2808STA,28,000,State - ANDHRA PRADESH,Urban,Age not stated,7933,4155,3778,837,505,332,465,278,187,135,82,53,166,111,55,29,14,15,0,0,0,2,2,0,38,16,22,2,2,0
C-08_Appendix_(ST)_India,C2808STA,29,000,State - KARNATAKA,Total,Total,2998602,1497714,1500888,102014,70786,31228,59008,42350,16658,12540,8647,3893,11042,7997,3045,1992,1154,838,303,253,50,89,79,10,17011,10281,6730,29,25,4
C-08_Appendix_(ST)_India,C2808STA,29,000,State - KARNATAKA,Total,15-19,447122,234606,212516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_India,C2808STA,29,000,State - KARNATAKA,Total,20-24,421821,215390,206431,25938,15260,10678,13342,8395,4947,1961,1122,839,3423,2186,1237,423,201,222,55,35,20,17,12,5,6704,3298,3406,13,11,2
C-08_Appendix_(ST)_India,C2808STA,29,000,State - KARNATAKA,Total,25-29,388057,192109,195948,24705,15694,9011,12561,8233,4328,3673,2324,1349,3090,2033,1057,510,262,248,46,35,11,20,18,2,4795,2780,2015,10,9,1
C-08_Appendix_(ST)_India,C2808STA,29,000,State - KARNATAKA,Total,30-34,304201,152401,151800,15697,10919,4778,9448,6593,2855,2202,1475,727,1645,1264,381,376,211,165,59,50,9,8,7,1,1957,1318,639,2,1,1
C-08_Appendix_(ST)_India,C2808STA,29,000,State - KARNATAKA,Total,35-59,1080510,537773,542737,32675,26329,6346,21740,17455,4285,4294,3385,909,2621,2277,344,585,401,184,119,110,9,39,37,2,3273,2660,613,4,4,0
C-08_Appendix_(ST)_India,C2808STA,29,000,State - KARNATAKA,Total,60+,353798,163651,190147,2915,2519,396,1856,1626,230,403,336,67,254,230,24,98,79,19,24,23,1,5,5,0,275,220,55,0,0,0
C-08_Appendix_(ST)_India,C2808STA,29,000,State - KARNATAKA,Total,Age not stated,3093,1784,1309,84,65,19,61,48,13,7,5,2,9,7,2,0,0,0,0,0,0,0,0,0,7,5,2,0,0,0
C-08_Appendix_(ST)_India,C2808STA,29,000,State - KARNATAKA,Rural,Total,2403717,1201171,1202546,46084,35464,10620,27591,22260,5331,4401,3490,911,1917,1564,353,350,237,113,99,85,14,42,35,7,11671,7781,3890,13,12,1
C-08_Appendix_(ST)_India,C2808STA,29,000,State - KARNATAKA,Rural,15-19,361744,190912,170832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_India,C2808STA,29,000,State - KARNATAKA,Rural,20-24,330756,170624,160132,14427,9483,4944,7561,5399,2162,826,566,260,806,609,197,101,56,45,24,16,8,9,7,2,5094,2825,2269,6,5,1
C-08_Appendix_(ST)_India,C2808STA,29,000,State - KARNATAKA,Rural,25-29,301852,150005,151847,11975,8757,3218,6366,4818,1548,1546,1162,384,518,407,111,113,74,39,21,18,3,15,13,2,3391,2260,1131,5,5,0
C-08_Appendix_(ST)_India,C2808STA,29,000,State - KARNATAKA,Rural,30-34,237601,118669,118932,6873,5609,1264,4484,3696,788,795,656,139,219,193,26,55,38,17,25,23,2,4,3,1,1290,999,291,1,1,0
C-08_Appendix_(ST)_India,C2808STA,29,000,State - KARNATAKA,Rural,35-59,868608,429971,438637,12057,10913,1144,8684,7875,809,1153,1033,120,340,322,18,75,64,11,22,21,1,14,12,2,1768,1585,183,1,1,0
C-08_Appendix_(ST)_India,C2808STA,29,000,State - KARNATAKA,Rural,60+,300880,139753,161127,727,682,45,483,462,21,77,69,8,32,31,1,6,5,1,7,7,0,0,0,0,122,108,14,0,0,0
C-08_Appendix_(ST)_India,C2808STA,29,000,State - KARNATAKA,Rural,Age not stated,2276,1237,1039,25,20,5,13,10,3,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,0
C-08_Appendix_(ST)_India,C2808STA,29,000,State - KARNATAKA,Urban,Total,594885,296543,298342,55930,35322,20608,31417,20090,11327,8139,5157,2982,9125,6433,2692,1642,917,725,204,168,36,47,44,3,5340,2500,2840,16,13,3
C-08_Appendix_(ST)_India,C2808STA,29,000,State - KARNATAKA,Urban,15-19,85378,43694,41684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_India,C2808STA,29,000,State - KARNATAKA,Urban,20-24,91065,44766,46299,11511,5777,5734,5781,2996,2785,1135,556,579,2617,1577,1040,322,145,177,31,19,12,8,5,3,1610,473,1137,7,6,1
C-08_Appendix_(ST)_India,C2808STA,29,000,State - KARNATAKA,Urban,25-29,86205,42104,44101,12730,6937,5793,6195,3415,2780,2127,1162,965,2572,1626,946,397,188,209,25,17,8,5,5,0,1404,520,884,5,4,1
C-08_Appendix_(ST)_India,C2808STA,29,000,State - KARNATAKA,Urban,30-34,66600,33732,32868,8824,5310,3514,4964,2897,2067,1407,819,588,1426,1071,355,321,173,148,34,27,7,4,4,0,667,319,348,1,0,1
