source_file,Table | Name,State | Code,Distt. | Code,Area Name,Total/ | Rural/ | Urban,Religion,Age- | group | 1,Total | Persons | 2,Males | 3,Females | 4,Marital status | Never married | Persons | 5,Males | 6,Females | 7,Currently Married | Persons | 8,Males | 9,Females | 10,Widowed | Persons | 11,Males | 12,Females | 13,Separated | Persons | 14,Males | 15,Females | 16,Divorced | Persons | 17,Males | 18,Females | 19,Unspecified | Persons | 20,Males | 21,Females | 22
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Buddhist,40-44,779,431,348,21,15,6,714,411,303,31,2,29,9,2,7,4,1,3,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Buddhist,45-49,626,326,300,11,8,3,562,315,247,48,2,46,3,1,2,2,0,2,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Buddhist,50-54,464,240,224,7,4,3,401,232,169,54,3,51,1,1,0,1,0,1,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Buddhist,55-59,366,195,171,12,7,5,292,180,112,57,6,51,3,2,1,2,0,2,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Buddhist,60-64,345,164,181,9,4,5,249,150,99,86,10,76,1,0,1,0,0,0,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Buddhist,65-69,203,111,92,7,3,4,152,100,52,44,8,36,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Buddhist,70-74,161,73,88,2,1,1,88,56,32,70,15,55,1,1,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Buddhist,75-79,72,33,39,2,0,2,44,27,17,26,6,20,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Buddhist,80+,88,48,40,15,12,3,40,28,12,32,7,25,1,1,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Buddhist,Age not stated,629,316,313,385,237,148,216,72,144,27,7,20,1,0,1,0,0,0,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Buddhist,Less than 18,4218,2219,1999,4144,2200,1944,69,18,51,4,1,3,1,0,1,0,0,0,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Buddhist,Less than 21,5093,2677,2416,4798,2623,2175,288,53,235,4,1,3,3,0,3,0,0,0,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Jain,All ages,48685,24909,23776,20256,11321,8935,26743,13206,13537,1594,332,1262,50,30,20,42,20,22,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Jain,0-9,7430,3907,3523,7430,3907,3523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Jain,10-14,3867,2060,1807,3765,2024,1741,93,34,59,8,1,7,0,0,0,1,1,0,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Jain,15-19,4153,2154,1999,3862,2082,1780,286,72,214,2,0,2,3,0,3,0,0,0,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Jain,20-24,4610,2329,2281,3134,1900,1234,1465,426,1039,8,1,7,3,2,1,0,0,0,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Jain,25-29,4745,2353,2392,1075,781,294,3638,1561,2077,19,3,16,11,8,3,2,0,2,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Jain,30-34,4414,2263,2151,280,210,70,4098,2040,2058,23,6,17,2,2,0,11,5,6,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Jain,35-39,3901,1937,1964,130,91,39,3699,1819,1880,58,16,42,5,4,1,9,7,2,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Jain,40-44,3473,1745,1728,53,33,20,3349,1699,1650,62,9,53,7,4,3,2,0,2,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Jain,45-49,3113,1602,1511,42,22,20,2968,1562,1406,87,10,77,9,3,6,7,5,2,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Jain,50-54,2460,1307,1153,25,18,7,2300,1269,1031,128,17,111,4,2,2,3,1,2,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Jain,55-59,1770,919,851,24,12,12,1580,878,702,163,28,135,1,1,0,2,0,2,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Jain,60-64,1481,756,725,22,8,14,1218,702,516,237,43,194,3,2,1,1,1,0,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Jain,65-69,1012,486,526,18,5,13,792,447,345,201,34,167,0,0,0,1,0,1,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Jain,70-74,658,317,341,16,9,7,435,249,186,206,59,147,0,0,0,1,0,1,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Jain,75-79,429,219,210,11,6,5,265,171,94,153,42,111,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Jain,80+,476,208,268,25,10,15,237,139,98,212,58,154,1,1,0,1,0,1,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Jain,Age not stated,693,347,346,344,203,141,320,138,182,27,5,22,1,1,0,1,0,1,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Jain,Less than 18,13664,7208,6456,13432,7134,6298,218,72,146,10,1,9,3,0,3,1,1,0,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Jain,Less than 21,16433,8636,7797,15868,8480,7388,550,154,396,11,1,10,3,0,3,1,1,0,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Other religions and persuasions,All ages,5837,2979,2858,2577,1477,1100,2945,1447,1498,280,47,233,27,7,20,8,1,7,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Other religions and persuasions,0-9,979,510,469,979,510,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Other religions and persuasions,10-14,485,242,243,465,239,226,19,3,16,0,0,0,0,0,0,1,0,1,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Other religions and persuasions,15-19,536,306,230,470,298,172,66,8,58,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Other religions and persuasions,20-24,595,291,304,297,203,94,292,88,204,3,0,3,3,0,3,0,0,0,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Other religions and persuasions,25-29,560,256,304,116,77,39,431,178,253,11,1,10,2,0,2,0,0,0,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Other religions and persuasions,30-34,525,259,266,50,34,16,461,224,237,6,1,5,8,0,8,0,0,0,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Other religions and persuasions,35-39,393,212,181,18,11,7,358,199,159,12,2,10,4,0,4,1,0,1,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Other religions and persuasions,40-44,324,166,158,8,6,2,295,153,142,16,4,12,4,3,1,1,0,1,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Other religions and persuasions,45-49,282,161,121,8,6,2,252,152,100,20,2,18,1,1,0,1,0,1,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Other religions and persuasions,50-54,228,117,111,10,7,3,201,108,93,16,2,14,1,0,1,0,0,0,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Other religions and persuasions,55-59,198,106,92,15,9,6,151,91,60,28,4,24,2,1,1,2,1,1,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Other religions and persuasions,60-64,171,89,82,14,8,6,122,76,46,35,5,30,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Other religions and persuasions,65-69,141,65,76,11,5,6,91,52,39,37,7,30,1,1,0,1,0,1,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Other religions and persuasions,70-74,108,50,58,9,4,5,60,37,23,39,9,30,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Other religions and persuasions,75-79,61,24,37,9,4,5,31,16,15,21,4,17,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Other religions and persuasions,80+,89,36,53,14,6,8,45,24,21,29,6,23,0,0,0,1,0,1,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Other religions and persuasions,Age not stated,162,89,73,84,50,34,70,38,32,7,0,7,1,1,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Other religions and persuasions,Less than 18,1779,937,842,1733,931,802,45,6,39,0,0,0,0,0,0,1,0,1,0,0,0
C-03_Appendix_All_India,C1303A,28,000,State - ANDHRA PRADESH,Urban,Other religions and persuasions,Less than 21,2138,1123,1015,1993,1100,893,143,23,120,1,0,1,0,0,0,1,0,1,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,All religious communities,All ages,61095297,30966657,30128640,27045469,15545658,11499811,30308035,14887994,15420041,3452273,462844,2989429,251572,60172,191400,37948,9989,27959,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,All religious communities,0-9,10288228,5278694,5009534,10288228,5278694,5009534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,All religious communities,10-14,5736646,2955287,2781359,5613604,2915288,2698316,114206,36520,77686,4075,1164,2911,4320,2111,2209,441,204,237,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,All religious communities,15-19,5827277,3042048,2785229,5158732,2943591,2215141,652905,94118,558787,8706,1882,6824,6101,2205,3896,833,252,581,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,All religious communities,20-24,6052558,3109586,2942972,3474126,2498288,975838,2533903,604124,1929779,26138,3652,22486,15805,3102,12703,2586,420,2166,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,All religious communities,25-29,5771606,2879254,2892352,1562681,1267040,295641,4114673,1598779,2515894,61145,7407,53738,28353,5114,23239,4754,914,3840,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,All religious communities,30-34,4698380,2389594,2308786,448550,354417,94133,4111408,2015944,2095464,99106,11293,87813,33567,6541,27026,5749,1399,4350,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,All religious communities,35-39,4695451,2319088,2376363,163691,112203,51488,4321427,2181584,2139843,164880,15428,149452,39206,8169,31037,6247,1704,4543,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,All religious communities,40-44,3826712,1977768,1848944,83183,49064,34119,3491343,1898660,1592683,212257,20587,191670,34792,7934,26858,5137,1523,3614,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,All religious communities,45-49,3519782,1804833,1714949,53206,27901,25305,3150927,1740811,1410116,282674,28103,254571,28998,6906,22092,3977,1112,2865,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,All religious communities,50-54,2699270,1381969,1317301,37796,18132,19664,2314577,1322533,992044,323912,35349,288563,20292,5168,15124,2693,787,1906,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,All religious communities,55-59,2142504,1056054,1086450,26581,12099,14482,1782762,1001992,780770,318821,38000,280821,12570,3462,9108,1770,501,1269,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,All religious communities,60-64,2060052,994630,1065422,31781,13738,18043,1519470,916113,603357,495327,60940,434387,11950,3376,8574,1524,463,1061,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,All religious communities,65-69,1520119,723687,796432,28293,13348,14945,1025559,644798,380761,457851,62747,395104,7460,2495,4965,956,299,657,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,All religious communities,70-74,1061125,510419,550706,15908,7320,8588,612169,434871,177298,428185,66245,361940,4257,1783,2474,606,200,406,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,All religious communities,75-79,524426,249834,274592,7512,3398,4114,280793,202168,78625,234133,43342,190791,1743,846,897,245,80,165,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,All religious communities,80+,625310,268502,356808,23458,13450,10008,266941,187804,79137,332604,66268,266336,1928,876,1052,379,104,275,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,All religious communities,Age not stated,45851,25410,20441,28139,17687,10452,14972,7175,7797,2459,437,2022,230,84,146,51,27,24,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,All religious communities,Less than 18,19348199,9980895,9367304,19009356,9895297,9114059,322076,79692,242384,8832,2214,6618,7152,3329,3823,783,363,420,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,All religious communities,Less than 21,23376316,12038159,11338157,22055248,11812852,10242396,1287587,216003,1071584,18095,3840,14255,13562,4938,8624,1824,526,1298,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Hindu,All ages,51317472,26017983,25299489,22236556,12855872,9380684,25815282,12694841,13120441,3013234,406629,2606605,221535,52505,169030,30865,8136,22729,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Hindu,0-9,8393443,4309139,4084304,8393443,4309139,4084304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Hindu,10-14,4720343,2435773,2284570,4618364,2402712,2215652,94649,30191,64458,3428,976,2452,3571,1744,1827,331,150,181,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Hindu,15-19,4795382,2518642,2276740,4234043,2436515,1797528,548076,78516,469560,7394,1582,5812,5178,1822,3356,691,207,484,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Hindu,20-24,5017709,2587669,2430040,2870376,2080973,789403,2108919,500692,1608227,22699,3102,19597,13614,2555,11059,2101,347,1754,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Hindu,25-29,4855706,2425813,2429893,1325534,1081858,243676,3447810,1332500,2115310,53897,6387,47510,24708,4337,20371,3757,731,3026,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Hindu,30-34,3968701,2016664,1952037,382493,304473,78020,3464910,1695512,1769398,87204,9793,77411,29471,5741,23730,4623,1145,3478,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Hindu,35-39,3991617,1965131,2026486,138622,95663,42959,3669064,1847310,1821754,144280,13535,130745,34609,7229,27380,5042,1394,3648,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Hindu,40-44,3273588,1688130,1585458,69520,41122,28398,2984425,1620712,1363713,184747,18086,166661,30714,6987,23727,4182,1223,2959,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Hindu,45-49,3031971,1552188,1479783,44188,23134,21054,2713378,1497303,1216075,245338,24762,220576,25818,6095,19723,3249,894,2355,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Hindu,50-54,2328954,1192307,1136647,31138,14992,16146,1997817,1141142,856675,279709,30992,248717,18061,4537,13524,2229,644,1585,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Hindu,55-59,1851208,912425,938783,21431,9919,11512,1542294,865823,676471,274851,33244,241607,11167,3030,8137,1465,409,1056,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Hindu,60-64,1786153,860963,925190,25333,11070,14263,1318976,793165,525811,429976,53390,376586,10595,2961,7634,1273,377,896,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Hindu,65-69,1327423,630729,696694,22376,10659,11717,896416,562339,334077,401093,55244,345849,6705,2226,4479,833,261,572,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Hindu,70-74,931792,447801,483991,12621,5945,6676,537100,381520,155580,377721,58544,319177,3831,1612,2219,519,180,339,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Hindu,75-79,460003,219087,240916,5736,2664,3072,246236,177426,68810,206263,38166,168097,1559,764,795,209,67,142,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Hindu,80+,546558,235231,311327,18907,11072,7835,233009,164821,68188,292580,58461,234119,1740,793,947,322,84,238,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Hindu,Age not stated,36921,20291,16630,22431,13962,8469,12203,5869,6334,2054,365,1689,194,72,122,39,23,16,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Hindu,Less than 18,15849324,8191486,7657838,15567061,8120517,7446544,268242,66086,202156,7455,1848,5607,5951,2753,3198,615,282,333,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Hindu,Less than 21,19168393,9896104,9272289,18062142,9708213,8353929,1077891,180160,897731,15423,3231,12192,11448,4086,7362,1489,414,1075,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Muslim,All ages,7893065,4007871,3885194,3967317,2215995,1751322,3562678,1744254,1818424,334920,41369,293551,22896,5086,17810,5254,1167,4087,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Muslim,0-9,1614549,824831,789718,1614549,824831,789718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Muslim,10-14,858946,437811,421135,841650,432109,409541,16135,5237,10898,486,145,341,589,278,311,86,42,44,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Muslim,15-19,865954,438093,427861,772915,424441,348474,91096,13073,78023,1075,239,836,756,313,443,112,27,85,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Muslim,20-24,850630,429962,420668,477041,339168,137873,368443,89871,278572,2853,446,2407,1865,419,1446,428,58,370,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Muslim,25-29,738357,366387,371970,173334,138361,34973,555219,226508,328711,5971,823,5148,2986,552,2434,847,143,704,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Muslim,30-34,574627,294559,280068,42293,31995,10298,518479,260738,257741,9668,1087,8581,3298,566,2732,889,173,716,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Muslim,35-39,555740,280903,274837,14192,9084,5108,520181,269603,250578,16870,1408,15462,3625,621,3004,872,187,685,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Muslim,40-44,427458,226149,201309,6935,3830,3105,394646,219680,174966,22158,1865,20293,3058,595,2463,661,179,482,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Muslim,45-49,372699,195652,177047,4200,2136,2064,336061,190432,145629,29683,2486,27197,2263,478,1785,492,120,372,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Muslim,50-54,275816,142774,133042,3023,1420,1603,236129,137634,98495,34843,3279,31564,1514,358,1156,307,83,224,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Muslim,55-59,212909,105641,107268,2202,1000,1202,176250,100838,75412,33340,3493,29847,930,261,669,187,49,138,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Muslim,60-64,205051,100726,104325,3520,1566,1954,149360,93069,56291,51081,5790,45291,926,253,673,164,48,116,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Muslim,65-69,144025,70445,73580,3603,1763,1840,96645,62812,33833,43152,5660,37492,538,182,356,87,28,59,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Muslim,70-74,94623,46838,47785,1634,714,920,55104,40249,14855,37540,5751,31789,287,111,176,58,13,45,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Muslim,75-79,42990,21223,21767,660,298,362,23601,17337,6264,18599,3539,15060,105,41,64,25,8,17,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Muslim,80+,54485,23546,30939,2899,1643,1256,24029,16525,7504,27388,5316,22072,136,53,83,33,9,24,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Muslim,Age not stated,4206,2331,1875,2667,1636,1031,1300,648,652,213,42,171,20,5,15,6,0,6,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Muslim,Less than 18,2968082,1514212,1453870,2920807,1502157,1418650,45121,11271,33850,1083,282,801,941,443,498,130,59,71,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Muslim,Less than 21,3562224,1809397,1752827,3375253,1777938,1597315,182823,30225,152598,2147,483,1664,1729,674,1055,272,77,195,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Christian,All ages,1142647,557436,585211,501710,270273,231437,569204,275749,293455,65964,9156,56808,4603,1814,2789,1166,444,722,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Christian,0-9,157407,80191,77216,157407,80191,77216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Christian,10-14,89304,45048,44256,87097,44315,42782,2005,652,1353,95,25,70,91,49,42,16,7,9,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Christian,15-19,96092,46893,49199,88991,45397,43594,6848,1406,5442,131,39,92,99,38,61,23,13,10,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Christian,20-24,110204,52077,58127,79992,44996,34996,29676,6928,22748,310,59,251,193,84,109,33,10,23,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Christian,25-29,108580,51631,56949,42656,29542,13114,64662,21769,42893,723,122,601,454,176,278,85,22,63,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Christian,30-34,96343,47813,48530,15857,11377,4480,78520,35977,42543,1292,257,1035,528,162,366,146,40,106,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Christian,35-39,92754,45487,47267,7622,4851,2771,82009,40026,41983,2267,300,1967,630,228,402,226,82,144,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Christian,40-44,79667,40047,39620,4867,2708,2159,70581,36620,33961,3372,400,2972,664,245,419,183,74,109,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Christian,45-49,74029,36304,37725,3692,1865,1827,64494,33562,30932,5079,554,4525,611,249,362,153,74,79,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Christian,50-54,61944,30540,31404,2912,1267,1645,52135,28289,23846,6296,727,5569,491,210,281,110,47,63,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Christian,55-59,51707,25170,26537,2508,937,1571,41621,23249,18372,7192,828,6364,301,125,176,85,31,54,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Christian,60-64,43761,21049,22712,2395,814,1581,31975,19002,12973,9081,1096,7985,257,113,144,53,24,29,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Christian,65-69,29799,13687,16112,1861,660,1201,19453,11852,7601,8335,1111,7224,129,57,72,21,7,14,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Christian,70-74,21175,9396,11779,1264,400,864,11974,7810,4164,7841,1141,6700,85,43,42,11,2,9,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Christian,75-79,13722,5799,7923,858,235,623,6763,4518,2245,6056,1024,5032,40,19,21,5,3,2,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Christian,80+,15115,5783,9332,1156,396,760,6072,3897,2175,7844,1468,6376,30,16,14,13,6,7,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Christian,Age not stated,1044,521,523,575,322,253,416,192,224,50,5,45,0,0,0,3,2,1,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Christian,Less than 18,299893,152042,147851,294674,150535,144139,4872,1369,3503,171,52,119,149,72,77,27,14,13,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Christian,Less than 21,367419,183630,183789,353314,180366,172948,13556,3065,10491,285,78,207,219,96,123,45,25,20,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Sikh,All ages,28773,15955,12818,12908,7920,4988,14646,7781,6865,1077,201,876,120,49,71,22,4,18,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Sikh,0-9,4708,2497,2211,4708,2497,2211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Sikh,10-14,2272,1250,1022,2200,1227,973,61,18,43,2,2,0,9,3,6,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Sikh,15-19,2411,1368,1043,2145,1302,843,250,57,193,4,2,2,12,7,5,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Sikh,20-24,3366,2008,1358,2244,1669,575,1102,332,770,10,1,9,10,6,4,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Sikh,25-29,3192,1691,1501,969,753,216,2190,930,1260,18,1,17,14,7,7,1,0,1,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Sikh,30-34,2736,1558,1178,302,250,52,2384,1296,1088,33,7,26,14,5,9,3,0,3,0,0,0
